sample_id,reference_point_count,mean_projection_cosine,min_projection_cosine,max_projection_cosine,physiology_projection_l2_mean,vehicle_projection_l2_mean,projection_l2_gap_mean,projection_l2_ratio_mean
20251005_四01_ACT-4_云_J20_22#01:0020,16,0.8853914947200936,0.2990418149786257,0.943640636231426,1.3114559225486497,1.3380190902183644,0.03890948370119533,1.0209164030832512
20251005_四01_ACT-4_云_J20_22#01:0021,16,0.8853914947200936,0.2990418149786257,0.943640636231426,1.3114559225486497,1.3380190902183644,0.03890948370119533,1.0209164030832512
20251005_四01_ACT-4_云_J20_22#01:0022,16,0.8853914947200936,0.2990418149786257,0.943640636231426,1.3114559225486497,1.3380190902183644,0.03890948370119533,1.0209164030832512
