candidate_id,public_self_supervised_validation_loss,vehicle_fidelity_ratio,physiology_fidelity_ratio,worst_fold_fidelity_ratio,effective_rank,near_zero_variance_fraction,clock_offset_mae_s,response_lag_mae_s,v1_clock_offset_mae_s,v1_response_lag_mae_s,causal_future_invariance_passed,invalid_query_pooling_passed,lag_mask_passed,parameter_count,task_labels_opened,outer_test_opened,sealed_confirmation_opened,time_mechanism_ratio,gate_passed,rank,selected_for_inner_validation
fidelity_00_complete_v2_reference,0.32546574249863625,1.1649191763748126,0.5571224611734616,0.5571224611734616,26.95354773758163,0.0,0.08914685088380601,0.5,0.1056770017240493,7.129851055145264,True,True,True,101527,False,False,False,0.8435785405474703,False,,False
fidelity_01_private_teacher_w050,0.3109529986977577,1.1277515233565278,0.42455946598405125,0.42455946598405125,22.396704807343877,0.0,0.09358910717606243,0.5,0.1056770017240493,7.129851055145264,True,True,True,101527,False,False,False,0.8856147094374274,False,,False
fidelity_02_path_teacher_w050,0.31271785870194435,1.156607867214728,0.5200960935290876,0.5200960935290876,22.7651516423414,0.0,0.09049544439210709,0.5,0.1056770017240493,7.129851055145264,True,True,True,101527,False,False,False,0.8563400069621081,False,,False
fidelity_03_path_teacher_w100,0.31277813389897346,1.1705917898454379,0.5475670625230126,0.5475670625230126,22.932035451260262,0.0,0.08745483454313818,0.5,0.1056770017240493,7.129851055145264,True,True,True,101527,False,False,False,0.8275673336333479,False,,False
