seed,fold_id,method_name,epoch,step,term_name,weight,raw_loss,weighted_loss,count,status
17,leave_one_sortie_out__fold01,chronaris,15,1,chronaris_causal_direction,0.05,0.09142982214689255,0.0045714913867414,1599,active
17,leave_one_sortie_out__fold01,chronaris,16,1,chronaris_continuous_alignment,0.12,0.6140462160110474,0.07368554174900055,1385,active
17,leave_one_sortie_out__fold01,chronaris,16,1,chronaris_physical_consistency,0.06,1.0998204946517944,0.06598922610282898,5,active
17,leave_one_sortie_out__fold01,chronaris,16,1,chronaris_causal_direction,0.06,0.0971536710858345,0.005829220172017813,1385,active
17,leave_one_sortie_out__fold01,chronaris,17,1,chronaris_continuous_alignment,0.13999999999999999,0.4858984053134918,0.06802577525377274,1418,active
17,leave_one_sortie_out__fold01,chronaris,17,1,chronaris_physical_consistency,0.06999999999999999,0.2170427292585373,0.015192991122603416,5,active
17,leave_one_sortie_out__fold01,chronaris,17,1,chronaris_causal_direction,0.06999999999999999,0.0902751088142395,0.00631925743073225,1418,active
17,leave_one_sortie_out__fold01,chronaris,18,1,chronaris_continuous_alignment,0.16000000000000003,0.38395801186561584,0.06143328174948692,1439,active
17,leave_one_sortie_out__fold01,chronaris,18,1,chronaris_physical_consistency,0.08000000000000002,22.39497947692871,1.7915983200073242,5,active
17,leave_one_sortie_out__fold01,chronaris,18,1,chronaris_causal_direction,0.08000000000000002,0.09335288405418396,0.007468230556696653,1439,active
17,leave_one_sortie_out__fold01,chronaris,19,1,chronaris_continuous_alignment,0.18000000000000002,0.31371304392814636,0.05646834895014763,1263,active
17,leave_one_sortie_out__fold01,chronaris,19,1,chronaris_physical_consistency,0.09000000000000001,1.5164395570755005,0.13647957146167755,5,active
17,leave_one_sortie_out__fold01,chronaris,19,1,chronaris_causal_direction,0.09000000000000001,0.09934284538030624,0.008940856903791428,1263,active
29,leave_one_sortie_out__fold01,chronaris,1,1,chronaris_continuous_alignment,0.0,1.1634244918823242,0.0,1301,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,1,1,chronaris_physical_consistency,0.0,11040.1220703125,0.0,5,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,1,1,chronaris_causal_direction,0.0,0.12178394943475723,0.0,1301,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,2,1,chronaris_continuous_alignment,0.0,1.0424336194992065,0.0,1340,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,2,1,chronaris_physical_consistency,0.0,6.212412357330322,0.0,5,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,2,1,chronaris_causal_direction,0.0,0.13031530380249023,0.0,1340,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,3,1,chronaris_continuous_alignment,0.0,1.014935851097107,0.0,1423,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,3,1,chronaris_physical_consistency,0.0,3.387799024581909,0.0,4,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,3,1,chronaris_causal_direction,0.0,0.12457321584224701,0.0,1423,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,4,1,chronaris_continuous_alignment,0.0,1.0287178754806519,0.0,1572,scheduled_zero_or_unavailable
29,leave_one_sortie_out__fold01,chronaris,4,1,chronaris_physical_consistency,0.0,6.035464763641357,0.0,5,scheduled_zero_or_unavailable
