stage,dataset_id,variant_id,seed,track,evaluation_group,split_group,sample_count,macro_f1,balanced_accuracy,rmse,mae
screen,uab_workload_dataset,no_lag_window,42,objective,heat_the_chair,subject_01,324,0.4098360655737705,0.5270579268292683,,
screen,uab_workload_dataset,no_lag_window,42,objective,heat_the_chair,subject_02,314,0.40402559469012467,0.45817089018843404,,
screen,uab_workload_dataset,no_lag_window,42,subjective,n_back,subject_01,1888,,,5.870290012550882,5.203518225890347
screen,uab_workload_dataset,no_lag_window,42,subjective,n_back,subject_02,1876,,,6.288926165876917,5.901171518636665
screen,uab_workload_dataset,no_lag_window,42,subjective,heat_the_chair,subject_01,324,,,2.0064991646018107,1.861497609703629
screen,uab_workload_dataset,no_lag_window,42,subjective,heat_the_chair,subject_02,314,,,2.186927089300879,1.7292578524085367
screen,uab_workload_dataset,no_event_bias,42,objective,n_back,subject_01,1888,0.30274959600213447,0.3212004944587372,,
screen,uab_workload_dataset,no_event_bias,42,objective,n_back,subject_02,1876,0.30875412957240894,0.3423634876340273,,
screen,uab_workload_dataset,no_event_bias,42,objective,heat_the_chair,subject_01,324,0.4098360655737705,0.5270579268292683,,
screen,uab_workload_dataset,no_event_bias,42,objective,heat_the_chair,subject_02,314,0.4706080701360009,0.47226283300844707,,
screen,uab_workload_dataset,no_event_bias,42,subjective,n_back,subject_01,1888,,,5.880620337094076,5.197893473461775
screen,uab_workload_dataset,no_event_bias,42,subjective,n_back,subject_02,1876,,,6.309798590977107,5.930776536687096
screen,uab_workload_dataset,no_event_bias,42,subjective,heat_the_chair,subject_01,324,,,1.9995569403833284,1.8545240605318989
screen,uab_workload_dataset,no_event_bias,42,subjective,heat_the_chair,subject_02,314,,,2.184049883281637,1.7260543206694778
screen,uab_workload_dataset,physiology_only,42,objective,n_back,subject_01,1888,0.24429151144483,0.3339826807761883,,
screen,uab_workload_dataset,physiology_only,42,objective,n_back,subject_02,1876,0.27282815316226816,0.36481877448789346,,
screen,uab_workload_dataset,physiology_only,42,objective,heat_the_chair,subject_01,324,0.4098360655737705,0.5270579268292683,,
screen,uab_workload_dataset,physiology_only,42,objective,heat_the_chair,subject_02,314,0.35150090274981494,0.4792072774528915,,
screen,uab_workload_dataset,physiology_only,42,subjective,n_back,subject_01,1888,,,5.879972019416395,5.171342279351617
screen,uab_workload_dataset,physiology_only,42,subjective,n_back,subject_02,1876,,,6.278554531768271,5.743749025883451
screen,uab_workload_dataset,physiology_only,42,subjective,heat_the_chair,subject_01,324,,,1.9698131227660285,1.8228770200117135
screen,uab_workload_dataset,physiology_only,42,subjective,heat_the_chair,subject_02,314,,,2.165236037793451,1.7044500150498312
screen,uab_workload_dataset,context_only,42,objective,n_back,subject_01,1888,0.2613124070920388,0.33418697092689625,,
screen,uab_workload_dataset,context_only,42,objective,n_back,subject_02,1876,0.16459253311922922,0.3333333333333333,,
screen,uab_workload_dataset,context_only,42,objective,heat_the_chair,subject_01,324,0.3360655737704918,0.5,,
screen,uab_workload_dataset,context_only,42,objective,heat_the_chair,subject_02,314,0.3261802575107296,0.5,,
screen,uab_workload_dataset,context_only,42,subjective,n_back,subject_01,1888,,,5.962091485959532,5.102940767908753
screen,uab_workload_dataset,context_only,42,subjective,n_back,subject_02,1876,,,6.336965608410001,5.767857346802886
screen,uab_workload_dataset,context_only,42,subjective,heat_the_chair,subject_01,324,,,2.0078576332124562,1.8625364494912418
screen,uab_workload_dataset,context_only,42,subjective,heat_the_chair,subject_02,314,,,2.1222829652690063,1.6512659704609283
screen,uab_workload_dataset,no_causal_fusion,42,objective,n_back,subject_01,1888,0.3018295573649337,0.3230585594072383,,
screen,uab_workload_dataset,no_causal_fusion,42,objective,n_back,subject_02,1876,0.28770630182974555,0.3279063226542142,,
screen,uab_workload_dataset,no_causal_fusion,42,objective,heat_the_chair,subject_01,324,0.5308641975308642,0.5309451219512196,,
screen,uab_workload_dataset,no_causal_fusion,42,objective,heat_the_chair,subject_02,314,0.42490842490842495,0.48018193632228723,,
screen,uab_workload_dataset,no_causal_fusion,42,subjective,n_back,subject_01,1888,,,5.914080885324613,5.193331808262204
screen,uab_workload_dataset,no_causal_fusion,42,subjective,n_back,subject_02,1876,,,6.292863974609464,5.809303131280169
screen,uab_workload_dataset,no_causal_fusion,42,subjective,heat_the_chair,subject_01,324,,,2.149274636624588,2.014127472300588
screen,uab_workload_dataset,no_causal_fusion,42,subjective,heat_the_chair,subject_02,314,,,2.1163024685446596,1.6409644245342085
screen,uab_workload_dataset,no_target_transform,42,objective,n_back,subject_01,1888,0.30322104018912527,0.3217424998787914,,
screen,uab_workload_dataset,no_target_transform,42,objective,n_back,subject_02,1876,0.30590266522328013,0.3385943376976299,,
screen,uab_workload_dataset,no_target_transform,42,objective,heat_the_chair,subject_01,324,0.4098360655737705,0.5270579268292683,,
screen,uab_workload_dataset,no_target_transform,42,objective,heat_the_chair,subject_02,314,0.47352063141536826,0.4753492527615335,,
screen,uab_workload_dataset,no_target_transform,42,subjective,n_back,subject_01,1888,,,5.9895765590750605,5.015735456404292
screen,uab_workload_dataset,no_target_transform,42,subjective,n_back,subject_02,1876,,,6.274140084251592,5.772654677346063
screen,uab_workload_dataset,no_target_transform,42,subjective,heat_the_chair,subject_01,324,,,3.103274208334513,3.009837962962963
screen,uab_workload_dataset,no_target_transform,42,subjective,heat_the_chair,subject_02,314,,,1.3865951633248172,1.320461701435648
screen,uab_workload_dataset,mse_loss,42,objective,n_back,subject_01,1888,0.30322104018912527,0.3217424998787914,,
screen,uab_workload_dataset,mse_loss,42,objective,n_back,subject_02,1876,0.30590266522328013,0.3385943376976299,,
screen,uab_workload_dataset,mse_loss,42,objective,heat_the_chair,subject_01,324,0.4098360655737705,0.5270579268292683,,
screen,uab_workload_dataset,mse_loss,42,objective,heat_the_chair,subject_02,314,0.47352063141536826,0.4753492527615335,,
screen,uab_workload_dataset,mse_loss,42,subjective,n_back,subject_01,1888,,,5.798964115501082,5.416763226769991
screen,uab_workload_dataset,mse_loss,42,subjective,n_back,subject_02,1876,,,6.304530725341233,5.988974408649686
screen,uab_workload_dataset,mse_loss,42,subjective,heat_the_chair,subject_01,324,,,1.9248344008115033,1.7729321026507718
screen,uab_workload_dataset,mse_loss,42,subjective,heat_the_chair,subject_02,314,,,2.1188372734618484,1.6450836020670119
