seed,method,scenario_id,task,target,consumer,metric,value,direction,available,trajectory_count,tolerance_s,smoke_only,selected_alpha
17,chronaris_no_continuous_evolution,clock_drift_+100ppm,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.3541666666666667,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,clock_drift_+100ppm,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,0.6051369695228733,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,clock_drift_-250ppm,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,0.5379271370669206,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,clock_drift_-250ppm,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,0.7082162969521199,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,clock_drift_-250ppm,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.5833333333333334,higher,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,clock_drift_-250ppm,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,clock_drift_-250ppm,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,4.278118958566786,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,clock_drift_-250ppm,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,5.610171685142089,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,clock_drift_-250ppm,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.4166666666666667,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,clock_drift_-250ppm,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,0.6025116464446829,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,clock_drift_+250ppm,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,0.5423307968303561,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,clock_drift_+250ppm,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,0.7255829204379638,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,clock_drift_+250ppm,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.5208333333333334,higher,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,clock_drift_+250ppm,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,clock_drift_+250ppm,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,4.11847388506731,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,clock_drift_+250ppm,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,5.3465664696016875,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,clock_drift_+250ppm,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.3541666666666667,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,clock_drift_+250ppm,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,0.6051369695228733,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,random_missing_00pct,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,0.547079394881924,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,random_missing_00pct,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,0.7263424726908569,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,random_missing_00pct,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.5625,higher,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,random_missing_00pct,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,random_missing_00pct,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,4.133338707296059,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,random_missing_00pct,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,5.3747389577246985,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,random_missing_00pct,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.375,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,random_missing_00pct,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,0.6025116464446829,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,random_missing_10pct,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,0.5406179707497358,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,random_missing_10pct,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,0.7098194147365434,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,random_missing_10pct,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.6041666666666666,higher,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,random_missing_10pct,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,random_missing_10pct,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,4.271566150196399,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,random_missing_10pct,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,5.595863496916785,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,random_missing_10pct,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.3958333333333333,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,random_missing_10pct,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,0.5972610002883022,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,random_missing_30pct,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,0.585340271393458,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,random_missing_30pct,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,0.7275837779061344,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,random_missing_30pct,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.5,higher,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,random_missing_30pct,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,random_missing_30pct,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,4.850862583282852,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,random_missing_30pct,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,6.316601903088306,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,random_missing_30pct,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.3125,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,random_missing_30pct,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,0.5952920079796594,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,random_missing_50pct,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,0.7012998045732578,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,random_missing_50pct,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,0.8198926480600518,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,random_missing_50pct,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.375,higher,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,random_missing_50pct,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,random_missing_50pct,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,6.6415275122179365,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,random_missing_50pct,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,8.133917285857883,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,random_missing_50pct,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.16666666666666666,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,random_missing_50pct,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,0.5782274079714222,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,contiguous_gap_00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,0.547079394881924,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,contiguous_gap_00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,0.7263424726908569,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,contiguous_gap_00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.5625,higher,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,contiguous_gap_00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,contiguous_gap_00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,4.133338707296059,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,contiguous_gap_00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,5.3747389577246985,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,contiguous_gap_00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.375,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,contiguous_gap_00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,0.6025116464446829,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,contiguous_gap_05s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,0.545570133253932,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,contiguous_gap_05s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,0.722793912578616,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,contiguous_gap_05s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.5833333333333334,higher,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,contiguous_gap_05s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,contiguous_gap_05s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,4.132939932354297,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,contiguous_gap_05s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,5.44688117482245,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,contiguous_gap_05s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.4166666666666667,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,contiguous_gap_05s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,0.6084186233706111,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,contiguous_gap_15s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,0.6047695226346453,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,contiguous_gap_15s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,0.7365367039719077,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,contiguous_gap_15s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.5625,higher,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,contiguous_gap_15s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,contiguous_gap_15s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,5.159259681411127,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,contiguous_gap_15s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,6.752456698201433,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,contiguous_gap_15s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.3125,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,contiguous_gap_15s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,0.5893850310537312,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,contiguous_gap_30s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,0.8711222981413206,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,contiguous_gap_30s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,1.0476405122181889,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,contiguous_gap_30s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.3125,higher,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,contiguous_gap_30s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,contiguous_gap_30s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,8.2858358362908,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,contiguous_gap_30s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,9.848800886726647,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,contiguous_gap_30s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.10416666666666667,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,contiguous_gap_30s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,0.5821653925887078,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,physiology_lag_02s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,0.5507515755792459,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,physiology_lag_02s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,0.7297901468720396,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,physiology_lag_02s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.5833333333333334,higher,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,physiology_lag_02s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,physiology_lag_02s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,3.890576755321483,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,physiology_lag_02s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,4.79666063868834,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,physiology_lag_02s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.3125,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,physiology_lag_02s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,0.6176072541442773,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,physiology_lag_05s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,0.5552941132336855,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,physiology_lag_05s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,0.7363131255614702,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,physiology_lag_05s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.6041666666666666,higher,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,physiology_lag_05s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,physiology_lag_05s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,4.360996208492427,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,physiology_lag_05s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,5.091895974900918,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,physiology_lag_05s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.22916666666666666,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,physiology_lag_05s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,0.6156382618356347,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,physiology_lag_15s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,0.5530104314287504,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,physiology_lag_15s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,0.7226042915473292,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,physiology_lag_15s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.5416666666666666,higher,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,physiology_lag_15s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,physiology_lag_15s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,10.518589412162514,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,physiology_lag_15s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,11.599512325504683,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,physiology_lag_15s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.08333333333333333,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,physiology_lag_15s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,0.5729767618150416,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,physiology_lag_30s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,0.5956173787514368,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,physiology_lag_30s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,0.7361724690916217,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,physiology_lag_30s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.5625,higher,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,physiology_lag_30s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,physiology_lag_30s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,23.710271702250356,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,physiology_lag_30s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,24.219697932244863,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,physiology_lag_30s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.0,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,physiology_lag_30s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,0.5703514387368512,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,observation_snr_30db,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,0.547079394881924,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,observation_snr_30db,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,0.7263424726908569,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,observation_snr_30db,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.5625,higher,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,observation_snr_30db,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,observation_snr_30db,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,4.133338707296059,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,observation_snr_30db,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,5.3747389577246985,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,observation_snr_30db,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.375,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,observation_snr_30db,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,0.6025116464446829,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,observation_snr_20db,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,0.5758417714387178,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,observation_snr_20db,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,0.7414689331387337,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,observation_snr_20db,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.5416666666666666,higher,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,observation_snr_20db,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,observation_snr_20db,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,4.403450217871918,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,observation_snr_20db,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,5.739214290667882,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,observation_snr_20db,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.375,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,observation_snr_20db,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,0.6084186233706111,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,observation_snr_10db,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,1.1413979418575764,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,observation_snr_10db,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,1.3277535783814098,lower,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,observation_snr_10db,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.22916666666666666,higher,True,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,observation_snr_10db,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False,1.0
17,chronaris_no_continuous_evolution,observation_snr_10db,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,8.682479064977324,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,observation_snr_10db,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,10.269302486675256,lower,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,observation_snr_10db,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.10416666666666667,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,observation_snr_10db,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,0.6471421387739188,higher,True,48,2.0,False,0.1
17,chronaris_no_continuous_evolution,observation_snr_05db,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,2.6144720440109572,lower,True,48,0.5,False,1.0
