split_id,outer_pool_id,main_selection,seed,method_name,fold_id,export_role,status,output_root,representation_path,manifest_path,representation_sha256,sample_ids,task_targets_opened,outer_test_opened
leave_one_view_out__fold01__candidate_339,leave_one_view_out__fold01,True,17,chronaris,leave_one_view_out__fold01__candidate_339,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_339/chronaris/leave_one_view_out__fold01__candidate_339/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_339/chronaris/leave_one_view_out__fold01__candidate_339/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_339/chronaris/leave_one_view_out__fold01__candidate_339/train/representation_manifest.json,1f57d8952aed128675a04ca17bba7e8055f7286da7b7d034512244c3a89d3a7d,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0011', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0012', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0013', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0024', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0025', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0026', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0027', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold01__candidate_339,leave_one_view_out__fold01,True,17,chronaris,leave_one_view_out__fold01__candidate_339,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_339/chronaris/leave_one_view_out__fold01__candidate_339/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_339/chronaris/leave_one_view_out__fold01__candidate_339/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_339/chronaris/leave_one_view_out__fold01__candidate_339/validation/representation_manifest.json,d52ddac3f74f2c572c08cda632fd01793bf8ea4fb76272ba8eb10439b0b77156,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0027', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0028', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0030', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0031', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0005', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0006', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0007', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0008', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,physiology_only,leave_one_view_out__fold01__candidate_353,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/physiology_only/leave_one_view_out__fold01__candidate_353/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/physiology_only/leave_one_view_out__fold01__candidate_353/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/physiology_only/leave_one_view_out__fold01__candidate_353/train/representation_manifest.json,16b4d295083d3f4a99a06a00cbb24d628a050e031d1bc663616287b856ddf52a,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0011', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0012', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0013', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0014', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0015', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0026', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0027', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,physiology_only,leave_one_view_out__fold01__candidate_353,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/physiology_only/leave_one_view_out__fold01__candidate_353/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/physiology_only/leave_one_view_out__fold01__candidate_353/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/physiology_only/leave_one_view_out__fold01__candidate_353/validation/representation_manifest.json,a5332b03152fa48492ab76af874c4f7429354c469b5aac807982c9ed4c790c68,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0030', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0031', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0032', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0033', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0007', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0008', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,vehicle_only,leave_one_view_out__fold01__candidate_353,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/vehicle_only/leave_one_view_out__fold01__candidate_353/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/vehicle_only/leave_one_view_out__fold01__candidate_353/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/vehicle_only/leave_one_view_out__fold01__candidate_353/train/representation_manifest.json,ca25143bf8285723af96652658460f3d44201c72a18027c275a42c382fbb130c,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0011', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0012', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0013', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0014', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0015', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0026', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0027', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,vehicle_only,leave_one_view_out__fold01__candidate_353,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/vehicle_only/leave_one_view_out__fold01__candidate_353/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/vehicle_only/leave_one_view_out__fold01__candidate_353/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/vehicle_only/leave_one_view_out__fold01__candidate_353/validation/representation_manifest.json,a1efb5602cdb52c64d9a88c215f67ad00ffb82e7eaaa7400a502961e4bfe08dd,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0030', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0031', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0032', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0033', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0007', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0008', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,naive_time_sync,leave_one_view_out__fold01__candidate_353,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/naive_time_sync/leave_one_view_out__fold01__candidate_353/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/naive_time_sync/leave_one_view_out__fold01__candidate_353/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/naive_time_sync/leave_one_view_out__fold01__candidate_353/train/representation_manifest.json,938b926cefd76858bec938c798dadcf368680f12150945b040e079474ff62446,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0011', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0012', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0013', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0014', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0015', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0026', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0027', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,naive_time_sync,leave_one_view_out__fold01__candidate_353,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/naive_time_sync/leave_one_view_out__fold01__candidate_353/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/naive_time_sync/leave_one_view_out__fold01__candidate_353/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/naive_time_sync/leave_one_view_out__fold01__candidate_353/validation/representation_manifest.json,347aea7782c1e8171a8796ad7725c04cb5978c2147cd3946b30277e94c021d8c,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0030', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0031', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0032', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0033', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0007', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0008', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,mult,leave_one_view_out__fold01__candidate_353,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/mult/leave_one_view_out__fold01__candidate_353/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/mult/leave_one_view_out__fold01__candidate_353/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/mult/leave_one_view_out__fold01__candidate_353/train/representation_manifest.json,942bb8688aad4db16505c13dc892ac3faa959dbffda38473421b1368846653da,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0011', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0012', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0013', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0014', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0015', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0026', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0027', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,mult,leave_one_view_out__fold01__candidate_353,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/mult/leave_one_view_out__fold01__candidate_353/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/mult/leave_one_view_out__fold01__candidate_353/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/mult/leave_one_view_out__fold01__candidate_353/validation/representation_manifest.json,c5a20f0795f4c0336f65ce4ba4d1dd6a385ea3d2c6b2a59102c75487608650a4,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0030', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0031', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0032', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0033', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0007', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0008', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,contiformer,leave_one_view_out__fold01__candidate_353,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/contiformer/leave_one_view_out__fold01__candidate_353/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/contiformer/leave_one_view_out__fold01__candidate_353/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/contiformer/leave_one_view_out__fold01__candidate_353/train/representation_manifest.json,60298138cf4c203d7df8f46811191c18319c57b281cd7649c43d1b1a8941e76c,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0011', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0012', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0013', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0014', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0015', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0026', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0027', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,contiformer,leave_one_view_out__fold01__candidate_353,validation,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/contiformer/leave_one_view_out__fold01__candidate_353/validation,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/contiformer/leave_one_view_out__fold01__candidate_353/validation/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/contiformer/leave_one_view_out__fold01__candidate_353/validation/representation_manifest.json,b588b80477262db53b18514526f1c659e82cbee3bd3af9efb09a3ac5006290ed,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0029', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0030', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0031', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0032', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0033', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0007', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0008', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0009', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0010', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0011', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0012']",False,False
leave_one_view_out__fold01__candidate_353,leave_one_view_out__fold01,True,17,chronaris,leave_one_view_out__fold01__candidate_353,train,resumed,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/chronaris/leave_one_view_out__fold01__candidate_353/train,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/chronaris/leave_one_view_out__fold01__candidate_353/train/fusion_stream.npz,artifacts/application_evaluation/2026-07-15_dingxin-target-reconstruction/representations/seed_17/leave_one_view_out__fold01__candidate_353/chronaris/leave_one_view_out__fold01__candidate_353/train/representation_manifest.json,8a50c3070b9df0311aca41636900b5eb37e48278a9c7353be5651182f6b64cc9,"['20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0005', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0006', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0007', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0008', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0009', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0010', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0011', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0012', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0013', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0014', '20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035::context_end_0015', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0026', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0027', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0028', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0029', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0030', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0031', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0032', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0033', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0034', '20251005_四01_ACT-4_云_J20_22#01__pilot_10033::context_end_0035']",False,False
