sortie_id,view_id,stream_kind,feature_name,total_window_count,observed_window_count,observed_point_count,mean_points_per_observed_window,approx_sampling_interval_s
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1218,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1219,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1220,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1221,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1222,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1223,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1224,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1225,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1226,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1227,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1228,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1229,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1230,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1231,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1232,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1233,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1234,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1235,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1236,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1237,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1238,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1239,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1241,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1242,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1245,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1246,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1247,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1250,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1251,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1253,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1263,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1264,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1265,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1266,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1267,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1268,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1269,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1270,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1271,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1272,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1273,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1274,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1275,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1276,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1277,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1278,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1279,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1280,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1281,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1282,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1283,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1284,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1285,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1286,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1287,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1288,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1289,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1290,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1291,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1292,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1293,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1294,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1295,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1296,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1297,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1298,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1299,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1300,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1302,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1303,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1306,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1307,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1308,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1311,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1312,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1314,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1324,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1325,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1326,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1327,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1328,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1329,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1330,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1331,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1332,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1333,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1334,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1335,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1336,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1337,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1338,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1339,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1340,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1341,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1342,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1343,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1344,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1345,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1346,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1347,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1348,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1349,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1350,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1351,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1352,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1353,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1354,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1355,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1356,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1357,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1358,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1359,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1360,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1361,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1363,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1364,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1367,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1368,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1369,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1372,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1373,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1375,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1385,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1386,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1387,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1388,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1389,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1390,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1391,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1392,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1393,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1394,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1395,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1396,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1397,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1398,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1399,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1400,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1401,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1402,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1403,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1404,37,37,9039,244.2972972972973,0.02046686580373935
20251002_单01_ACT-8_翼云_J16_12#01,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,vehicle,BUS6000019110023.code1405,37,37,9039,244.2972972972973,0.02046686580373935
