sortie_id,feature_name,display_label,semantic_key,is_maneuver_label_source,allowed_in_maneuver_raw_input,raw_overlap_detected,existing_projection_contamination_risk,exclusion_reason
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1180,[雷达空空跟踪目标参数[2]][群目标数量],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1181,[雷达空空跟踪目标参数[2]][置信度_群目标],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1184,[雷达空空跟踪目标参数[2]][置信度_目标距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1185,[雷达空空跟踪目标参数[2]][置信度_目标速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1186,[雷达空空跟踪目标参数[2]][参训平台ID],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1189,[雷达空空跟踪目标参数[3]][RDR目标编号],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1190,[雷达空空跟踪目标参数[3]][融合目标编号],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1192,[雷达空空跟踪目标参数[3]][雷达空空目标信息标志][置信度_目标],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1202,[雷达空空跟踪目标参数[3]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1203,[雷达空空跟踪目标参数[3]][目标俯仰_机体系][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1204,[雷达空空跟踪目标参数[3]][目标方位_地理系][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1205,[雷达空空跟踪目标参数[3]][目标俯仰_地理系][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1206,[雷达空空跟踪目标参数[3]][目标斜距][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1207,[雷达空空跟踪目标参数[3]][目标地距][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1208,[雷达空空跟踪目标参数[3]][目标径向速度][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1209,[雷达空空跟踪目标参数[3]][目标接近速度][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1210,[雷达空空跟踪目标参数[3]][目标接近速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1211,[雷达空空跟踪目标参数[3]][目标北向速度][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1212,[雷达空空跟踪目标参数[3]][目标北向速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1213,[雷达空空跟踪目标参数[3]][目标西向速度][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1214,[雷达空空跟踪目标参数[3]][目标西向速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1215,[雷达空空跟踪目标参数[3]][目标天向速度][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1216,[雷达空空跟踪目标参数[3]][目标天向速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1217,[雷达空空跟踪目标参数[3]][目标相对载机北向距离][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1218,[雷达空空跟踪目标参数[3]][目标相对载机西向距离][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1219,[雷达空空跟踪目标参数[3]][目标相对载机天向距离][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1220,[雷达空空跟踪目标参数[3]][目标航向][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1221,[雷达空空跟踪目标参数[3]][目标进入角][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1222,[雷达空空跟踪目标参数[3]][目标距离方差][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1223,[雷达空空跟踪目标参数[3]][目标接近速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1224,[雷达空空跟踪目标参数[3]][目标方位方差][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1225,[雷达空空跟踪目标参数[3]][目标方位角速率方差][_角速率],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1226,[雷达空空跟踪目标参数[3]][目标方位角速度与方位角协方差],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1227,[雷达空空跟踪目标参数[3]][目标俯仰方差][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1228,[雷达空空跟踪目标参数[3]][目标俯仰角速率方差][_角速率],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1229,[雷达空空跟踪目标参数[3]][目标俯仰角速度与俯仰角协方差],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1230,[雷达空空跟踪目标参数[3]][目标北向距离方差][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1231,[雷达空空跟踪目标参数[3]][目标西向距离方差][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1232,[雷达空空跟踪目标参数[3]][目标天向距离方差][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1233,[雷达空空跟踪目标参数[3]][目标北向速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1234,[雷达空空跟踪目标参数[3]][目标西向速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1235,[雷达空空跟踪目标参数[3]][目标天向速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1236,[雷达空空跟踪目标参数[3]][目标高度][_高度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1237,[雷达空空跟踪目标参数[3]][目标RCS],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1238,[雷达空空跟踪目标参数[3]][置信度_目标RCS],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1239,[雷达空空跟踪目标参数[3]][置信度_目标RCS],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1241,[雷达空空跟踪目标参数[3]][群目标数量],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1242,[雷达空空跟踪目标参数[3]][置信度_群目标],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1245,[雷达空空跟踪目标参数[3]][置信度_目标距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1246,[雷达空空跟踪目标参数[3]][置信度_目标速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1247,[雷达空空跟踪目标参数[3]][参训平台ID],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1250,[雷达空空跟踪目标参数[4]][RDR目标编号],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1251,[雷达空空跟踪目标参数[4]][融合目标编号],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1253,[雷达空空跟踪目标参数[4]][雷达空空目标信息标志][置信度_目标],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1263,[雷达空空跟踪目标参数[4]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1264,[雷达空空跟踪目标参数[4]][目标俯仰_机体系][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1265,[雷达空空跟踪目标参数[4]][目标方位_地理系][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1266,[雷达空空跟踪目标参数[4]][目标俯仰_地理系][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1267,[雷达空空跟踪目标参数[4]][目标斜距][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1268,[雷达空空跟踪目标参数[4]][目标地距][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1269,[雷达空空跟踪目标参数[4]][目标径向速度][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1270,[雷达空空跟踪目标参数[4]][目标接近速度][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1271,[雷达空空跟踪目标参数[4]][目标接近速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1272,[雷达空空跟踪目标参数[4]][目标北向速度][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1273,[雷达空空跟踪目标参数[4]][目标北向速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1274,[雷达空空跟踪目标参数[4]][目标西向速度][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1275,[雷达空空跟踪目标参数[4]][目标西向速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1276,[雷达空空跟踪目标参数[4]][目标天向速度][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1277,[雷达空空跟踪目标参数[4]][目标天向速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1278,[雷达空空跟踪目标参数[4]][目标相对载机北向距离][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1279,[雷达空空跟踪目标参数[4]][目标相对载机西向距离][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1280,[雷达空空跟踪目标参数[4]][目标相对载机天向距离][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1281,[雷达空空跟踪目标参数[4]][目标航向][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1282,[雷达空空跟踪目标参数[4]][目标进入角][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1283,[雷达空空跟踪目标参数[4]][目标距离方差][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1284,[雷达空空跟踪目标参数[4]][目标接近速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1285,[雷达空空跟踪目标参数[4]][目标方位方差][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1286,[雷达空空跟踪目标参数[4]][目标方位角速率方差][_角速率],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1287,[雷达空空跟踪目标参数[4]][目标方位角速度与方位角协方差],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1288,[雷达空空跟踪目标参数[4]][目标俯仰方差][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1289,[雷达空空跟踪目标参数[4]][目标俯仰角速率方差][_角速率],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1290,[雷达空空跟踪目标参数[4]][目标俯仰角速度与俯仰角协方差],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1291,[雷达空空跟踪目标参数[4]][目标北向距离方差][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1292,[雷达空空跟踪目标参数[4]][目标西向距离方差][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1293,[雷达空空跟踪目标参数[4]][目标天向距离方差][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1294,[雷达空空跟踪目标参数[4]][目标北向速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1295,[雷达空空跟踪目标参数[4]][目标西向速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1296,[雷达空空跟踪目标参数[4]][目标天向速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1297,[雷达空空跟踪目标参数[4]][目标高度][_高度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1298,[雷达空空跟踪目标参数[4]][目标RCS],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1299,[雷达空空跟踪目标参数[4]][置信度_目标RCS],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1300,[雷达空空跟踪目标参数[4]][置信度_目标RCS],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1302,[雷达空空跟踪目标参数[4]][群目标数量],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1303,[雷达空空跟踪目标参数[4]][置信度_群目标],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1306,[雷达空空跟踪目标参数[4]][置信度_目标距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1307,[雷达空空跟踪目标参数[4]][置信度_目标速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1308,[雷达空空跟踪目标参数[4]][参训平台ID],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1311,[雷达空空跟踪目标参数[5]][RDR目标编号],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1312,[雷达空空跟踪目标参数[5]][融合目标编号],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1314,[雷达空空跟踪目标参数[5]][雷达空空目标信息标志][置信度_目标],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1324,[雷达空空跟踪目标参数[5]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1325,[雷达空空跟踪目标参数[5]][目标俯仰_机体系][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1326,[雷达空空跟踪目标参数[5]][目标方位_地理系][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1327,[雷达空空跟踪目标参数[5]][目标俯仰_地理系][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1328,[雷达空空跟踪目标参数[5]][目标斜距][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1329,[雷达空空跟踪目标参数[5]][目标地距][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1330,[雷达空空跟踪目标参数[5]][目标径向速度][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1331,[雷达空空跟踪目标参数[5]][目标接近速度][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1332,[雷达空空跟踪目标参数[5]][目标接近速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1333,[雷达空空跟踪目标参数[5]][目标北向速度][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1334,[雷达空空跟踪目标参数[5]][目标北向速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1335,[雷达空空跟踪目标参数[5]][目标西向速度][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1336,[雷达空空跟踪目标参数[5]][目标西向速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1337,[雷达空空跟踪目标参数[5]][目标天向速度][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1338,[雷达空空跟踪目标参数[5]][目标天向速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1339,[雷达空空跟踪目标参数[5]][目标相对载机北向距离][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1340,[雷达空空跟踪目标参数[5]][目标相对载机西向距离][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1341,[雷达空空跟踪目标参数[5]][目标相对载机天向距离][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1342,[雷达空空跟踪目标参数[5]][目标航向][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1343,[雷达空空跟踪目标参数[5]][目标进入角][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1344,[雷达空空跟踪目标参数[5]][目标距离方差][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1345,[雷达空空跟踪目标参数[5]][目标接近速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1346,[雷达空空跟踪目标参数[5]][目标方位方差][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1347,[雷达空空跟踪目标参数[5]][目标方位角速率方差][_角速率],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1348,[雷达空空跟踪目标参数[5]][目标方位角速度与方位角协方差],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1349,[雷达空空跟踪目标参数[5]][目标俯仰方差][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1350,[雷达空空跟踪目标参数[5]][目标俯仰角速率方差][_角速率],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1351,[雷达空空跟踪目标参数[5]][目标俯仰角速度与俯仰角协方差],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1352,[雷达空空跟踪目标参数[5]][目标北向距离方差][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1353,[雷达空空跟踪目标参数[5]][目标西向距离方差][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1354,[雷达空空跟踪目标参数[5]][目标天向距离方差][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1355,[雷达空空跟踪目标参数[5]][目标北向速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1356,[雷达空空跟踪目标参数[5]][目标西向速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1357,[雷达空空跟踪目标参数[5]][目标天向速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1358,[雷达空空跟踪目标参数[5]][目标高度][_高度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1359,[雷达空空跟踪目标参数[5]][目标RCS],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1360,[雷达空空跟踪目标参数[5]][置信度_目标RCS],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1361,[雷达空空跟踪目标参数[5]][置信度_目标RCS],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1363,[雷达空空跟踪目标参数[5]][群目标数量],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1364,[雷达空空跟踪目标参数[5]][置信度_群目标],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1367,[雷达空空跟踪目标参数[5]][置信度_目标距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1368,[雷达空空跟踪目标参数[5]][置信度_目标速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1369,[雷达空空跟踪目标参数[5]][参训平台ID],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1372,[雷达空空跟踪目标参数[6]][RDR目标编号],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1373,[雷达空空跟踪目标参数[6]][融合目标编号],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1375,[雷达空空跟踪目标参数[6]][雷达空空目标信息标志][置信度_目标],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1385,[雷达空空跟踪目标参数[6]][目标方位_机体系][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1386,[雷达空空跟踪目标参数[6]][目标俯仰_机体系][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1387,[雷达空空跟踪目标参数[6]][目标方位_地理系][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1388,[雷达空空跟踪目标参数[6]][目标俯仰_地理系][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1389,[雷达空空跟踪目标参数[6]][目标斜距][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1390,[雷达空空跟踪目标参数[6]][目标地距][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1391,[雷达空空跟踪目标参数[6]][目标径向速度][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1392,[雷达空空跟踪目标参数[6]][目标接近速度][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1393,[雷达空空跟踪目标参数[6]][目标接近速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1394,[雷达空空跟踪目标参数[6]][目标北向速度][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1395,[雷达空空跟踪目标参数[6]][目标北向速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1396,[雷达空空跟踪目标参数[6]][目标西向速度][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1397,[雷达空空跟踪目标参数[6]][目标西向速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1398,[雷达空空跟踪目标参数[6]][目标天向速度][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1399,[雷达空空跟踪目标参数[6]][目标天向速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1400,[雷达空空跟踪目标参数[6]][目标相对载机北向距离][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1401,[雷达空空跟踪目标参数[6]][目标相对载机西向距离][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1402,[雷达空空跟踪目标参数[6]][目标相对载机天向距离][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1403,[雷达空空跟踪目标参数[6]][目标航向][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1404,[雷达空空跟踪目标参数[6]][目标进入角][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1405,[雷达空空跟踪目标参数[6]][目标距离方差][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1406,[雷达空空跟踪目标参数[6]][目标接近速度方差][_速度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1407,[雷达空空跟踪目标参数[6]][目标方位方差][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1408,[雷达空空跟踪目标参数[6]][目标方位角速率方差][_角速率],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1409,[雷达空空跟踪目标参数[6]][目标方位角速度与方位角协方差],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1410,[雷达空空跟踪目标参数[6]][目标俯仰方差][_角度_毫弧度],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1411,[雷达空空跟踪目标参数[6]][目标俯仰角速率方差][_角速率],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1412,[雷达空空跟踪目标参数[6]][目标俯仰角速度与俯仰角协方差],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1413,[雷达空空跟踪目标参数[6]][目标北向距离方差][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1414,[雷达空空跟踪目标参数[6]][目标西向距离方差][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1415,[雷达空空跟踪目标参数[6]][目标天向距离方差][_距离],,False,True,False,False,
20251002_单01_ACT-8_翼云_J16_12#01,BUS6000019110023.code1416,[雷达空空跟踪目标参数[6]][目标北向速度方差][_速度],,False,True,False,False,
