fold_id,split_strategy,held_out_group,task_id,parameter_type,parameter_name,median_std,iqr_std,median_abs_delta,iqr_abs_delta,fit_sample_hash,exclusion_reason,lower_bound,upper_bound,iqr_delta,train_valid_ratio,representative_statistic,high_response_threshold
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,response_field_scale,eeg.f7,,,,,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,,,,69.79780387878418,1.0,window_mean_fallback,
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,response_field_scale,eeg.f8,,,,,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,,,,65.0546875,1.0,window_mean_fallback,
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,response_field_scale,eeg.fp1,,,,,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,,,,60.09683322906494,1.0,window_mean_fallback,
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,response_field_scale,eeg.fp2,,,,,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,,,,86.48577880859375,1.0,window_mean_fallback,
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,response_field_scale,eeg.fpz,,,,,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,,,,77.633544921875,1.0,window_mean_fallback,
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,response_field_scale,eeg.fz,,,,,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,,,,336.71484375,1.0,window_mean_fallback,
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,response_field_scale,spo2.toi1,,,,,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,,,,0.681884765625,1.0,window_mean_fallback,
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,response_field_scale,spo2.toi2,,,,,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,,,,0.48634910583496094,1.0,window_mean_fallback,
leave_one_view_out__fold01,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10033,dingxin_future_physiology_response_v2,high_response_bound,train_q75,,,,,06b9029ad2047b06329f2954e820e97993d8bc9e3d5aee555cbca8dbed6d59ba,,,,,,window_mean_fallback,1.2031119460291326
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler,acceleration_north,0.05455115623772144,0.07006116956472397,0.04139999931794591,0.10069999936968088,5b34ade9afec82d9bc88adf33322414b8b900913b8d8b60b7173bf44103be55d,,,,,,,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler,acceleration_up,0.04191514290869236,0.05523965507745743,0.039249999448657036,0.08415000117383897,5b34ade9afec82d9bc88adf33322414b8b900913b8d8b60b7173bf44103be55d,,,,,,,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler,acceleration_west,0.060563432052731514,0.08686082623898983,0.061449999222531915,0.1075749967712909,5b34ade9afec82d9bc88adf33322414b8b900913b8d8b60b7173bf44103be55d,,,,,,,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler_excluded,normal_load_normal,0.0,0.0,0.0,0.0,5b34ade9afec82d9bc88adf33322414b8b900913b8d8b60b7173bf44103be55d,both_train_iqrs_are_zero,,,,,,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler,pitch,0.007454992271959782,0.003816123236902058,0.008499622344970703,0.012250900268554688,5b34ade9afec82d9bc88adf33322414b8b900913b8d8b60b7173bf44103be55d,,,,,,,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler,roll,0.014135707169771194,0.013904230203479528,0.014500021934509277,0.018999963998794556,5b34ade9afec82d9bc88adf33322414b8b900913b8d8b60b7173bf44103be55d,,,,,,,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler_excluded,speed_north,0.0,0.0,0.0,0.0,5b34ade9afec82d9bc88adf33322414b8b900913b8d8b60b7173bf44103be55d,both_train_iqrs_are_zero,,,,,,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler_excluded,speed_up,0.0,0.0,0.0,0.0,5b34ade9afec82d9bc88adf33322414b8b900913b8d8b60b7173bf44103be55d,both_train_iqrs_are_zero,,,,,,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler_excluded,speed_west,0.0,0.0,0.0,0.0,5b34ade9afec82d9bc88adf33322414b8b900913b8d8b60b7173bf44103be55d,both_train_iqrs_are_zero,,,,,,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler_excluded,yaw_or_heading,0.0,0.0,0.0,0.0,5b34ade9afec82d9bc88adf33322414b8b900913b8d8b60b7173bf44103be55d,both_train_iqrs_are_zero,,,,,,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_maneuver_intensity_weak_classification_v2,class_bounds,low_medium_high,,,,,5b34ade9afec82d9bc88adf33322414b8b900913b8d8b60b7173bf44103be55d,,0.2722712886565713,0.6045567323548064,,,,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_future_physiology_response_v2,response_field_scale,eeg.af3,,,,,7fb5e9d1892439e9c1ea4e93cae29372cdfd127f6a1d2c9fdf46798f0b922a86,,,,69.81735229492188,1.0,window_mean_fallback,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_future_physiology_response_v2,response_field_scale,eeg.af4,,,,,7fb5e9d1892439e9c1ea4e93cae29372cdfd127f6a1d2c9fdf46798f0b922a86,,,,65.23051452636719,1.0,window_mean_fallback,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_future_physiology_response_v2,response_field_scale,eeg.f3,,,,,7fb5e9d1892439e9c1ea4e93cae29372cdfd127f6a1d2c9fdf46798f0b922a86,,,,74.218994140625,1.0,window_mean_fallback,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_future_physiology_response_v2,response_field_scale,eeg.f4,,,,,7fb5e9d1892439e9c1ea4e93cae29372cdfd127f6a1d2c9fdf46798f0b922a86,,,,57.3013916015625,1.0,window_mean_fallback,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_future_physiology_response_v2,response_field_scale,eeg.f7,,,,,7fb5e9d1892439e9c1ea4e93cae29372cdfd127f6a1d2c9fdf46798f0b922a86,,,,69.79780387878418,1.0,window_mean_fallback,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_future_physiology_response_v2,response_field_scale,eeg.f8,,,,,7fb5e9d1892439e9c1ea4e93cae29372cdfd127f6a1d2c9fdf46798f0b922a86,,,,65.0546875,1.0,window_mean_fallback,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_future_physiology_response_v2,response_field_scale,eeg.fp1,,,,,7fb5e9d1892439e9c1ea4e93cae29372cdfd127f6a1d2c9fdf46798f0b922a86,,,,60.09683322906494,1.0,window_mean_fallback,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_future_physiology_response_v2,response_field_scale,eeg.fp2,,,,,7fb5e9d1892439e9c1ea4e93cae29372cdfd127f6a1d2c9fdf46798f0b922a86,,,,86.48577880859375,1.0,window_mean_fallback,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_future_physiology_response_v2,response_field_scale,eeg.fpz,,,,,7fb5e9d1892439e9c1ea4e93cae29372cdfd127f6a1d2c9fdf46798f0b922a86,,,,77.633544921875,1.0,window_mean_fallback,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_future_physiology_response_v2,response_field_scale,eeg.fz,,,,,7fb5e9d1892439e9c1ea4e93cae29372cdfd127f6a1d2c9fdf46798f0b922a86,,,,336.71484375,1.0,window_mean_fallback,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_future_physiology_response_v2,response_field_scale,spo2.toi1,,,,,7fb5e9d1892439e9c1ea4e93cae29372cdfd127f6a1d2c9fdf46798f0b922a86,,,,0.681884765625,1.0,window_mean_fallback,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_future_physiology_response_v2,response_field_scale,spo2.toi2,,,,,7fb5e9d1892439e9c1ea4e93cae29372cdfd127f6a1d2c9fdf46798f0b922a86,,,,0.48634910583496094,1.0,window_mean_fallback,
leave_one_view_out__fold02,leave_one_view_out,20251002_单01_ACT-8_翼云_J16_12#01__pilot_10035,dingxin_future_physiology_response_v2,high_response_bound,train_q75,,,,,7fb5e9d1892439e9c1ea4e93cae29372cdfd127f6a1d2c9fdf46798f0b922a86,,,,,,window_mean_fallback,1.2031119460291326
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler,acceleration_north,0.05455115623772144,0.07006116956472397,0.04139999931794591,0.10069999936968088,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,,,,,,,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler,acceleration_up,0.04191514290869236,0.05523965507745743,0.039249999448657036,0.08415000117383897,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,,,,,,,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler,acceleration_west,0.060563432052731514,0.08686082623898983,0.061449999222531915,0.1075749967712909,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,,,,,,,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler_excluded,normal_load_normal,0.0,0.0,0.0,0.0,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,both_train_iqrs_are_zero,,,,,,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler,pitch,0.007454992271959782,0.003816123236902058,0.008499622344970703,0.012250900268554688,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,,,,,,,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler,roll,0.014135707169771194,0.013904230203479528,0.014500021934509277,0.018999963998794556,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,,,,,,,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler_excluded,speed_north,0.0,0.0,0.0,0.0,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,both_train_iqrs_are_zero,,,,,,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler_excluded,speed_up,0.0,0.0,0.0,0.0,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,both_train_iqrs_are_zero,,,,,,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler_excluded,speed_west,0.0,0.0,0.0,0.0,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,both_train_iqrs_are_zero,,,,,,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler_excluded,yaw_or_heading,0.0,0.0,0.0,0.0,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,both_train_iqrs_are_zero,,,,,,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_maneuver_intensity_weak_classification_v2,class_bounds,low_medium_high,,,,,9e4be28979433b6256c838ba308870f79a37c1247251e77d19d2ba71161e5fcb,,0.2722712886565713,0.6045567323548064,,,,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_future_physiology_response_v2,response_field_scale,eeg.af3,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,58.324867248535156,1.0,window_mean_fallback,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_future_physiology_response_v2,response_field_scale,eeg.af4,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,64.01824951171875,1.0,window_mean_fallback,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_future_physiology_response_v2,response_field_scale,eeg.f3,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,72.736572265625,1.0,window_mean_fallback,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_future_physiology_response_v2,response_field_scale,eeg.f4,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,53.53839111328125,1.0,window_mean_fallback,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_future_physiology_response_v2,response_field_scale,eeg.f7,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,54.04737663269043,1.0,window_mean_fallback,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_future_physiology_response_v2,response_field_scale,eeg.f8,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,58.66455078125,1.0,window_mean_fallback,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_future_physiology_response_v2,response_field_scale,eeg.fp1,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,64.23863220214844,1.0,window_mean_fallback,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_future_physiology_response_v2,response_field_scale,eeg.fp2,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,43.92364501953125,1.0,window_mean_fallback,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_future_physiology_response_v2,response_field_scale,eeg.fpz,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,63.699951171875,1.0,window_mean_fallback,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_future_physiology_response_v2,response_field_scale,spo2.toi1,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,0.6766166687011719,1.0,window_mean_fallback,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_future_physiology_response_v2,response_field_scale,spo2.toi2,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,0.44483375549316406,1.0,window_mean_fallback,
leave_one_view_out__fold03,leave_one_view_out,20251005_四01_ACT-4_云_J20_22#01__pilot_10033,dingxin_future_physiology_response_v2,high_response_bound,train_q75,,,,,f5de4717030bf06778ee0aa4f0a75cbb59376ba75e99973f9dae2a242fc319cb,,,,,,window_mean_fallback,1.2516327119086212
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler,acceleration_north,0.05455115623772144,0.07006116956472397,0.04139999931794591,0.10069999936968088,e128ef9b82b37fc3e8400f37df1e0f609a988bc430b203546a3e2eff609c2666,,,,,,,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler,acceleration_up,0.04191514290869236,0.05523965507745743,0.039249999448657036,0.08415000117383897,e128ef9b82b37fc3e8400f37df1e0f609a988bc430b203546a3e2eff609c2666,,,,,,,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler,acceleration_west,0.060563432052731514,0.08686082623898983,0.061449999222531915,0.1075749967712909,e128ef9b82b37fc3e8400f37df1e0f609a988bc430b203546a3e2eff609c2666,,,,,,,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler_excluded,normal_load_normal,0.0,0.0,0.0,0.0,e128ef9b82b37fc3e8400f37df1e0f609a988bc430b203546a3e2eff609c2666,both_train_iqrs_are_zero,,,,,,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler,pitch,0.007454992271959782,0.003816123236902058,0.008499622344970703,0.012250900268554688,e128ef9b82b37fc3e8400f37df1e0f609a988bc430b203546a3e2eff609c2666,,,,,,,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler,roll,0.014135707169771194,0.013904230203479528,0.014500021934509277,0.018999963998794556,e128ef9b82b37fc3e8400f37df1e0f609a988bc430b203546a3e2eff609c2666,,,,,,,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler_excluded,speed_north,0.0,0.0,0.0,0.0,e128ef9b82b37fc3e8400f37df1e0f609a988bc430b203546a3e2eff609c2666,both_train_iqrs_are_zero,,,,,,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler_excluded,speed_up,0.0,0.0,0.0,0.0,e128ef9b82b37fc3e8400f37df1e0f609a988bc430b203546a3e2eff609c2666,both_train_iqrs_are_zero,,,,,,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler_excluded,speed_west,0.0,0.0,0.0,0.0,e128ef9b82b37fc3e8400f37df1e0f609a988bc430b203546a3e2eff609c2666,both_train_iqrs_are_zero,,,,,,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_maneuver_intensity_weak_classification_v2,semantic_scaler_excluded,yaw_or_heading,0.0,0.0,0.0,0.0,e128ef9b82b37fc3e8400f37df1e0f609a988bc430b203546a3e2eff609c2666,both_train_iqrs_are_zero,,,,,,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_maneuver_intensity_weak_classification_v2,class_bounds,low_medium_high,,,,,e128ef9b82b37fc3e8400f37df1e0f609a988bc430b203546a3e2eff609c2666,,0.27737647392160764,0.5693232574340588,,,,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_future_physiology_response_v2,response_field_scale,eeg.af3,,,,,11da35732efb95e730e2a187702a096cbfee71baf58951c7efd60212e10c4e4e,,,,62.144012451171875,1.0,window_mean_fallback,
leave_one_sortie_out__fold01,leave_one_sortie_out,20251002_单01_ACT-8_翼云_J16_12#01,dingxin_future_physiology_response_v2,response_field_scale,eeg.af4,,,,,11da35732efb95e730e2a187702a096cbfee71baf58951c7efd60212e10c4e4e,,,,71.52130126953125,1.0,window_mean_fallback,
