fold_id,candidate_id,public_self_supervised_validation_loss,vehicle_fidelity_ratio,physiology_fidelity_ratio,worst_fold_fidelity_ratio,effective_rank,near_zero_variance_fraction,clock_offset_mae_s,response_lag_mae_s,v1_clock_offset_mae_s,v1_response_lag_mae_s,causal_future_invariance_passed,invalid_query_pooling_passed,lag_mask_passed,parameter_count,task_labels_opened,outer_test_opened,sealed_confirmation_opened,time_mechanism_ratio,gate_passed
leave_one_view_out__fold01,v2_h96_continuous_basis_euler_lr1e3,1.6253859847784042,2.3539009703982625,3.690806753119242,2.3539009703982625,8.513140873330713,0.015625,0.07683946393174737,3.8,0.8883,7.4859,True,True,True,443767,False,False,False,0.5076209941356417,True
leave_one_view_out__fold01,v2_h96_continuous_basis_rk4_lr1e3,1.6261398792266846,2.3551371890677397,3.7839560973566906,2.3551371890677397,8.477239108745195,0.015625,0.07226614594996525,3.8,0.8883,7.4859,True,True,True,443767,False,False,False,0.5076209941356417,True
leave_one_view_out__fold01,v2_h96_fixed_five_rk4_lr1e3,1.6259236633777618,2.37497382102954,3.7836387776349603,2.37497382102954,8.532545828550155,0.015625,0.07451107042790234,3.8,0.8883,7.4859,True,True,True,443767,False,False,False,0.5076209941356417,True
leave_one_view_out__fold02,v2_h96_continuous_basis_euler_lr1e3,1.6241389214992523,1.9019442041634171,3.702703872444184,1.9019442041634171,8.34797336826027,0.015625,0.07130022316089414,1.8,0.8883,7.4859,True,True,True,443767,False,False,False,0.240452049853725,True
leave_one_view_out__fold02,v2_h96_continuous_basis_rk4_lr1e3,1.6235855370759964,1.9121615714695697,3.777523047797848,1.9121615714695697,8.39251241550536,0.015625,0.05886427598837849,1.8,0.8883,7.4859,True,True,True,443767,False,False,False,0.240452049853725,True
leave_one_view_out__fold02,v2_h96_fixed_five_rk4_lr1e3,1.6234772503376007,1.9279640958928481,3.775933339174243,1.9279640958928481,8.480202112620159,0.015625,0.062393305643173,3.8,0.8883,7.4859,True,True,True,443767,False,False,False,0.5076209941356417,True
leave_one_view_out__fold03,v2_h96_continuous_basis_euler_lr1e3,2.4202200025320053,1.2661334571536602,2.0785774324493604,1.2661334571536602,12.785104610484007,0.015625,0.10710712695497454,0.5,0.8883,7.4859,True,True,True,443767,False,False,False,0.12057539902620122,True
leave_one_view_out__fold03,v2_h96_continuous_basis_rk4_lr1e3,2.421315014362335,1.8648013024242454,2.0596127006343385,1.8648013024242454,12.953148362460796,0.015625,0.08115231661726555,0.5,0.8883,7.4859,True,True,True,443767,False,False,False,0.09135688012750821,True
leave_one_view_out__fold03,v2_h96_fixed_five_rk4_lr1e3,2.4208756387233734,1.7855228055053458,2.059970819406032,1.7855228055053458,13.17259010934333,0.015625,0.08376412931257518,0.5,0.8883,7.4859,True,True,True,443767,False,False,False,0.0942971173168695,True
