evidence_quadrant,dataset_role,dataset_id,task_group,model_or_component,metric,value,baseline,delta_abs,delta_rel_pct,protocol,artifact_path,figure_path,midterm_use,wording_boundary
private_component_ablation,private_real_dual_stream,private_feature_export,T2_next_window_physiology_response,only_fused_latent,rmse,1047.354460097737,full_model,184.66028523981447,21.405069214733743,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T3_paired_pilot_window_retrieval,only_fused_latent,top1_accuracy,0.027027027027027,full_model,0.0,0.0,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T1_maneuver_intensity_class,remove_causal_mask,macro_f1,0.1733333333333333,full_model,0.0,0.0,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T2_next_window_physiology_response,remove_causal_mask,rmse,862.823711858931,full_model,0.1295370010084298,0.0150154023040393,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T3_paired_pilot_window_retrieval,remove_causal_mask,top1_accuracy,0.027027027027027,full_model,0.0,0.0,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T1_maneuver_intensity_class,remove_physics_constraint,macro_f1,0.1700223713646532,full_model,0.00331096196868,1.9101703665462009,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T2_next_window_physiology_response,remove_physics_constraint,rmse,3281.98043858765,full_model,2419.286263729728,280.4338239710684,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T3_paired_pilot_window_retrieval,remove_physics_constraint,top1_accuracy,0.027027027027027,full_model,0.0,0.0,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T1_maneuver_intensity_class,remove_raw_window_stats_residual,macro_f1,0.1733333333333333,full_model,0.0,0.0,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T2_next_window_physiology_response,remove_raw_window_stats_residual,rmse,862.6941748579226,full_model,0.0,0.0,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T3_paired_pilot_window_retrieval,remove_raw_window_stats_residual,top1_accuracy,0.027027027027027,full_model,0.0,0.0,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T1_maneuver_intensity_class,remove_semantic_event_fusion,macro_f1,0.1733333333333333,full_model,0.0,0.0,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T2_next_window_physiology_response,remove_semantic_event_fusion,rmse,821.8289266229178,full_model,-40.86524823500474,-4.736933368274436,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T3_paired_pilot_window_retrieval,remove_semantic_event_fusion,top1_accuracy,0.027027027027027,full_model,0.0,0.0,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T1_maneuver_intensity_class,remove_task_head,macro_f1,0.1733333333333333,full_model,0.0,0.0,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T2_next_window_physiology_response,remove_task_head,rmse,201.4895651832178,full_model,-661.2046096747048,-76.64414910227009,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T3_paired_pilot_window_retrieval,remove_task_head,top1_accuracy,0.027027027027027,full_model,0.0,0.0,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T1_maneuver_intensity_class,remove_temporal_position_features,macro_f1,0.1733333333333333,full_model,0.0,0.0,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T2_next_window_physiology_response,remove_temporal_position_features,rmse,862.6941748579226,full_model,0.0,0.0,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T3_paired_pilot_window_retrieval,remove_temporal_position_features,top1_accuracy,0.027027027027027,full_model,0.0,0.0,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T1_maneuver_intensity_class,single_modality_only,macro_f1,0.2629813714793712,full_model,-0.0896480381460378,-51.72002200732955,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T2_next_window_physiology_response,single_modality_only,rmse,665.1616146261251,full_model,-197.53256023179745,-22.89717097769081,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
private_component_ablation,private_real_dual_stream,private_feature_export,T3_paired_pilot_window_retrieval,single_modality_only,top1_accuracy,0.027027027027027,full_model,0.0,0.0,leakage_safe_v1,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png,private component ablation,leakage-safe private proxy component diagnosis
public_model_comparison,public_context_proxy,nasa_csm,benchmark_only,mult,macro_f1,0.3024598393574297,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,nasa_csm,benchmark_only,mult,balanced_accuracy,0.3333333333333333,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,nasa_csm,loft_only,mult,macro_f1,0.302225797801019,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,nasa_csm,loft_only,mult,balanced_accuracy,0.3333333333333333,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,nasa_csm,combined,mult,macro_f1,0.3023466874108648,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,nasa_csm,combined,mult,balanced_accuracy,0.3333333333333333,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,nasa_csm,benchmark_only,contiformer,macro_f1,0.3024365737251946,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,nasa_csm,benchmark_only,contiformer,balanced_accuracy,0.3330567081604426,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,nasa_csm,loft_only,contiformer,macro_f1,0.3002832861189802,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,nasa_csm,loft_only,contiformer,balanced_accuracy,0.3291925465838509,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,nasa_csm,combined,contiformer,macro_f1,0.3022637348381656,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,nasa_csm,combined,contiformer,balanced_accuracy,0.3330474556889651,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,n_back,mult,macro_f1,0.2621303182956521,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,n_back,mult,balanced_accuracy,0.3048777199613833,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,heat_the_chair,mult,macro_f1,0.5160979438874922,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,heat_the_chair,mult,balanced_accuracy,0.5211289456298294,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,n_back,mult,rmse,5.828201477861089,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,n_back,mult,mae,4.670542635891571,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,heat_the_chair,mult,rmse,2.8251064718014294,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,heat_the_chair,mult,mae,2.3534156768308843,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,n_back,contiformer,macro_f1,0.162029916259658,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,n_back,contiformer,balanced_accuracy,0.3333333333333333,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,heat_the_chair,contiformer,macro_f1,0.3222028407675056,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,heat_the_chair,contiformer,balanced_accuracy,0.5,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,n_back,contiformer,rmse,4.654091035125815,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,n_back,contiformer,mae,3.8122692104117193,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,heat_the_chair,contiformer,rmse,1.4567585837447,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,heat_the_chair,contiformer,mae,1.1636927941704498,,,,full_loso_20260501,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,nasa_csm,benchmark_only,classical_baseline,macro_f1,0.4641561353985333,chronaris_public_fusion_refresh,0.1916660668387405,41.29344679978698,classical_loso_reference,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,nasa_csm,benchmark_only,classical_baseline,balanced_accuracy,0.4905424988898386,,,,classical_loso_reference,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,nasa_csm,loft_only,classical_baseline,macro_f1,0.3723186247618541,chronaris_public_fusion_refresh,0.27576738891789,74.0675782991729,classical_loso_reference,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,nasa_csm,loft_only,classical_baseline,balanced_accuracy,0.3807745924456739,,,,classical_loso_reference,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,nasa_csm,combined,classical_baseline,macro_f1,0.3741024976765464,chronaris_public_fusion_refresh,0.1916292337204762,51.22372475742228,classical_loso_reference,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,nasa_csm,combined,classical_baseline,balanced_accuracy,0.3764978348214021,chronaris_public_fusion_refresh,0.1869928335268778,49.66637686391501,classical_loso_reference,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,n_back,classical_baseline,macro_f1,0.3477646914903081,,,,classical_loso_reference,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,n_back,classical_baseline,balanced_accuracy,0.3624660053176822,,,,classical_loso_reference,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,heat_the_chair,classical_baseline,macro_f1,0.5404767483230504,,,,classical_loso_reference,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,heat_the_chair,classical_baseline,balanced_accuracy,0.5404704649205386,,,,classical_loso_reference,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,n_back,classical_baseline,rmse,10.223413421909578,chronaris_public_fusion_refresh,5.059534537800282,49.48967951308026,classical_loso_reference,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,n_back,classical_baseline,mae,4.798697119158675,,,,classical_loso_reference,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
public_model_comparison,public_context_proxy,uab_workload_dataset,heat_the_chair,classical_baseline,rmse,1.86391059113462,chronaris_public_fusion_refresh,0.4081187638370733,21.89583372605007,classical_loso_reference,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png,public model comparison,NASA/UAB public adapter context-proxy evidence
