dataset_id,candidate_id,screen_metric,selection_score,secondary_score,summary_path,report_path,artifact_root,combined_macro_f1,combined_balanced_accuracy
nasa_csm,fusion_h64_l2_hd4_do02_bias025_lag8_norm1,macro_f1,0.146011396011396,0.42836257309941517,/home/wangminan/projects/chronaris/docs/reports/assets/stage_i_midterm_runtime/public_fusion_screen/20260509T030000Z-stage-i-public-fusion-nasa-balanced-e10/nasa_csm/fusion_h64_l2_hd4_do02_bias025_lag8_norm1/deep_baseline_summary.json,/home/wangminan/projects/chronaris/docs/reports/assets/stage_i_midterm_runtime/public_fusion_screen/20260509T030000Z-stage-i-public-fusion-nasa-balanced-e10/nasa_csm/fusion_h64_l2_hd4_do02_bias025_lag8_norm1/deep_baseline_report.md,/home/wangminan/projects/chronaris/docs/reports/assets/stage_i_midterm_runtime/public_fusion_screen/20260509T030000Z-stage-i-public-fusion-nasa-balanced-e10/nasa_csm/fusion_h64_l2_hd4_do02_bias025_lag8_norm1,0.146011396011396,0.42836257309941517
nasa_csm,fusion_h96_l2_hd4_do02_bias050_lag8_norm1,macro_f1,0.15725359911406422,0.45419103313840153,/home/wangminan/projects/chronaris/docs/reports/assets/stage_i_midterm_runtime/public_fusion_screen/20260509T030000Z-stage-i-public-fusion-nasa-balanced-e10/nasa_csm/fusion_h96_l2_hd4_do02_bias050_lag8_norm1/deep_baseline_summary.json,/home/wangminan/projects/chronaris/docs/reports/assets/stage_i_midterm_runtime/public_fusion_screen/20260509T030000Z-stage-i-public-fusion-nasa-balanced-e10/nasa_csm/fusion_h96_l2_hd4_do02_bias050_lag8_norm1/deep_baseline_report.md,/home/wangminan/projects/chronaris/docs/reports/assets/stage_i_midterm_runtime/public_fusion_screen/20260509T030000Z-stage-i-public-fusion-nasa-balanced-e10/nasa_csm/fusion_h96_l2_hd4_do02_bias050_lag8_norm1,0.15725359911406422,0.45419103313840153
nasa_csm,fusion_h64_l2_hd4_do01_bias025_lag16_norm1,macro_f1,0.17815224681421862,0.5160818713450293,/home/wangminan/projects/chronaris/docs/reports/assets/stage_i_midterm_runtime/public_fusion_screen/20260509T030000Z-stage-i-public-fusion-nasa-balanced-e10/nasa_csm/fusion_h64_l2_hd4_do01_bias025_lag16_norm1/deep_baseline_summary.json,/home/wangminan/projects/chronaris/docs/reports/assets/stage_i_midterm_runtime/public_fusion_screen/20260509T030000Z-stage-i-public-fusion-nasa-balanced-e10/nasa_csm/fusion_h64_l2_hd4_do01_bias025_lag16_norm1/deep_baseline_report.md,/home/wangminan/projects/chronaris/docs/reports/assets/stage_i_midterm_runtime/public_fusion_screen/20260509T030000Z-stage-i-public-fusion-nasa-balanced-e10/nasa_csm/fusion_h64_l2_hd4_do01_bias025_lag16_norm1,0.17815224681421862,0.5160818713450293
