split_id,candidate_id,best_epoch,epoch_count,safety_passed,outer_test_opened,epoch,gate_released,train_maneuver_loss,train_score_loss,train_response_loss,train_risk_loss,train_distillation_loss,train_trust_region_loss,train_gate_regularization,train_total_loss,gradient_norm_before_clip,gradient_cosine_maneuver_response,gradient_cosine_maneuver_high_response,gradient_cosine_response_high_response,validation_selection_score,validation_safe,validation_corrected_sample_fraction,validation_median_contribution_ratio,validation_maneuver_macro_f1,validation_response_rmse,validation_response_skill,validation_high_response_auprc,validation_high_response_normalized_ap,maneuver_checkpoint_improved,response_checkpoint_improved,high_response_checkpoint_improved,improved
leave_one_view_out__fold01__candidate_327,fixed015_full_shared,0,43,True,False,30,True,0.6614130139350891,0.21057528257369995,0.29896020889282227,1.2371902465820312,1.2509160041809082,16.57805633544922,0.15000000596046448,3.0687310695648193,1.9728673696517944,-0.10802343487739563,0.005844347644597292,-0.012944581918418407,2.1596503140790513,False,1.0,0.5798293352127075,0.48340548340548334,0.9732169891494453,-0.00934762369598463,0.7872023809523809,0.36160714285714285,False,True,False,False
leave_one_view_out__fold01__candidate_327,fixed015_full_shared,0,43,True,False,31,True,0.8100853562355042,0.2074885070323944,0.1942524015903473,1.2253525257110596,1.4090652465820312,17.748170852661133,0.15000000596046448,3.1587464809417725,2.003509283065796,0.08691038936376572,0.030272074043750763,0.048351626843214035,2.1498094653016278,False,1.0,0.6253083348274231,0.48340548340548334,0.9636841589501132,0.010329006135723073,0.7872023809523809,0.36160714285714285,False,True,False,False
leave_one_view_out__fold01__candidate_327,fixed015_full_shared,0,43,True,False,32,True,0.7305665016174316,0.2158035933971405,0.16608195006847382,1.2630984783172607,1.3283960819244385,17.868013381958008,0.15000000596046448,3.0964581966400146,1.786219596862793,0.11481241881847382,0.0787246897816658,0.3029021620750427,2.1515919787692184,False,1.0,0.6690321564674377,0.48340548340548334,0.9654108797441106,0.00677926122932182,0.7872023809523809,0.36160714285714285,False,False,False,False
leave_one_view_out__fold01__candidate_327,fixed015_full_shared,0,43,True,False,33,True,0.5890949964523315,0.1662755012512207,0.2100251019001007,1.2321906089782715,1.3705984354019165,16.98971939086914,0.15000000596046448,2.914201498031616,1.821519136428833,0.11959335207939148,0.0779888853430748,0.12595844268798828,2.153777481775137,False,1.0,0.655180811882019,0.48340548340548334,0.9675279765034219,0.0024183200859132503,0.7872023809523809,0.36160714285714285,False,False,False,False
leave_one_view_out__fold01__candidate_327,fixed015_full_shared,0,43,True,False,34,True,0.4021962285041809,0.17920927703380585,0.2840525507926941,0.8794386386871338,1.8500478267669678,24.15937042236328,0.15000000596046448,2.809647798538208,2.301612377166748,-0.10009875893592834,-0.06015333905816078,-0.45973339676856995,2.160646488183679,False,1.0,0.6412712335586548,0.48340548340548334,0.9741819830034486,-0.01135025446892679,0.7872023809523809,0.36160714285714285,False,False,False,False
leave_one_view_out__fold01__candidate_327,fixed015_full_shared,0,43,True,False,35,True,0.24699626863002777,0.1970427930355072,0.25247305631637573,0.8958140015602112,1.8255879878997803,21.58852767944336,0.15000000596046448,2.514268159866333,1.584122896194458,0.024046622216701508,0.05150727555155754,-0.07909718155860901,2.1712773159095162,False,1.0,0.6766991019248962,0.48340548340548334,0.9844800658091974,-0.03284524656025645,0.7872023809523809,0.36160714285714285,False,False,False,False
leave_one_view_out__fold01__candidate_327,fixed015_full_shared,0,43,True,False,36,True,0.29633277654647827,0.14176127314567566,0.18239286541938782,1.1242320537567139,1.9054073095321655,21.370399475097656,0.15000000596046448,2.6999800205230713,2.116854667663574,-0.05163399502635002,0.032192058861255646,0.2214692384004593,2.1814129041723973,False,1.0,0.6643387079238892,0.48340548340548334,0.9942984101477523,-0.05354936952881939,0.7872023809523809,0.36160714285714285,False,False,False,False
leave_one_view_out__fold01__candidate_327,fixed015_full_shared,0,43,True,False,37,True,0.24483856558799744,0.2011517584323883,0.2169807404279709,0.6292270421981812,1.924527883529663,26.468734741210938,0.15000000596046448,2.4548633098602295,1.9265077114105225,-0.1624985635280609,0.0003269331355113536,0.31788113713264465,2.1590381105105676,False,1.0,0.6517250537872314,0.48340548340548334,1.0028958225172944,-0.07184761556311736,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,fixed015_full_shared,0,43,True,False,38,True,0.2168998420238495,0.20387841761112213,0.2205376923084259,0.780593991279602,1.860744595527649,25.200984954833984,0.15000000596046448,2.5190064907073975,1.8296891450881958,0.0002861727261915803,0.09097905457019806,-0.015198118053376675,2.1665885695939426,False,1.0,0.6750746369361877,0.48340548340548334,1.0102099522226455,-0.08753861669947582,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,fixed015_full_shared,0,43,True,False,39,True,0.230802983045578,0.18876871466636658,0.1408006101846695,0.6656252145767212,1.8975565433502197,25.003520965576172,0.15000000596046448,2.3253085613250732,1.9415948390960693,0.06178911030292511,0.05925946310162544,0.11067407578229904,2.167870271404052,False,1.0,0.6956042647361755,0.48340548340548334,1.011451536764619,-0.09021350798981342,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,fixed015_full_shared,0,43,True,False,40,True,0.16933326423168182,0.17847619950771332,0.1501370072364807,0.5464339256286621,2.108228921890259,27.80530548095703,0.15000000596046448,2.2920148372650146,1.7239110469818115,0.08002958446741104,0.06720650941133499,-0.27773669362068176,2.168448995546618,False,1.0,0.7128591537475586,0.48340548340548334,1.0120121468408554,-0.09142237274330234,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,fixed015_full_shared,0,43,True,False,41,True,0.21246089041233063,0.18371152877807617,0.1367446482181549,0.5318990349769592,1.637242317199707,25.98863983154297,0.15000000596046448,2.2174289226531982,1.4408910274505615,0.056753091514110565,0.09235433489084244,-0.13666145503520966,2.1680725530015454,False,1.0,0.7249487638473511,0.48340548340548334,1.0116474869478778,-0.09063596664872953,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,fixed015_full_shared,0,43,True,False,42,True,0.2287326604127884,0.17213919758796692,0.18307246267795563,0.4055609703063965,1.8767677545547485,30.629106521606445,0.15000000596046448,2.383399248123169,2.3832476139068604,0.0872187465429306,0.009266901761293411,-0.17724168300628662,2.167283311023996,False,1.0,0.728866457939148,0.48340548340548334,1.010882948245137,-0.0889881232274159,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,fixed015_full_shared,0,43,True,False,43,True,0.24018634855747223,0.2289452850818634,0.18343988060951233,0.5016054511070251,1.696637749671936,25.00952911376953,0.15000000596046448,2.221647024154663,1.5387513637542725,0.028483590111136436,0.10476671904325485,-0.11390203982591629,2.165592580234418,False,1.0,0.7225784063339233,0.48340548340548334,1.0092451373312235,-0.0854622713049984,0.7976190476190477,0.39285714285714307,False,False,False,False
leave_one_view_out__fold01__candidate_327,fixed025_residual_task,18,30,True,False,1,False,4.077116012573242,0.8984625935554504,1.1991713047027588,3.118428945541382,1.6018311977386475,0.0,0.25,8.574409484863281,0.317626029253006,,,,1.9147152720047638,True,0.0416666679084301,0.002758753253147006,0.8222222222222223,1.1376775993021975,-0.3793034278461618,0.8125,0.43750000000000006,False,False,False,False
leave_one_view_out__fold01__candidate_327,fixed025_residual_task,18,30,True,False,2,False,4.064449310302734,0.8827380537986755,1.1947391033172607,3.113839864730835,1.5901134014129639,0.0,0.25,8.549575805664062,0.6673430800437927,,,,1.9146163032580956,True,0.25,0.005465603433549404,0.8222222222222223,1.1375817282774146,-0.3790709724272876,0.8125,0.43750000000000006,False,False,False,False
leave_one_view_out__fold01__candidate_327,fixed025_residual_task,18,30,True,False,3,False,4.022153377532959,0.8417887687683105,1.1771509647369385,3.095229148864746,1.5635278224945068,0.0,0.25,8.462891578674316,0.9810170531272888,,,,1.9139941255633288,True,0.4791666865348816,0.008700955659151077,0.8222222222222223,1.136979024745212,-0.37761006505905326,0.8125,0.43750000000000006,False,True,False,True
leave_one_view_out__fold01__candidate_327,fixed025_residual_task,18,30,True,False,4,False,3.956974744796753,0.7932823896408081,1.151594638824463,3.065164566040039,1.532597303390503,0.0,0.25,8.332389831542969,1.355861783027649,,,,1.9123430488011133,True,0.6458333730697632,0.01581169292330742,0.8222222222222223,1.1353796266875593,-0.37373699953900497,0.8125,0.43750000000000006,False,True,False,True
leave_one_view_out__fold01__candidate_327,fixed025_residual_task,18,30,True,False,5,False,3.857943058013916,0.7110598087310791,1.1173557043075562,3.028752565383911,1.4998340606689453,0.013128383085131645,0.25,8.146919250488281,1.7507590055465698,,,,1.9100838439717212,True,0.8333333730697632,0.025200635194778442,0.8222222222222223,1.1331911349719348,-0.36844623250414954,0.8125,0.43750000000000006,False,True,False,True
leave_one_view_out__fold01__candidate_327,fixed025_residual_task,18,30,True,False,6,False,3.752997636795044,0.6238736510276794,1.0762473344802856,2.9775938987731934,1.4869887828826904,0.08802784234285355,0.25,7.936014652252197,2.0349113941192627,,,,1.8271594936960462,True,0.875,0.0325811542570591,0.903030303030303,1.1311411047411186,-0.36349946137882294,0.8125,0.43750000000000006,True,True,False,True
leave_one_view_out__fold01__candidate_327,fixed025_residual_task,18,30,True,False,7,False,3.592456102371216,0.554102897644043,1.0394896268844604,2.927220106124878,1.455413579940796,0.34162718057632446,0.25,7.687067985534668,2.2344207763671875,,,,1.8237881370465026,True,0.9166666865348816,0.049045272171497345,0.903030303030303,1.1278752715585967,-0.3556374299028857,0.8125,0.43750000000000006,False,True,False,True
leave_one_view_out__fold01__candidate_327,fixed025_residual_task,18,30,True,False,8,False,3.4618890285491943,0.47921451926231384,0.9871051907539368,2.875333309173584,1.469064474105835,0.7172413468360901,0.25,7.4560322761535645,2.2910969257354736,,,,1.8186107748977913,True,0.9166666865348816,0.06807905435562134,0.903030303030303,1.1228599608511154,-0.34360803854030375,0.8125,0.43750000000000006,False,True,False,True
leave_one_view_out__fold01__candidate_327,fixed025_residual_task,18,30,True,False,9,True,3.3181896209716797,0.4359203577041626,0.9431620836257935,2.7763805389404297,1.5664818286895752,1.1511821746826172,0.25,7.182724952697754,2.3856239318847656,,,,1.7686448461927364,True,0.9166666865348816,0.0922846868634224,0.903030303030303,1.1133789478686824,-0.3210139751757015,0.8258928571428572,0.4776785714285717,False,True,True,True
leave_one_view_out__fold01__candidate_327,fixed025_residual_task,18,30,True,False,10,True,3.032536745071411,0.38756826519966125,0.8638306856155396,2.6109213829040527,1.5040619373321533,1.752859115600586,0.25,6.672695636749268,2.5838475227355957,,,,1.7547929581863748,True,0.9375,0.12343941628932953,0.903030303030303,1.099960623972907,-0.2893644119407195,0.8258928571428572,0.4776785714285717,False,True,False,True
leave_one_view_out__fold01__candidate_327,fixed025_residual_task,18,30,True,False,11,True,2.9494271278381348,0.3502030670642853,0.8481405973434448,2.493133544921875,1.5847258567810059,2.4217782020568848,0.25,6.482080936431885,2.4821879863739014,,,,1.6413737529512769,True,0.9375,0.16188760101795197,1.0,1.0840259853351986,-0.25227810469994183,0.8258928571428572,0.4776785714285717,True,True,False,True
leave_one_view_out__fold01__candidate_327,fixed025_residual_task,18,30,True,False,12,True,2.7452709674835205,0.3243183493614197,0.7763146162033081,2.367492437362671,1.638766884803772,3.4144625663757324,0.25,6.124914169311523,2.551753044128418,,,,1.6218373636920829,True,0.9791666865348816,0.19669696688652039,1.0,1.0651010850823655,-0.20893529158424773,0.8258928571428572,0.4776785714285717,False,True,False,True
leave_one_view_out__fold01__candidate_327,fixed025_residual_task,18,30,True,False,13,True,2.537853956222534,0.27714651823043823,0.6918960809707642,2.2860734462738037,1.719851016998291,4.446177959442139,0.25,5.793811798095703,2.4319162368774414,,,,1.6977252298817742,True,1.0,0.2343636304140091,0.903030303030303,1.0446791156301056,-0.16302011740501765,0.8258928571428572,0.4776785714285717,False,True,False,False
leave_one_view_out__fold01__candidate_327,fixed025_residual_task,18,30,True,False,14,True,2.3740146160125732,0.2845745086669922,0.6094193458557129,2.1810991764068604,1.6336029767990112,5.487221717834473,0.25,5.496058940887451,2.502706289291382,,,,1.940308500578528,False,1.0,0.2819400429725647,0.6412698412698412,1.0261021706688251,-0.12202520832499264,0.8258928571428572,0.4776785714285717,False,True,False,False
leave_one_view_out__fold01__candidate_327,fixed025_residual_task,18,30,True,False,15,True,2.200192928314209,0.24424335360527039,0.5243349075317383,1.9987854957580566,1.7955381870269775,6.854877948760986,0.25,5.1151556968688965,2.401827096939087,,,,1.9635447382195388,False,1.0,0.34712839126586914,0.6412698412698412,1.009690131948369,-0.08641968261612343,0.8125,0.43750000000000006,False,True,False,False
leave_one_view_out__fold01__candidate_327,fixed025_residual_task,18,30,True,False,16,True,2.091991901397705,0.15746770799160004,0.40743008255958557,1.9076159000396729,1.6591659784317017,7.6322855949401855,0.25,4.820395469665527,2.533740520477295,,,,1.9512443851960528,False,0.9791666865348816,0.41237056255340576,0.6412698412698412,0.9977747799887148,-0.06092930672213415,0.8125,0.43750000000000006,False,True,False,False
leave_one_view_out__fold01__candidate_327,fixed025_residual_task,18,30,True,False,17,True,1.8013938665390015,0.14712190628051758,0.322166383266449,1.7822121381759644,1.8952624797821045,9.734731674194336,0.25,4.422183513641357,2.3899078369140625,,,,1.9435980078197104,False,0.9791666865348816,0.4211435616016388,0.6412698412698412,0.9903677342330768,-0.045236018851995796,0.8125,0.43750000000000006,False,True,False,False
leave_one_view_out__fold01__candidate_327,fixed025_residual_task,18,30,True,False,18,True,1.8723138570785522,0.17842943966388702,0.3390088379383087,1.636201024055481,1.902010440826416,10.277101516723633,0.25,4.397314548492432,2.216860294342041,,,,1.9831571433862984,False,1.0,0.4311380386352539,0.6412698412698412,0.9854431331480127,-0.034866996090461067,0.7976190476190477,0.39285714285714307,False,True,False,False
leave_one_view_out__fold01__candidate_327,fixed025_residual_task,18,30,True,False,19,True,1.4419893026351929,0.15393641591072083,0.196890190243721,1.4921103715896606,2.060131311416626,12.728759765625,0.25,3.7984650135040283,2.2859246730804443,,,,1.9834519536506192,False,1.0,0.4443994462490082,0.6412698412698412,0.9857287158507197,-0.03546689460859542,0.7976190476190477,0.39285714285714307,False,False,False,False
