stage,dataset_id,variant_id,seed,track,evaluation_group,split_group,sample_count,macro_f1,balanced_accuracy,rmse,mae
confirm,nasa_csm,p37_public_context_adapter_only_cap2x_do0p2,42,objective,combined,subject_14,165,0.4913076341647771,0.47222222222222227,,
confirm,nasa_csm,p37_public_context_adapter_only_cap2x_do0p2,42,objective,combined,subject_17,150,0.34749513188174896,0.3611111111111111,,
confirm,nasa_csm,p37_public_context_adapter_only_cap2x_do0p2,42,objective,combined,subject_18,149,0.29876543209876544,0.3333333333333333,,
confirm,nasa_csm,p37_public_context_adapter_only_cap2x_do0p2,42,objective,combined,subject_19,178,0.5329218106995884,0.5,,
confirm,nasa_csm,p37_public_context_adapter_only_cap2x_do0p2,42,objective,combined,subject_21,177,0.3418558343289526,0.36186186186186187,,
confirm,nasa_csm,p37_public_context_adapter_only_cap2x_do0p2,42,objective,combined,subject_22,178,0.42501985217763116,0.4166666666666667,,
confirm,nasa_csm,p37_public_context_adapter_only_cap2x_do0p2,42,objective,combined,subject_23,155,0.298932384341637,0.3333333333333333,,
confirm,nasa_csm,p37_public_context_adapter_only_cap2x_do0p2,42,objective,combined,subject_24,154,0.4047223759453975,0.393939393939394,,
confirm,nasa_csm,p37_public_context_adapter_only_cap2x_do0p2,42,objective,combined,subject_25,138,0.4782163742690058,0.47222222222222227,,
confirm,nasa_csm,p37_public_context_adapter_only_cap2x_do0p2,42,objective,combined,subject_26,137,0.43085399449035816,0.4166666666666667,,
confirm,nasa_csm,p37_public_context_adapter_only_cap2x_do0p2,42,objective,combined,subject_5,180,0.5182595182595183,0.5,,
confirm,nasa_csm,p37_public_context_adapter_only_cap2x_do0p2,42,objective,combined,subject_6,180,0.4579333709768492,0.5034647550776583,,
confirm,nasa_csm,p37_public_context_adapter_only_cap2x_do0p2,42,objective,combined,subject_9,187,0.3923062964979132,0.403927813163482,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,benchmark_only,subject_10,87,0.29957805907172996,0.3333333333333333,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,benchmark_only,subject_11,85,0.3010752688172043,0.3286384976525822,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,benchmark_only,subject_12,86,0.30148619957537154,0.3333333333333333,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,benchmark_only,subject_13,86,0.30148619957537154,0.3333333333333333,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,benchmark_only,subject_14,87,0.47008547008547,0.4444444444444444,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,benchmark_only,subject_17,86,0.39865689865689863,0.3888888888888889,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,benchmark_only,subject_18,85,0.3034188034188034,0.3333333333333333,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,benchmark_only,subject_19,84,0.3053763440860215,0.3333333333333333,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,benchmark_only,subject_21,86,0.30148619957537154,0.3333333333333333,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,benchmark_only,subject_22,87,0.44965189336050265,0.4812206572769953,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,benchmark_only,subject_23,86,0.30148619957537154,0.3333333333333333,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,benchmark_only,subject_24,85,0.3053763440860215,0.3333333333333333,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,benchmark_only,subject_25,86,0.39865689865689863,0.3888888888888889,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,benchmark_only,subject_26,86,0.4720430107526881,0.4444444444444444,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,benchmark_only,subject_5,81,0.3111111111111111,0.3333333333333333,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,benchmark_only,subject_6,81,0.46998722860791825,0.5555555555555555,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,benchmark_only,subject_9,87,0.29914529914529914,0.3286384976525822,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,loft_only,subject_10,100,0.3082437275985663,0.3333333333333333,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,loft_only,subject_11,80,0.3087248322147651,0.3333333333333333,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,loft_only,subject_12,80,0.6484018264840182,0.6666666666666666,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,loft_only,subject_13,78,0.5291766586730615,0.5,,
confirm,nasa_csm,p37_public_force_adaptive_context_gate,42,objective,loft_only,subject_14,78,0.6041222459132907,0.6666666666666666,,
