seed,scenario_id,role,reference_method,comparison_method,consumer,unit_metric,difference_semantics,mean_difference,bootstrap_lower,bootstrap_upper,permutation_p_value,independent_unit_count,smoke_only
29,timestamp_jitter_020ms,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,-0.024738403658072155,-0.04010447697558751,-0.010431479251322649,0.0027997200279972004,48,False
43,timestamp_jitter_020ms,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.05224609375000001,0.03151991102430555,0.07421875000000001,9.999000099990002e-05,48,False
43,timestamp_jitter_020ms,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.04356553819444444,0.02598605685763889,0.06076795789930554,9.999000099990002e-05,48,False
43,timestamp_jitter_020ms,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,0.020833333333333332,-0.052083333333333336,0.09895833333333333,0.6794320567943206,48,False
43,timestamp_jitter_020ms,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,-0.026041666666666668,-0.08854166666666667,0.036458333333333336,0.5329467053294671,48,False
43,timestamp_jitter_020ms,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,0.0029171224062641463,-0.012762505052766451,0.017754748304529732,0.7157284271572842,48,False
43,timestamp_jitter_020ms,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,0.006550940064092477,-0.007982823190589745,0.021709622438841766,0.40915908409159085,48,False
17,timestamp_jitter_050ms,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.1328667534722222,0.10107421875000001,0.1676445855034722,9.999000099990002e-05,48,False
17,timestamp_jitter_050ms,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,-0.0007595486111111015,-0.015897623697916644,0.013997395833333324,0.9294070592940706,48,False
17,timestamp_jitter_050ms,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,0.026041666666666668,-0.041666666666666664,0.09375,0.5683431656834317,48,False
17,timestamp_jitter_050ms,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,-0.036458333333333336,-0.09895833333333333,0.020833333333333332,0.33126687331266874,48,False
17,timestamp_jitter_050ms,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,0.0008586932284136614,-0.014392111516402415,0.016108795251542078,0.9182081791820818,48,False
17,timestamp_jitter_050ms,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,-0.004604060047616561,-0.020484397343049448,0.01187443078185121,0.587041295870413,48,False
29,timestamp_jitter_050ms,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.05175781249999999,0.022515190972222224,0.0823052300347222,0.0011998800119988001,48,False
29,timestamp_jitter_050ms,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,-0.03672960069444445,-0.06467420789930556,-0.008405219184027797,0.018598140185981403,48,False
29,timestamp_jitter_050ms,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,0.078125,0.010416666666666666,0.14583333333333334,0.039696030396960305,48,False
29,timestamp_jitter_050ms,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,-0.046875,-0.13541666666666666,0.03125,0.34026597340265974,48,False
29,timestamp_jitter_050ms,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,-0.012516797209779421,-0.02982385199672232,0.006092895947707184,0.18568143185681432,48,False
29,timestamp_jitter_050ms,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,-0.016512081647912662,-0.03259870308296134,-0.0012308843511467254,0.05069493050694931,48,False
43,timestamp_jitter_050ms,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.04638671875000003,0.022512478298611117,0.06939290364583336,0.00029997000299970003,48,False
43,timestamp_jitter_050ms,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.03710937500000002,0.018768988715277796,0.05496012369791666,0.00019998000199980003,48,False
43,timestamp_jitter_050ms,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,0.052083333333333336,-0.010416666666666666,0.125,0.18948105189481051,48,False
43,timestamp_jitter_050ms,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,-0.015625,-0.07291666666666667,0.046875,0.746025397460254,48,False
43,timestamp_jitter_050ms,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,0.004635875423749288,-0.00933174192517375,0.017944305844139304,0.5106489351064893,48,False
43,timestamp_jitter_050ms,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,0.005120027499894301,-0.009487259776021042,0.020353236856559903,0.5351464853514648,48,False
17,timestamp_jitter_100ms,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.13319227430555555,0.10139973958333336,0.16802435980902775,9.999000099990002e-05,48,False
17,timestamp_jitter_100ms,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.0013563368055555583,-0.014758300781250002,0.01654866536458333,0.8677132286771323,48,False
17,timestamp_jitter_100ms,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,0.026041666666666668,-0.041666666666666664,0.09895833333333333,0.5871412858714129,48,False
17,timestamp_jitter_100ms,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,-0.057291666666666664,-0.11979166666666667,0.010416666666666666,0.14058594140585942,48,False
17,timestamp_jitter_100ms,held_out,chronaris,contiformer,minirocket,regression_absolute_error,positive_favors_reference,0.009565829144169887,-0.006677392249306043,0.02466599883046,0.2405759424057594,48,False
17,timestamp_jitter_100ms,held_out,chronaris,mult,minirocket,regression_absolute_error,positive_favors_reference,0.0031341038023432097,-0.013126043094477307,0.020039081037975845,0.7172282771722828,48,False
29,timestamp_jitter_100ms,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.05240885416666665,0.022296820746527755,0.08263075086805553,0.0017998200179982,48,False
29,timestamp_jitter_100ms,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,-0.035264756944444454,-0.06440022786458334,-0.005748155381944466,0.0282971702829717,48,False
29,timestamp_jitter_100ms,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,0.10416666666666667,0.052083333333333336,0.16145833333333334,0.0016998300169983002,48,False
