dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,smoke_only
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,validation,segmental_f1_iou_0.10,0.6907581712269213,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,validation,segmental_f1_iou_0.25,0.5819297022422023,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,validation,segmental_f1_iou_0.50,0.4051101387038887,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,validation,boundary_f1_1s,0.2504719239094239,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,validation,boundary_f1_2s,0.3938092578717578,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,validation,edit_score,0.682229258010508,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,validation,boundary_detection_delay_s,3.230820105820106,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,macro_f1,0.3776484154471926,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,balanced_accuracy,0.3874930597056043,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,macro_auprc,0.5093208450072594,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,brier_score,0.6229091038259092,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,ece_10_bins,0.21183988799171805,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,mae,0.14123060988883177,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,rmse,0.18157254835360517,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,spearman,0.6490428448931612,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,macro_f1,0.5066857287023799,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_continuous_evolution,29,simulation_g1_to_g2_ablation__seed_29,held_out,balanced_accuracy,0.5262205381853938,higher,available,,False
