seed,role,reference_method,comparison_method,consumer,unit_metric,difference_semantics,mean_difference,bootstrap_lower,bootstrap_upper,permutation_p_value,independent_unit_count,smoke_only
29,held_out,chronaris,chronaris_no_physics,causal_tcn_raw,frame_accuracy,positive_favors_reference,-5.42534722222388e-05,-0.01915418836805558,0.018393283420138865,0.9913008699130087,48,False
29,held_out,chronaris,chronaris_no_single_stream_bypass,causal_tcn_raw,frame_accuracy,positive_favors_reference,0.2853732638888889,0.24217936197916667,0.32725830078124996,9.999000099990002e-05,48,False
29,held_out,chronaris,chronaris_no_causal_mask,linear,classification_correct,positive_favors_reference,0.005208333333333333,-0.015625,0.026041666666666668,1.0,48,False
29,held_out,chronaris,chronaris_no_continuous_evolution,linear,classification_correct,positive_favors_reference,-0.052083333333333336,-0.09895833333333333,-0.005208333333333333,0.06819318068193181,48,False
29,held_out,chronaris,chronaris_no_physics,linear,classification_correct,positive_favors_reference,-0.057291666666666664,-0.10416666666666667,-0.010416666666666666,0.035096490350964904,48,False
29,held_out,chronaris,chronaris_no_single_stream_bypass,linear,classification_correct,positive_favors_reference,0.08333333333333333,-0.026041666666666668,0.19270833333333334,0.1680831916808319,48,False
29,held_out,chronaris,chronaris_no_causal_mask,linear,regression_absolute_error,positive_favors_reference,0.012791203179707167,0.008477517046655256,0.017399011994712082,9.999000099990002e-05,48,False
29,held_out,chronaris,chronaris_no_continuous_evolution,linear,regression_absolute_error,positive_favors_reference,-0.02403004188090559,-0.03829778660632044,-0.009763104130979602,0.0016998300169983002,48,False
29,held_out,chronaris,chronaris_no_physics,linear,regression_absolute_error,positive_favors_reference,-0.008649857869992615,-0.015986314493541882,-0.0006458138814195688,0.038896110388961104,48,False
29,held_out,chronaris,chronaris_no_single_stream_bypass,linear,regression_absolute_error,positive_favors_reference,0.08651792801295721,0.06069048713349431,0.11265774699471272,9.999000099990002e-05,48,False
29,held_out,chronaris,chronaris_no_causal_mask,minirocket,classification_correct,positive_favors_reference,-0.026041666666666668,-0.046875,-0.005208333333333333,0.06469353064693531,48,False
29,held_out,chronaris,chronaris_no_continuous_evolution,minirocket,classification_correct,positive_favors_reference,0.010416666666666666,-0.036458333333333336,0.057291666666666664,0.8282171782821718,48,False
29,held_out,chronaris,chronaris_no_physics,minirocket,classification_correct,positive_favors_reference,-0.010416666666666666,-0.052083333333333336,0.026041666666666668,0.786021397860214,48,False
29,held_out,chronaris,chronaris_no_single_stream_bypass,minirocket,classification_correct,positive_favors_reference,0.005208333333333333,-0.06770833333333333,0.08333333333333333,1.0,48,False
29,held_out,chronaris,chronaris_no_causal_mask,minirocket,regression_absolute_error,positive_favors_reference,-0.002205998947222991,-0.00583943058736618,0.0015688804909587263,0.26377362263773624,48,False
29,held_out,chronaris,chronaris_no_continuous_evolution,minirocket,regression_absolute_error,positive_favors_reference,0.017621222573022084,0.005736807857950569,0.02924764645285908,0.004399560043995601,48,False
29,held_out,chronaris,chronaris_no_physics,minirocket,regression_absolute_error,positive_favors_reference,-3.445769349730345e-05,-0.009144409792497718,0.009343108270938236,0.9945005499450055,48,False
29,held_out,chronaris,chronaris_no_single_stream_bypass,minirocket,regression_absolute_error,positive_favors_reference,0.02362279174849394,0.0009287016776701213,0.0465469212116053,0.042195780421957804,48,False
43,held_out,chronaris,chronaris_no_causal_mask,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.0033637152777777624,0.0010308159722222075,0.005805121527777758,0.008099190080991902,48,False
43,held_out,chronaris,chronaris_no_continuous_evolution,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.004665798611111091,-0.005590820312500023,0.014268663194444434,0.3768623137686231,48,False
43,held_out,chronaris,chronaris_no_physics,causal_tcn_duration,frame_accuracy,positive_favors_reference,-0.009982638888888897,-0.021104600694444444,-0.000596788194444459,0.058694130586941305,48,False
43,held_out,chronaris,chronaris_no_single_stream_bypass,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.05924479166666665,0.026150173611111095,0.08995361328124997,0.0016998300169983002,48,False
