route,condition,dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,smoke_only
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.6056512298936877,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.6363132363132363,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.615166693029797,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.4997800729568474,lower,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.0808562167170255,lower,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.12154751527123153,lower,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.14865053842102527,lower,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.7228019855802242,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.6320575553173177,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.6436436436436437,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.6529039733792349,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.535973686006425,lower,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.19634379403429214,lower,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.11800922418478876,lower,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.14591263246303554,lower,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.7490787365529868,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.6383794945087896,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.6969839456397361,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.6274143875936156,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.4748025367453217,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.2998659543581419,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.44210472687035185,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.6323595891955266,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,2.7852229601518026,lower,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.6858557884742502,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.7868157775384338,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.7259360214438338,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.5914933915910479,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.31023442703130205,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.4865737777847153,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.7383059106691919,higher,available,,False
self_supervised,clean_asynchronous,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,2.6983642578125,lower,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.409013209013209,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.4945868945868946,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.5210261797812098,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.7385829048083365,lower,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.3310569741130929,lower,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.19609828013926744,lower,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.24467406255649352,lower,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.42724093041886013,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.5863336759143477,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.5794717794717795,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.6744351178075458,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.5720973282520208,lower,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.23275548851627587,lower,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.12327680306043476,lower,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.15616004470477737,lower,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.6794811455710688,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.6149653171991764,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.5958725062726142,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.5296313813884578,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.371262401547144,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.2581059338905096,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.3736910307748882,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.5109861640841045,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,2.8875225631768955,lower,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.6564738148982252,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.710865171521849,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.6580680167722397,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.5240663746893162,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.28572950040666034,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.4360025595319713,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.6584424039502166,higher,available,,False
self_supervised,random_missing_30pct,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,2.98728813559322,lower,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.13499480789200416,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.3333333333333333,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.39327625035833286,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,1.4921874867258553,lower,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.7460937452788008,lower,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,mae,1.5210105644073337,lower,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,1.5940912940223808,lower,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.17412093728541997,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.14678899082568808,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.32432432432432434,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.4193246059629816,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,1.2866259743249167,lower,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.6349250929590675,lower,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.8251097426982597,lower,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.8588032136676004,lower,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.2838492790112153,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.31475391097144234,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.41768567803724055,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.32853200402028526,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.18740530303030303,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.22260868471805972,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.31067309426684425,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.4504102017773893,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,5.055704099821747,lower,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.33497523244575517,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.4485907321844822,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.36286591013153513,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.21434517088813965,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.21216741158147406,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.32087877400377396,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.5354124391233767,higher,available,,False
self_supervised,contiguous_gap_15s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,4.850178890876565,lower,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.20911528150134048,higher,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.3333333333333333,higher,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.3333333333333333,higher,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,1.0834651302357983,lower,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.5414760163485144,lower,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.4539754780707881,lower,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.4971214883331306,lower,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,,higher,unavailable,metric_not_defined,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.1494949494949495,higher,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.3333333333333333,higher,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.3333333333333333,higher,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,1.109131642067866,lower,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.5067884362569454,lower,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.1783046544296667,lower,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.20751343597678648,lower,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,,higher,unavailable,metric_not_defined,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.0912620809556723,higher,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.2852213541666666,higher,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.18083147321428572,higher,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.08151041666666667,higher,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.10286458333333333,higher,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.16002604166666665,higher,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.2973307291666667,higher,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,0.5,lower,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.12410693876627728,higher,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.19245383522727277,higher,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.13387981376262628,higher,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.06974037247474749,higher,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.07464347718253969,higher,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.1457434275793651,higher,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.496484375,higher,available,,False
self_supervised,contiguous_gap_30s,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,11.074924698795181,lower,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.4846034886484772,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.5165165165165165,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.5363649039816413,higher,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.7011697911577599,lower,available,,False
self_supervised,physiology_missing,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.28107508710705703,lower,available,,False
