candidate_id,candidate_order,evaluation_role,fit_role,metric,outer_pool_id,outer_test_opened,ranking_eligible,split_id,status,task,validation_support_hash,value
vehicle_30s_no_adaptation,4,inner_validation,inner_train,nrmse_std,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_328,completed,response,76857c61556d36c9eb8d7060ea53eb10f2e65e3f7b2a4854ab4c6016248a0b48,1.4249904788064638
vehicle_30s_no_adaptation,4,inner_validation,inner_train,nrmse_iqr,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_328,completed,response,76857c61556d36c9eb8d7060ea53eb10f2e65e3f7b2a4854ab4c6016248a0b48,1.1620745846777591
vehicle_30s_no_adaptation,4,inner_validation,inner_train,train_mean_baseline_rmse,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_328,completed,response,76857c61556d36c9eb8d7060ea53eb10f2e65e3f7b2a4854ab4c6016248a0b48,0.760282844198373
vehicle_30s_no_adaptation,4,inner_validation,inner_train,rmse_ratio,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_328,completed,response,76857c61556d36c9eb8d7060ea53eb10f2e65e3f7b2a4854ab4c6016248a0b48,1.2484834204904258
vehicle_30s_no_adaptation,4,inner_validation,inner_train,response_skill,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_328,completed,response,76857c61556d36c9eb8d7060ea53eb10f2e65e3f7b2a4854ab4c6016248a0b48,-0.5587108512394736
vehicle_30s_no_adaptation,4,inner_validation,inner_train,spearman,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_328,completed,response,76857c61556d36c9eb8d7060ea53eb10f2e65e3f7b2a4854ab4c6016248a0b48,-0.14685314685314685
vehicle_30s_no_adaptation,4,inner_validation,inner_train,auprc,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_328,completed,high_response,76857c61556d36c9eb8d7060ea53eb10f2e65e3f7b2a4854ab4c6016248a0b48,0.3871428571428571
vehicle_30s_no_adaptation,4,inner_validation,inner_train,prevalence,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_328,completed,high_response,76857c61556d36c9eb8d7060ea53eb10f2e65e3f7b2a4854ab4c6016248a0b48,0.4166666666666667
vehicle_30s_no_adaptation,4,inner_validation,inner_train,random_baseline_auprc,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_328,completed,high_response,76857c61556d36c9eb8d7060ea53eb10f2e65e3f7b2a4854ab4c6016248a0b48,0.4166666666666667
vehicle_30s_no_adaptation,4,inner_validation,inner_train,normalized_ap,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_328,completed,high_response,76857c61556d36c9eb8d7060ea53eb10f2e65e3f7b2a4854ab4c6016248a0b48,-0.050612244897959256
vehicle_30s_no_adaptation,4,inner_validation,inner_train,auprc_lift,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_328,completed,high_response,76857c61556d36c9eb8d7060ea53eb10f2e65e3f7b2a4854ab4c6016248a0b48,-0.029523809523809563
vehicle_30s_no_adaptation,4,inner_validation,inner_train,auroc,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_328,completed,high_response,76857c61556d36c9eb8d7060ea53eb10f2e65e3f7b2a4854ab4c6016248a0b48,0.2857142857142857
vehicle_30s_no_adaptation,4,inner_validation,inner_train,balanced_accuracy,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_328,completed,high_response,76857c61556d36c9eb8d7060ea53eb10f2e65e3f7b2a4854ab4c6016248a0b48,0.3142857142857143
vehicle_30s_no_adaptation,4,inner_validation,inner_train,macro_f1,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,maneuver,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,0.6626984126984127
vehicle_30s_no_adaptation,4,inner_validation,inner_train,support_aware_macro_f1,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,maneuver,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,0.6626984126984127
vehicle_30s_no_adaptation,4,inner_validation,inner_train,majority_macro_f1,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,maneuver,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,0.13333333333333333
vehicle_30s_no_adaptation,4,inner_validation,inner_train,macro_f1_lift,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,maneuver,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,0.5293650793650794
vehicle_30s_no_adaptation,4,inner_validation,inner_train,recall_low,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,maneuver,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,1.0
vehicle_30s_no_adaptation,4,inner_validation,inner_train,recall_medium,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,maneuver,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,0.5
vehicle_30s_no_adaptation,4,inner_validation,inner_train,recall_high,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,maneuver,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,0.6
vehicle_30s_no_adaptation,4,inner_validation,inner_train,minimum_class_recall,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,maneuver,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,0.5
vehicle_30s_no_adaptation,4,inner_validation,inner_train,ordinal_mae,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,maneuver,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,0.4166666666666667
vehicle_30s_no_adaptation,4,inner_validation,inner_train,score_mae,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,maneuver,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,1.074077892960933
vehicle_30s_no_adaptation,4,inner_validation,inner_train,score_spearman,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,maneuver,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,0.6293706293706295
vehicle_30s_no_adaptation,4,inner_validation,inner_train,rmse,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,response,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,0.8871004135058798
vehicle_30s_no_adaptation,4,inner_validation,inner_train,mae,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,response,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,0.6864847039910097
vehicle_30s_no_adaptation,4,inner_validation,inner_train,validation_std,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,response,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,0.7444107826338696
vehicle_30s_no_adaptation,4,inner_validation,inner_train,validation_iqr,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,response,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,1.126261329695373
vehicle_30s_no_adaptation,4,inner_validation,inner_train,nrmse_std,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,response,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,1.1916813058069182
vehicle_30s_no_adaptation,4,inner_validation,inner_train,nrmse_iqr,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,response,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,0.7876506012559442
vehicle_30s_no_adaptation,4,inner_validation,inner_train,train_mean_baseline_rmse,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,response,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,0.7887754436917268
vehicle_30s_no_adaptation,4,inner_validation,inner_train,rmse_ratio,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,response,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,1.124655211569417
vehicle_30s_no_adaptation,4,inner_validation,inner_train,response_skill,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,response,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,-0.26484934491025003
vehicle_30s_no_adaptation,4,inner_validation,inner_train,spearman,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,response,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,-0.034965034965034975
vehicle_30s_no_adaptation,4,inner_validation,inner_train,auprc,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,high_response,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,0.3879365079365079
vehicle_30s_no_adaptation,4,inner_validation,inner_train,prevalence,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,high_response,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,0.4166666666666667
vehicle_30s_no_adaptation,4,inner_validation,inner_train,random_baseline_auprc,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,high_response,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,0.4166666666666667
vehicle_30s_no_adaptation,4,inner_validation,inner_train,normalized_ap,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,high_response,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,-0.04925170068027219
vehicle_30s_no_adaptation,4,inner_validation,inner_train,auprc_lift,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,high_response,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,-0.028730158730158772
vehicle_30s_no_adaptation,4,inner_validation,inner_train,auroc,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,high_response,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,0.37142857142857144
vehicle_30s_no_adaptation,4,inner_validation,inner_train,balanced_accuracy,leave_one_view_out__fold02,False,True,leave_one_view_out__fold02__candidate_329,completed,high_response,09bd96f3f28027930e21282cb6cb1e34c79cb76197a270c426bd70e119d43e13,0.41428571428571426
vehicle_30s_no_adaptation,4,inner_validation,inner_train,macro_f1,leave_one_view_out__fold01,False,True,leave_one_view_out__fold01__candidate_340,completed,maneuver,c8bb55db2e84fca264b1421bfe060cb36e07fbf025a5f825bde808b31ad5f850,1.0
vehicle_30s_no_adaptation,4,inner_validation,inner_train,support_aware_macro_f1,leave_one_view_out__fold01,False,True,leave_one_view_out__fold01__candidate_340,completed,maneuver,c8bb55db2e84fca264b1421bfe060cb36e07fbf025a5f825bde808b31ad5f850,1.0
vehicle_30s_no_adaptation,4,inner_validation,inner_train,majority_macro_f1,leave_one_view_out__fold01,False,True,leave_one_view_out__fold01__candidate_340,completed,maneuver,c8bb55db2e84fca264b1421bfe060cb36e07fbf025a5f825bde808b31ad5f850,0.13333333333333333
vehicle_30s_no_adaptation,4,inner_validation,inner_train,macro_f1_lift,leave_one_view_out__fold01,False,True,leave_one_view_out__fold01__candidate_340,completed,maneuver,c8bb55db2e84fca264b1421bfe060cb36e07fbf025a5f825bde808b31ad5f850,0.8666666666666667
vehicle_30s_no_adaptation,4,inner_validation,inner_train,recall_low,leave_one_view_out__fold01,False,True,leave_one_view_out__fold01__candidate_340,completed,maneuver,c8bb55db2e84fca264b1421bfe060cb36e07fbf025a5f825bde808b31ad5f850,1.0
vehicle_30s_no_adaptation,4,inner_validation,inner_train,recall_medium,leave_one_view_out__fold01,False,True,leave_one_view_out__fold01__candidate_340,completed,maneuver,c8bb55db2e84fca264b1421bfe060cb36e07fbf025a5f825bde808b31ad5f850,1.0
vehicle_30s_no_adaptation,4,inner_validation,inner_train,recall_high,leave_one_view_out__fold01,False,True,leave_one_view_out__fold01__candidate_340,completed,maneuver,c8bb55db2e84fca264b1421bfe060cb36e07fbf025a5f825bde808b31ad5f850,1.0
vehicle_30s_no_adaptation,4,inner_validation,inner_train,minimum_class_recall,leave_one_view_out__fold01,False,True,leave_one_view_out__fold01__candidate_340,completed,maneuver,c8bb55db2e84fca264b1421bfe060cb36e07fbf025a5f825bde808b31ad5f850,1.0
vehicle_30s_no_adaptation,4,inner_validation,inner_train,ordinal_mae,leave_one_view_out__fold01,False,True,leave_one_view_out__fold01__candidate_340,completed,maneuver,c8bb55db2e84fca264b1421bfe060cb36e07fbf025a5f825bde808b31ad5f850,0.0
vehicle_30s_no_adaptation,4,inner_validation,inner_train,score_mae,leave_one_view_out__fold01,False,True,leave_one_view_out__fold01__candidate_340,completed,maneuver,c8bb55db2e84fca264b1421bfe060cb36e07fbf025a5f825bde808b31ad5f850,0.5799102822189404
vehicle_30s_no_adaptation,4,inner_validation,inner_train,score_spearman,leave_one_view_out__fold01,False,True,leave_one_view_out__fold01__candidate_340,completed,maneuver,c8bb55db2e84fca264b1421bfe060cb36e07fbf025a5f825bde808b31ad5f850,0.9160839160839163
vehicle_30s_no_adaptation,4,inner_validation,inner_train,rmse,leave_one_view_out__fold01,False,True,leave_one_view_out__fold01__candidate_340,completed,response,c8bb55db2e84fca264b1421bfe060cb36e07fbf025a5f825bde808b31ad5f850,1.1350643050640268
vehicle_30s_no_adaptation,4,inner_validation,inner_train,mae,leave_one_view_out__fold01,False,True,leave_one_view_out__fold01__candidate_340,completed,response,c8bb55db2e84fca264b1421bfe060cb36e07fbf025a5f825bde808b31ad5f850,0.9564614443486685
vehicle_30s_no_adaptation,4,inner_validation,inner_train,validation_std,leave_one_view_out__fold01,False,True,leave_one_view_out__fold01__candidate_340,completed,response,c8bb55db2e84fca264b1421bfe060cb36e07fbf025a5f825bde808b31ad5f850,0.7738225567538186
vehicle_30s_no_adaptation,4,inner_validation,inner_train,validation_iqr,leave_one_view_out__fold01,False,True,leave_one_view_out__fold01__candidate_340,completed,response,c8bb55db2e84fca264b1421bfe060cb36e07fbf025a5f825bde808b31ad5f850,1.1164541279861386
vehicle_30s_no_adaptation,4,inner_validation,inner_train,nrmse_std,leave_one_view_out__fold01,False,True,leave_one_view_out__fold01__candidate_340,completed,response,c8bb55db2e84fca264b1421bfe060cb36e07fbf025a5f825bde808b31ad5f850,1.4668276275450218
vehicle_30s_no_adaptation,4,inner_validation,inner_train,nrmse_iqr,leave_one_view_out__fold01,False,True,leave_one_view_out__fold01__candidate_340,completed,response,c8bb55db2e84fca264b1421bfe060cb36e07fbf025a5f825bde808b31ad5f850,1.016669002882776
vehicle_30s_no_adaptation,4,inner_validation,inner_train,train_mean_baseline_rmse,leave_one_view_out__fold01,False,True,leave_one_view_out__fold01__candidate_340,completed,response,c8bb55db2e84fca264b1421bfe060cb36e07fbf025a5f825bde808b31ad5f850,0.9520832805389658
vehicle_30s_no_adaptation,4,inner_validation,inner_train,rmse_ratio,leave_one_view_out__fold01,False,True,leave_one_view_out__fold01__candidate_340,completed,response,c8bb55db2e84fca264b1421bfe060cb36e07fbf025a5f825bde808b31ad5f850,1.1921901458257695
vehicle_30s_no_adaptation,4,inner_validation,inner_train,response_skill,leave_one_view_out__fold01,False,True,leave_one_view_out__fold01__candidate_340,completed,response,c8bb55db2e84fca264b1421bfe060cb36e07fbf025a5f825bde808b31ad5f850,-0.4213173438040698
vehicle_30s_no_adaptation,4,inner_validation,inner_train,spearman,leave_one_view_out__fold01,False,True,leave_one_view_out__fold01__candidate_340,completed,response,c8bb55db2e84fca264b1421bfe060cb36e07fbf025a5f825bde808b31ad5f850,-0.21678321678321683
