seed,method,scenario_id,task,target,consumer,metric,value,direction,available,trajectory_count,tolerance_s,smoke_only
17,naive_time_sync,clock_offset_-1.00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,6.346471578641086,lower,True,48,2.0,False
17,naive_time_sync,clock_offset_-1.00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,7.7691032531851025,lower,True,48,2.0,False
17,naive_time_sync,clock_offset_-1.00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.16666666666666666,higher,True,48,2.0,False
17,naive_time_sync,clock_offset_-1.00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,-0.13389147698770731,higher,True,48,2.0,False
17,naive_time_sync,clock_offset_+1.00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,0.11262408085167408,lower,True,48,0.5,False
17,naive_time_sync,clock_offset_+1.00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,0.14103300057134432,lower,True,48,0.5,False
17,naive_time_sync,clock_offset_+1.00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,1.0,higher,True,48,0.5,False
17,naive_time_sync,clock_offset_+1.00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False
17,naive_time_sync,clock_offset_+1.00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,6.3914707161618765,lower,True,48,2.0,False
17,naive_time_sync,clock_offset_+1.00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,7.80225024690878,lower,True,48,2.0,False
17,naive_time_sync,clock_offset_+1.00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.16666666666666666,higher,True,48,2.0,False
17,naive_time_sync,clock_offset_+1.00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,-0.1260155077531363,higher,True,48,2.0,False
17,naive_time_sync,clock_offset_-3.00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,2.011693031837543,lower,True,48,0.5,False
17,naive_time_sync,clock_offset_-3.00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,2.0165033649441906,lower,True,48,0.5,False
17,naive_time_sync,clock_offset_-3.00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.0,higher,True,48,0.5,False
17,naive_time_sync,clock_offset_-3.00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False
17,naive_time_sync,clock_offset_-3.00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,6.303888406121085,lower,True,48,2.0,False
17,naive_time_sync,clock_offset_-3.00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,7.738107650099669,lower,True,48,2.0,False
17,naive_time_sync,clock_offset_-3.00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.1875,higher,True,48,2.0,False
17,naive_time_sync,clock_offset_-3.00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,-0.139142123144088,higher,True,48,2.0,False
17,naive_time_sync,clock_offset_+3.00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,2.027537313910822,lower,True,48,0.5,False
17,naive_time_sync,clock_offset_+3.00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,2.0322931768015433,lower,True,48,0.5,False
17,naive_time_sync,clock_offset_+3.00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.0,higher,True,48,0.5,False
