stage,dataset_id,variant_id,seed,track,evaluation_group,split_group,sample_count,macro_f1,balanced_accuracy
confirm,nasa_csm,lag_window_4,42,objective,benchmark_only,subject_10,87,0.5131313131313132,0.6291079812206574
confirm,nasa_csm,lag_window_4,42,objective,benchmark_only,subject_11,85,0.7067125152231535,0.723943661971831
confirm,nasa_csm,lag_window_4,42,objective,benchmark_only,subject_12,86,0.6531531531531531,0.6
confirm,nasa_csm,lag_window_4,42,objective,benchmark_only,subject_13,86,0.7148148148148148,0.6896191966614502
confirm,nasa_csm,lag_window_4,42,objective,benchmark_only,subject_14,87,0.7789321789321789,0.7987480438184663
confirm,nasa_csm,lag_window_4,42,objective,benchmark_only,subject_17,86,0.4632657510355352,0.582942097026604
confirm,nasa_csm,lag_window_4,42,objective,benchmark_only,subject_18,85,0.5867556111458551,0.7324986958789775
confirm,nasa_csm,lag_window_4,42,objective,benchmark_only,subject_19,84,0.7831267666884104,0.7267866458007303
confirm,nasa_csm,lag_window_4,42,objective,benchmark_only,subject_21,86,0.8397486252945797,0.9624413145539906
confirm,nasa_csm,lag_window_4,42,objective,benchmark_only,subject_22,87,0.4888888888888889,0.6463223787167449
confirm,nasa_csm,lag_window_4,42,objective,benchmark_only,subject_23,86,0.4681212507299463,0.5409494001043297
confirm,nasa_csm,lag_window_4,42,objective,benchmark_only,subject_24,85,0.5309470544369873,0.5906103286384977
confirm,nasa_csm,lag_window_4,42,objective,benchmark_only,subject_25,86,0.46650968079539507,0.46739697443922795
confirm,nasa_csm,lag_window_4,42,objective,benchmark_only,subject_26,86,0.7056737588652483,0.7219613980177361
confirm,nasa_csm,lag_window_4,42,objective,benchmark_only,subject_5,81,0.5426610003269042,0.5915343915343915
confirm,nasa_csm,lag_window_4,42,objective,benchmark_only,subject_6,81,0.37017543859649127,0.3833333333333333
confirm,nasa_csm,lag_window_4,42,objective,benchmark_only,subject_9,87,0.6794157794157795,0.6333333333333333
confirm,nasa_csm,lag_window_4,42,objective,loft_only,subject_10,100,0.6582491582491583,0.5794573643410853
confirm,nasa_csm,lag_window_4,42,objective,loft_only,subject_11,80,0.7291766586730616,0.7258454106280193
confirm,nasa_csm,lag_window_4,42,objective,loft_only,subject_12,80,0.6484018264840182,0.6666666666666666
confirm,nasa_csm,lag_window_4,42,objective,loft_only,subject_13,78,0.6041222459132907,0.6666666666666666
confirm,nasa_csm,lag_window_4,42,objective,loft_only,subject_14,78,0.6041222459132907,0.6666666666666666
confirm,nasa_csm,lag_window_4,42,objective,loft_only,subject_17,64,0.5259138025095472,0.5311111111111111
confirm,nasa_csm,lag_window_4,42,objective,loft_only,subject_18,64,0.3895424836601307,0.41
confirm,nasa_csm,lag_window_4,42,objective,loft_only,subject_19,94,0.6075570520014965,0.5861111111111111
confirm,nasa_csm,lag_window_4,42,objective,loft_only,subject_21,91,0.6883286647992529,0.7283549783549783
confirm,nasa_csm,lag_window_4,42,objective,loft_only,subject_22,91,0.6930172552814063,0.704004329004329
confirm,nasa_csm,lag_window_4,42,objective,loft_only,subject_23,69,0.7827586206896552,0.75
confirm,nasa_csm,lag_window_4,42,objective,loft_only,subject_24,69,0.7403343782654127,0.6944444444444445
confirm,nasa_csm,lag_window_4,42,objective,loft_only,subject_25,52,0.8061771561771561,0.7916666666666666
confirm,nasa_csm,lag_window_4,42,objective,loft_only,subject_26,51,0.48634493078937524,0.5
confirm,nasa_csm,lag_window_4,42,objective,loft_only,subject_5,99,0.6516853932584269,0.6666666666666666
confirm,nasa_csm,lag_window_4,42,objective,loft_only,subject_6,99,0.6516853932584269,0.6666666666666666
confirm,nasa_csm,lag_window_4,42,objective,loft_only,subject_9,100,0.6217460317460318,0.5717054263565892
confirm,nasa_csm,lag_window_4,42,objective,combined,subject_10,187,0.5109642890972815,0.5503066761028544
confirm,nasa_csm,lag_window_4,42,objective,combined,subject_11,165,0.4880822746521476,0.5619047619047619
confirm,nasa_csm,lag_window_4,42,objective,combined,subject_12,166,0.5085585585585586,0.5113756613756614
confirm,nasa_csm,lag_window_4,42,objective,combined,subject_13,164,0.5299145299145299,0.5203703703703704
confirm,nasa_csm,lag_window_4,42,objective,combined,subject_14,165,0.5766899766899768,0.6061728395061728
confirm,nasa_csm,lag_window_4,42,objective,combined,subject_17,150,0.44701086956521735,0.45844811753902664
confirm,nasa_csm,lag_window_4,42,objective,combined,subject_18,149,0.543384109916368,0.5133689839572192
confirm,nasa_csm,lag_window_4,42,objective,combined,subject_19,178,0.5694289607333086,0.56051162186729
confirm,nasa_csm,lag_window_4,42,objective,combined,subject_21,177,0.5853146737055298,0.7005829358770536
confirm,nasa_csm,lag_window_4,42,objective,combined,subject_22,178,0.5605937921727395,0.5803303303303303
confirm,nasa_csm,lag_window_4,42,objective,combined,subject_23,155,0.6327856678733872,0.5921257391845627
confirm,nasa_csm,lag_window_4,42,objective,combined,subject_24,154,0.6259545259545259,0.654415301474125
confirm,nasa_csm,lag_window_4,42,objective,combined,subject_25,138,0.5869976359338062,0.6111111111111112
confirm,nasa_csm,lag_window_4,42,objective,combined,subject_26,137,0.4911854103343465,0.49382716049382713
confirm,nasa_csm,lag_window_4,42,objective,combined,subject_5,180,0.6197077811756712,0.6029411764705882
confirm,nasa_csm,lag_window_4,42,objective,combined,subject_6,180,0.5817073170731707,0.5555555555555555
confirm,nasa_csm,lag_window_4,42,objective,combined,subject_9,187,0.49493426882634,0.5158056145317292
