seed,task,consumer,metric,direction,full_method,ablation_method,full_value,ablation_value,full_advantage_normalized,positive_favors_full
17,simulated_future_workload_classification,minirocket,macro_f1,higher,chronaris,chronaris_no_continuous_evolution,0.47997997997998,0.373318059316823,0.106661920663157,True
17,simulated_future_workload_classification,minirocket,macro_f1,higher,chronaris,chronaris_no_physics,0.47997997997998,0.48599467082602194,-0.006014690846041948,True
17,simulated_future_workload_classification,minirocket,macro_f1,higher,chronaris,chronaris_no_causal_mask,0.47997997997998,0.4638591068611353,0.016120873118844692,True
17,simulated_future_workload_classification,minirocket,macro_f1,higher,chronaris,chronaris_single_scale_lag,0.47997997997998,0.5213781652137817,-0.041398185233801676,True
17,simulated_future_workload_regression,linear,mae,lower,chronaris,chronaris_no_continuous_evolution,0.1460439901178082,0.14651950200398764,0.0004755118861794472,True
17,simulated_future_workload_regression,linear,mae,lower,chronaris,chronaris_no_physics,0.1460439901178082,0.1470673099781076,0.0010233198602994098,True
17,simulated_future_workload_regression,linear,mae,lower,chronaris,chronaris_no_causal_mask,0.1460439901178082,0.18093468621373177,0.03489069609592357,True
17,simulated_future_workload_regression,linear,mae,lower,chronaris,chronaris_single_scale_lag,0.1460439901178082,0.154172045023491,0.008128054905682802,True
17,simulated_future_workload_regression,linear,rmse,lower,chronaris,chronaris_no_continuous_evolution,0.1855573791025062,0.18706135789280995,0.001503978790303756,True
17,simulated_future_workload_regression,linear,rmse,lower,chronaris,chronaris_no_physics,0.1855573791025062,0.19140021235659258,0.0058428332540863825,True
17,simulated_future_workload_regression,linear,rmse,lower,chronaris,chronaris_no_causal_mask,0.1855573791025062,0.21279985244872254,0.02724247334621635,True
17,simulated_future_workload_regression,linear,rmse,lower,chronaris,chronaris_single_scale_lag,0.1855573791025062,0.20378044524849978,0.01822306614599359,True
17,simulated_future_workload_regression,linear,spearman,higher,chronaris,chronaris_no_continuous_evolution,0.573988727682928,0.5934493061510832,-0.019460578468155187,True
17,simulated_future_workload_regression,linear,spearman,higher,chronaris,chronaris_no_physics,0.573988727682928,0.5574816539796732,0.01650707370325477,True
17,simulated_future_workload_regression,linear,spearman,higher,chronaris,chronaris_no_causal_mask,0.573988727682928,0.5066913752829239,0.06729735240000412,True
17,simulated_future_workload_regression,linear,spearman,higher,chronaris,chronaris_single_scale_lag,0.573988727682928,0.5289206525347083,0.045068075148219644,True
17,simulated_future_workload_regression,minirocket,mae,lower,chronaris,chronaris_no_continuous_evolution,0.1745687002936999,0.20204768190160394,0.027478981607904046,True
17,simulated_future_workload_regression,minirocket,mae,lower,chronaris,chronaris_no_physics,0.1745687002936999,0.1960617839358747,0.02149308364217481,True
17,simulated_future_workload_regression,minirocket,mae,lower,chronaris,chronaris_no_causal_mask,0.1745687002936999,0.16408757539466023,-0.010481124899039657,True
17,simulated_future_workload_regression,minirocket,mae,lower,chronaris,chronaris_single_scale_lag,0.1745687002936999,0.1701834585207204,-0.004385241772979498,True
17,simulated_future_workload_regression,minirocket,rmse,lower,chronaris,chronaris_no_continuous_evolution,0.2006285847317412,0.22976414539156442,0.02913556065982323,True
17,simulated_future_workload_regression,minirocket,rmse,lower,chronaris,chronaris_no_physics,0.2006285847317412,0.2251127328784429,0.024484148146701717,True
17,simulated_future_workload_regression,minirocket,rmse,lower,chronaris,chronaris_no_causal_mask,0.2006285847317412,0.19277796987299178,-0.00785061485874941,True
17,simulated_future_workload_regression,minirocket,rmse,lower,chronaris,chronaris_single_scale_lag,0.2006285847317412,0.20264959883614042,0.002021014104399227,True
17,simulated_future_workload_regression,minirocket,spearman,higher,chronaris,chronaris_no_continuous_evolution,0.5874303957518889,0.5054189267605026,0.08201146899138634,True
17,simulated_future_workload_regression,minirocket,spearman,higher,chronaris,chronaris_no_physics,0.5874303957518889,0.571167469400038,0.016262926351850893,True
17,simulated_future_workload_regression,minirocket,spearman,higher,chronaris,chronaris_no_causal_mask,0.5874303957518889,0.6223146440514439,-0.03488424829955494,True
17,simulated_future_workload_regression,minirocket,spearman,higher,chronaris,chronaris_single_scale_lag,0.5874303957518889,0.6032847143836819,-0.015854318631792985,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_detection_delay_s,lower,chronaris,chronaris_no_continuous_evolution,2.402173913043478,2.2462606837606836,-0.1559132292827945,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_detection_delay_s,lower,chronaris,chronaris_no_physics,2.402173913043478,2.393713662790698,-0.008460250252780188,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_detection_delay_s,lower,chronaris,chronaris_no_causal_mask,2.402173913043478,1.6746031746031746,-0.7275707384403034,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_detection_delay_s,lower,chronaris,chronaris_single_scale_lag,2.402173913043478,2.3451576576576576,-0.05701625538582045,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_f1_1s,higher,chronaris,chronaris_no_continuous_evolution,0.2302685527192106,0.20203965594590598,0.028228896773304618,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_f1_1s,higher,chronaris,chronaris_no_physics,0.2302685527192106,0.22907494552231392,0.0011936071968966788,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_f1_1s,higher,chronaris,chronaris_no_causal_mask,0.2302685527192106,0.2314502235917677,-0.0011816708725571057,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_f1_1s,higher,chronaris,chronaris_single_scale_lag,0.2302685527192106,0.2060371011391716,0.024231451580039004,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_f1_2s,higher,chronaris,chronaris_no_continuous_evolution,0.3612606219925299,0.34903189981314986,0.012228722179380036,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_f1_2s,higher,chronaris,chronaris_no_physics,0.3612606219925299,0.36812025541466326,-0.00685963342213336,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_f1_2s,higher,chronaris,chronaris_no_causal_mask,0.3612606219925299,0.3708483731002114,-0.009587751107681508,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,boundary_f1_2s,higher,chronaris,chronaris_single_scale_lag,0.3612606219925299,0.3276074643987763,0.03365315759375359,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,edit_score,higher,chronaris,chronaris_no_continuous_evolution,0.5951520918317793,0.5906374441530692,0.004514647678710126,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,edit_score,higher,chronaris,chronaris_no_physics,0.5951520918317793,0.585408782479095,0.009743309352684304,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,edit_score,higher,chronaris,chronaris_no_causal_mask,0.5951520918317793,0.5687325333809709,0.026419558450808456,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,edit_score,higher,chronaris,chronaris_single_scale_lag,0.5951520918317793,0.5493073477448478,0.04584474408693151,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,frame_macro_f1,higher,chronaris,chronaris_no_continuous_evolution,0.4689315319897765,0.44365074074336475,0.02528079124641175,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,frame_macro_f1,higher,chronaris,chronaris_no_physics,0.4689315319897765,0.46379972785700785,0.005131804132768647,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,frame_macro_f1,higher,chronaris,chronaris_no_causal_mask,0.4689315319897765,0.3750774478541663,0.0938540841356102,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,frame_macro_f1,higher,chronaris,chronaris_single_scale_lag,0.4689315319897765,0.41199183765908803,0.05693969433068846,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,segmental_f1_iou_0.10,higher,chronaris,chronaris_no_continuous_evolution,0.6222518222518223,0.6233815680506857,-0.0011297457988633797,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,segmental_f1_iou_0.10,higher,chronaris,chronaris_no_physics,0.6222518222518223,0.6196430824417957,0.002608739810026628,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,segmental_f1_iou_0.10,higher,chronaris,chronaris_no_causal_mask,0.6222518222518223,0.5513799345201725,0.07087188773164976,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,segmental_f1_iou_0.10,higher,chronaris,chronaris_single_scale_lag,0.6222518222518223,0.5658970720273448,0.056354750224477446,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,segmental_f1_iou_0.25,higher,chronaris,chronaris_no_continuous_evolution,0.5563456568281936,0.529681705141264,0.026663951686929588,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,segmental_f1_iou_0.25,higher,chronaris,chronaris_no_physics,0.5563456568281936,0.5440318379197057,0.012313818908487928,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,segmental_f1_iou_0.25,higher,chronaris,chronaris_no_causal_mask,0.5563456568281936,0.4796508449142447,0.07669481191394889,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,segmental_f1_iou_0.25,higher,chronaris,chronaris_single_scale_lag,0.5563456568281936,0.4751106895698614,0.08123496725833218,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,segmental_f1_iou_0.50,higher,chronaris,chronaris_no_continuous_evolution,0.418632633706163,0.36365901340625606,0.05497362029990693,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,segmental_f1_iou_0.50,higher,chronaris,chronaris_no_physics,0.418632633706163,0.41419091104293315,0.004441722663229841,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,segmental_f1_iou_0.50,higher,chronaris,chronaris_no_causal_mask,0.418632633706163,0.37317705527723916,0.04545557842892384,True
17,simulated_maneuver_state_segmentation,causal_tcn_duration,segmental_f1_iou_0.50,higher,chronaris,chronaris_single_scale_lag,0.418632633706163,0.3626809031450576,0.05595173056110542,True
