dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,smoke_only
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,macro_auprc,0.581699142114693,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,brier_score,0.577412202452598,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,ece_10_bins,0.14379029532977827,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,mae,0.12219849073638518,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,rmse,0.1552531347602793,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,spearman,0.6305615843733045,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,macro_f1,0.594017094017094,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,balanced_accuracy,0.6059929697440211,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,macro_auprc,0.6147963563400752,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,brier_score,0.6697327054567079,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,ece_10_bins,0.28351968745162753,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,mae,0.1107275728136301,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,rmse,0.1376974956191372,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,spearman,0.7600922409115571,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,frame_macro_f1,0.6131830028747326,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,segmental_f1_iou_0.10,0.6012971724837807,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,segmental_f1_iou_0.25,0.5415591218229107,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,segmental_f1_iou_0.50,0.40074301089957637,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,boundary_f1_1s,0.26450252408553493,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,boundary_f1_2s,0.3668433694072239,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,edit_score,0.500258670387347,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,boundary_detection_delay_s,2.492451690821256,lower,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,frame_macro_f1,0.6554676657248576,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,segmental_f1_iou_0.10,0.7399521196396197,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,segmental_f1_iou_0.25,0.6772131803381803,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,segmental_f1_iou_0.50,0.5436450123950124,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,boundary_f1_1s,0.29708318302068304,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,boundary_f1_2s,0.4349589646464646,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,edit_score,0.6853339947089947,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,validation,boundary_detection_delay_s,2.683293269230769,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,macro_f1,0.5935258838679588,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,balanced_accuracy,0.5911922895978231,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,macro_auprc,0.6473035162734956,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,brier_score,0.4129783643722906,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,ece_10_bins,0.06333864269478387,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,mae,0.15752004832029343,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,rmse,0.19015488597633362,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,spearman,0.5810995192925674,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,macro_f1,0.5176706133148965,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,balanced_accuracy,0.5387427365315905,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,macro_auprc,0.5231308410500447,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,brier_score,0.6718352868014937,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,ece_10_bins,0.2677861586108908,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,mae,0.17019786794359484,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,rmse,0.20158052374791882,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,spearman,0.6616316926999266,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,frame_macro_f1,0.47193609204933196,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,segmental_f1_iou_0.10,0.5086179780258728,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,segmental_f1_iou_0.25,0.3950095194193492,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,segmental_f1_iou_0.50,0.2718596199355197,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,boundary_f1_1s,0.22289480479423396,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,boundary_f1_2s,0.337135530707754,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,edit_score,0.46423498064078367,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,boundary_detection_delay_s,2.2369791666666665,lower,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,frame_macro_f1,0.49406607221695004,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,segmental_f1_iou_0.10,0.646849750499615,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,segmental_f1_iou_0.25,0.5264725079075409,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,segmental_f1_iou_0.50,0.3790352625262165,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,boundary_f1_1s,0.23220238197260257,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,boundary_f1_2s,0.37854760639687113,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,edit_score,0.62702818737975,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris_no_physics,43,simulation_g1_to_g2_ablation__seed_43,held_out,boundary_detection_delay_s,2.6122485632183907,lower,available,,False
