stage,dataset_id,variant_id,seed,track,evaluation_group,fold_index,split_group,batch_size,batch_count,train_loss,tensor_cache_mode,amp_mode,compile_status
confirm,nasa_csm,mse_loss,42,objective,loft_only,10,subject_22,24576,20,0.65234375,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,loft_only,11,subject_23,24576,20,0.66015625,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,loft_only,12,subject_24,24576,20,0.65625,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,loft_only,13,subject_25,24576,20,0.64453125,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,loft_only,14,subject_26,24576,20,0.6484375,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,loft_only,15,subject_5,24576,20,0.66015625,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,loft_only,16,subject_6,24576,20,0.6484375,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,loft_only,17,subject_9,24576,20,0.64453125,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,combined,1,subject_10,24576,20,0.921875,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,combined,2,subject_11,24576,20,0.93359375,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,combined,3,subject_12,24576,20,0.93359375,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,combined,4,subject_13,24576,20,0.921875,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,combined,5,subject_14,24576,20,0.9296875,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,combined,6,subject_17,24576,20,0.93359375,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,combined,7,subject_18,24576,20,0.94140625,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,combined,8,subject_19,24576,20,0.9375,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,combined,9,subject_21,24576,20,0.93359375,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,combined,10,subject_22,24576,20,0.92578125,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,combined,11,subject_23,24576,20,0.9296875,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,combined,12,subject_24,24576,20,0.93359375,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,combined,13,subject_25,24576,20,0.93359375,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,combined,14,subject_26,24576,20,0.93359375,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,combined,15,subject_5,24576,20,0.9296875,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,combined,16,subject_6,24576,20,0.90625,cuda,bf16,off
confirm,nasa_csm,mse_loss,42,objective,combined,17,subject_9,24576,20,0.91015625,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,n_back,1,subject_01,2048,260,0.9486177884615384,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,n_back,2,subject_02,2048,260,1.00390625,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,n_back,3,subject_03,2048,260,0.963341346153846,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,n_back,4,subject_04,512,1020,0.9568780637254902,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,n_back,5,subject_05,2048,260,0.9837740384615384,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,n_back,6,subject_06,2048,260,1.0096153846153846,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,n_back,7,subject_07,2048,260,0.975060096153846,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,n_back,8,subject_08,2048,260,0.9915865384615384,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,n_back,9,subject_09,2048,260,0.997596153846154,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,n_back,10,subject_10,2048,260,1.0093149038461535,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,n_back,11,subject_11,2048,260,0.9951923076923076,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,n_back,12,subject_12,2048,260,0.9759615384615384,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,n_back,13,subject_13,2048,260,0.97265625,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,n_back,14,subject_14,2048,260,0.9885817307692308,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,n_back,15,subject_15,2048,260,0.9636418269230768,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,n_back,16,subject_16,2048,260,0.974158653846154,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,heat_the_chair,1,subject_01,1024,100,0.68046875,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,heat_the_chair,2,subject_02,2048,60,0.68359375,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,heat_the_chair,3,subject_03,2048,60,0.68359375,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,heat_the_chair,4,subject_06,1024,100,0.6890625,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,heat_the_chair,5,subject_08,2048,60,0.6809895833333334,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,heat_the_chair,6,subject_12,1024,100,0.6796875,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,heat_the_chair,7,subject_16,2048,60,0.6809895833333334,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,heat_the_chair,8,subject_17,2048,60,0.6744791666666666,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,heat_the_chair,9,subject_18,1024,100,0.6828125,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,heat_the_chair,10,subject_19,2048,60,0.6809895833333334,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,heat_the_chair,11,subject_20,2048,60,0.6809895833333334,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,heat_the_chair,12,subject_21,2048,60,0.6796875,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,heat_the_chair,13,subject_22,2048,60,0.6809895833333334,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,heat_the_chair,14,subject_23,1024,100,0.68125,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,heat_the_chair,15,subject_24,1024,100,0.6796875,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,heat_the_chair,16,subject_25,1024,100,0.68984375,cuda,bf16,off
confirm,uab_workload_dataset,full,42,objective,heat_the_chair,17,subject_26,1024,100,0.68125,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,n_back,1,subject_01,1024,520,0.3465294471153846,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,n_back,2,subject_02,1024,520,0.3912259615384615,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,n_back,3,subject_03,1024,520,0.3585486778846153,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,n_back,4,subject_04,2048,260,0.3757512019230769,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,n_back,5,subject_05,1024,520,0.3589242788461538,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,n_back,6,subject_06,1024,520,0.3701171875,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,n_back,7,subject_07,1024,520,0.3642578125,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,n_back,8,subject_08,1024,520,0.3498347355769231,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,n_back,9,subject_09,1024,520,0.3745492788461538,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,n_back,10,subject_10,1024,520,0.3700420673076923,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,n_back,11,subject_11,1024,520,0.3671123798076923,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,n_back,12,subject_12,1024,520,0.3648587740384615,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,n_back,13,subject_13,1024,520,0.3552433894230769,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,n_back,14,subject_14,1024,520,0.3599008413461538,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,n_back,15,subject_15,1024,520,0.3618539663461538,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,n_back,16,subject_16,1024,520,0.3665865384615384,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,heat_the_chair,1,subject_01,1024,100,0.410546875,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,heat_the_chair,2,subject_02,2048,60,0.4205729166666667,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,heat_the_chair,3,subject_03,2048,60,0.4173177083333333,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,heat_the_chair,4,subject_06,1024,100,0.41875,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,heat_the_chair,5,subject_08,2048,60,0.412109375,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,heat_the_chair,6,subject_12,1024,100,0.423046875,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,heat_the_chair,7,subject_16,2048,60,0.4140625,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,heat_the_chair,8,subject_17,2048,60,0.421875,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,heat_the_chair,9,subject_18,1024,100,0.41875,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,heat_the_chair,10,subject_19,2048,60,0.4205729166666667,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,heat_the_chair,11,subject_20,2048,60,0.4095052083333333,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,heat_the_chair,12,subject_21,2048,60,0.4147135416666667,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,heat_the_chair,13,subject_22,2048,60,0.4173177083333333,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,heat_the_chair,14,subject_23,1024,100,0.4078125,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,heat_the_chair,15,subject_24,1024,100,0.421875,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,heat_the_chair,16,subject_25,1024,100,0.420703125,cuda,bf16,off
confirm,uab_workload_dataset,full,42,subjective,heat_the_chair,17,subject_26,1024,100,0.419921875,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,n_back,1,subject_01,1024,520,0.9498197115384616,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,n_back,2,subject_02,1024,520,0.9661959134615384,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,n_back,3,subject_03,1024,520,0.9451622596153846,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,n_back,4,subject_04,2048,260,0.9927884615384616,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,n_back,5,subject_05,1024,520,0.9436598557692308,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,n_back,6,subject_06,1024,520,0.9735576923076924,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,n_back,7,subject_07,1024,520,0.9484675480769232,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,n_back,8,subject_08,1024,520,0.9508713942307692,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,n_back,9,subject_09,1024,520,0.9420072115384616,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,n_back,10,subject_10,1024,520,1.0100661057692308,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,n_back,11,subject_11,1024,520,0.9630408653846154,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,n_back,12,subject_12,1024,520,0.9451622596153846,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,n_back,13,subject_13,1024,520,0.9480168269230768,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,n_back,14,subject_14,1024,520,0.9412560096153846,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,n_back,15,subject_15,1024,520,0.9293870192307692,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,n_back,16,subject_16,1024,520,0.9304387019230768,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,heat_the_chair,1,subject_01,512,200,0.680859375,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,heat_the_chair,2,subject_02,512,220,0.6825284090909091,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,heat_the_chair,3,subject_03,512,220,0.6786221590909091,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,heat_the_chair,4,subject_06,512,200,0.68984375,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,heat_the_chair,5,subject_08,512,220,0.6800426136363636,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,heat_the_chair,6,subject_12,512,200,0.676953125,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,heat_the_chair,7,subject_16,512,220,0.6843039772727273,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,heat_the_chair,8,subject_17,512,220,0.6732954545454546,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,heat_the_chair,9,subject_18,512,200,0.679296875,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,heat_the_chair,10,subject_19,512,220,0.68359375,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,heat_the_chair,11,subject_20,512,220,0.6839488636363636,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,heat_the_chair,12,subject_21,512,220,0.6821732954545454,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,heat_the_chair,13,subject_22,512,220,0.6789772727272727,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,heat_the_chair,14,subject_23,512,200,0.678515625,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,heat_the_chair,15,subject_24,512,200,0.677734375,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,heat_the_chair,16,subject_25,512,200,0.688671875,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,objective,heat_the_chair,17,subject_26,512,200,0.678515625,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,n_back,1,subject_01,1024,520,0.3497596153846153,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,n_back,2,subject_02,1024,520,0.3897986778846153,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,n_back,3,subject_03,1024,520,0.3592247596153846,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,n_back,4,subject_04,2048,260,0.37109375,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,n_back,5,subject_05,1024,520,0.3583984375,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,n_back,6,subject_06,1024,520,0.3682391826923077,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,n_back,7,subject_07,1024,520,0.3665114182692308,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,n_back,8,subject_08,1024,520,0.3505108173076923,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,n_back,9,subject_09,1024,520,0.3717698317307692,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,n_back,10,subject_10,1024,520,0.3704176682692308,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,n_back,11,subject_11,1024,520,0.3617037259615384,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,n_back,12,subject_12,1024,520,0.3649338942307692,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,n_back,13,subject_13,1024,520,0.3576472355769231,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,n_back,14,subject_14,1024,520,0.3576472355769231,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,n_back,15,subject_15,1024,520,0.3617037259615384,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,n_back,16,subject_16,1024,520,0.3683894230769231,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,heat_the_chair,1,subject_01,512,200,0.4107421875,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,heat_the_chair,2,subject_02,2048,60,0.4205729166666667,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,heat_the_chair,3,subject_03,2048,60,0.4173177083333333,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,heat_the_chair,4,subject_06,512,200,0.419140625,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,heat_the_chair,5,subject_08,2048,60,0.4127604166666667,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,heat_the_chair,6,subject_12,512,200,0.4228515625,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,heat_the_chair,7,subject_16,2048,60,0.4140625,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,heat_the_chair,8,subject_17,2048,60,0.421875,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,heat_the_chair,9,subject_18,512,200,0.4197265625,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,heat_the_chair,10,subject_19,2048,60,0.4205729166666667,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,heat_the_chair,11,subject_20,2048,60,0.4095052083333333,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,heat_the_chair,12,subject_21,2048,60,0.4140625,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,heat_the_chair,13,subject_22,2048,60,0.4173177083333333,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,heat_the_chair,14,subject_23,512,200,0.4076171875,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,heat_the_chair,15,subject_24,512,200,0.4232421875,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,heat_the_chair,16,subject_25,512,200,0.4197265625,cuda,bf16,off
confirm,uab_workload_dataset,no_lag_window,42,subjective,heat_the_chair,17,subject_26,512,200,0.4201171875,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,n_back,1,subject_01,512,1040,0.9822716346153846,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,n_back,2,subject_02,512,1040,0.9642427884615384,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,n_back,3,subject_03,512,1040,0.9284104567307692,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,n_back,4,subject_04,1024,520,0.9519230769230768,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,n_back,5,subject_05,512,1040,0.9258563701923076,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,n_back,6,subject_06,512,1040,0.9681490384615384,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,n_back,7,subject_07,512,1040,0.9305889423076924,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,n_back,8,subject_08,512,1040,0.9495192307692308,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,n_back,9,subject_09,512,1040,0.929236778846154,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,n_back,10,subject_10,512,1040,0.9512469951923076,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,n_back,11,subject_11,512,1040,0.94140625,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,n_back,12,subject_12,512,1040,0.9242037259615384,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,n_back,13,subject_13,512,1040,0.9317908653846154,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,n_back,14,subject_14,512,1040,0.9307391826923076,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,n_back,15,subject_15,512,1040,0.9346454326923076,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,n_back,16,subject_16,512,1040,0.9314152644230768,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,heat_the_chair,1,subject_01,1024,100,0.68046875,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,heat_the_chair,2,subject_02,2048,60,0.68359375,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,heat_the_chair,3,subject_03,2048,60,0.6822916666666666,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,heat_the_chair,4,subject_06,1024,100,0.6890625,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,heat_the_chair,5,subject_08,2048,60,0.6809895833333334,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,heat_the_chair,6,subject_12,1024,100,0.6796875,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,heat_the_chair,7,subject_16,2048,60,0.6809895833333334,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,heat_the_chair,8,subject_17,2048,60,0.6744791666666666,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,heat_the_chair,9,subject_18,1024,100,0.6828125,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,heat_the_chair,10,subject_19,2048,60,0.6809895833333334,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,heat_the_chair,11,subject_20,2048,60,0.6809895833333334,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,heat_the_chair,12,subject_21,2048,60,0.6796875,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,heat_the_chair,13,subject_22,2048,60,0.6809895833333334,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,heat_the_chair,14,subject_23,1024,100,0.68125,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,heat_the_chair,15,subject_24,1024,100,0.6796875,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,heat_the_chair,16,subject_25,1024,100,0.68984375,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,objective,heat_the_chair,17,subject_26,1024,100,0.68125,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,n_back,1,subject_01,512,1040,0.3427358774038461,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,n_back,2,subject_02,512,1040,0.3727839543269231,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,n_back,3,subject_03,512,1040,0.3480318509615384,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,n_back,4,subject_04,1024,520,0.3646334134615384,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,n_back,5,subject_05,512,1040,0.3505483774038461,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,n_back,6,subject_06,512,1040,0.3682767427884615,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,n_back,7,subject_07,512,1040,0.3557692307692308,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,n_back,8,subject_08,512,1040,0.3431114783653846,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,n_back,9,subject_09,512,1040,0.3656850961538461,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,n_back,10,subject_10,512,1040,0.3636192908653846,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,n_back,11,subject_11,512,1040,0.35205078125,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,n_back,12,subject_12,512,1040,0.3550180288461538,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,n_back,13,subject_13,512,1040,0.3476938100961538,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,n_back,14,subject_14,512,1040,0.3525766225961538,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,n_back,15,subject_15,512,1040,0.3532151442307692,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,n_back,16,subject_16,512,1040,0.3593374399038461,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,heat_the_chair,1,subject_01,1024,100,0.410546875,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,heat_the_chair,2,subject_02,2048,60,0.4205729166666667,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,heat_the_chair,3,subject_03,2048,60,0.41796875,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,heat_the_chair,4,subject_06,1024,100,0.41875,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,heat_the_chair,5,subject_08,2048,60,0.412109375,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,heat_the_chair,6,subject_12,1024,100,0.42265625,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,heat_the_chair,7,subject_16,2048,60,0.4140625,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,heat_the_chair,8,subject_17,2048,60,0.421875,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,heat_the_chair,9,subject_18,1024,100,0.41875,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,heat_the_chair,10,subject_19,2048,60,0.4212239583333333,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,heat_the_chair,11,subject_20,2048,60,0.4095052083333333,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,heat_the_chair,12,subject_21,2048,60,0.4147135416666667,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,heat_the_chair,13,subject_22,2048,60,0.4173177083333333,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,heat_the_chair,14,subject_23,1024,100,0.4078125,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,heat_the_chair,15,subject_24,1024,100,0.421484375,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,heat_the_chair,16,subject_25,1024,100,0.420703125,cuda,bf16,off
confirm,uab_workload_dataset,no_event_bias,42,subjective,heat_the_chair,17,subject_26,1024,100,0.419921875,cuda,bf16,off
confirm,uab_workload_dataset,physiology_only,42,objective,n_back,1,subject_01,1024,520,0.9493689903846154,cuda,bf16,off
confirm,uab_workload_dataset,physiology_only,42,objective,n_back,2,subject_02,1024,520,0.9664963942307692,cuda,bf16,off
confirm,uab_workload_dataset,physiology_only,42,objective,n_back,3,subject_03,1024,520,0.9400540865384616,cuda,bf16,off
confirm,uab_workload_dataset,physiology_only,42,objective,n_back,4,subject_04,2048,260,0.9933894230769232,cuda,bf16,off
confirm,uab_workload_dataset,physiology_only,42,objective,n_back,5,subject_05,1024,520,0.9329927884615384,cuda,bf16,off
confirm,uab_workload_dataset,physiology_only,42,objective,n_back,6,subject_06,1024,520,0.9669471153846154,cuda,bf16,off
confirm,uab_workload_dataset,physiology_only,42,objective,n_back,7,subject_07,1024,520,0.9378004807692308,cuda,bf16,off
confirm,uab_workload_dataset,physiology_only,42,objective,n_back,8,subject_08,1024,520,0.9489182692307692,cuda,bf16,off
confirm,uab_workload_dataset,physiology_only,42,objective,n_back,9,subject_09,1024,520,0.9326923076923076,cuda,bf16,off
