seed,method_name,role,scenario_id,status,sample_count,checkpoint_sha256,representation_sha256,output_root,task_oracle_opened
29,mult,train,sampling_jitter,completed,384,6162166506f629889badb07b5bccb463a53537b1302c96c7d1b91424c2a0404b,02fbda091359fa90e38dccddb7411940dc87d37127a86d8a4c84853e5e78d6c5,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/mult/train/sampling_jitter,False
29,contiformer,train,sampling_jitter,completed,384,29da739f3af5a7d0a26fc0232440046f4ed3824748483af9a84167641b306e8b,249e325d2d3f15d13a8e1be4d494bb8a48dba5aeffcb7e0576e11700e5cf0f62,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/contiformer/train/sampling_jitter,False
29,chronaris,train,sampling_jitter,completed,384,96f06575fe5547c180b12437df8d6d158bb3525b045f4716c2ea5d8d94f6867f,b6de0ccb60b573c9eb95d324b4c00aae014bb4841398471c7b4f3dc66bb75d45,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/chronaris/train/sampling_jitter,False
29,naive_time_sync,train,clock_offset_and_drift,completed,384,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,ad6b158f1b19569c1aaf2a2aed0aba78073374a251e5a690c22a6c0202f66aa8,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/naive_time_sync/train/clock_offset_and_drift,False
29,mult,train,clock_offset_and_drift,completed,384,6162166506f629889badb07b5bccb463a53537b1302c96c7d1b91424c2a0404b,f0a0da85ccae5294a253eaf2cd08992a217187ec633859b93c016f17f3272085,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/mult/train/clock_offset_and_drift,False
29,contiformer,train,clock_offset_and_drift,completed,384,29da739f3af5a7d0a26fc0232440046f4ed3824748483af9a84167641b306e8b,c264ec6654b2f738a11a2a830f9b15533dcf36196b531bb024861b4e37a90711,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/contiformer/train/clock_offset_and_drift,False
29,chronaris,train,clock_offset_and_drift,completed,384,96f06575fe5547c180b12437df8d6d158bb3525b045f4716c2ea5d8d94f6867f,e985a85ddd6e802a93793805597b55e7eb60ce4ede4cc814417b8b26cb21c117,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/chronaris/train/clock_offset_and_drift,False
29,naive_time_sync,train,random_missing,completed,384,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,49efce8a7fd905614dbbe2f05fff6823f3c68dd87d0cca4b4b1f004f326229d8,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/naive_time_sync/train/random_missing,False
29,mult,train,random_missing,completed,384,6162166506f629889badb07b5bccb463a53537b1302c96c7d1b91424c2a0404b,5d1720ecfecdcb27f3f0e0d8dcb4e4efe0b96d1d61f73fd5e0c322085d4bad76,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/mult/train/random_missing,False
29,contiformer,train,random_missing,completed,384,29da739f3af5a7d0a26fc0232440046f4ed3824748483af9a84167641b306e8b,8721eaa8d582352b1fd9082039dd0932f6c5dfd0ee2e167f63555e7c3d6d640a,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/contiformer/train/random_missing,False
29,chronaris,train,random_missing,completed,384,96f06575fe5547c180b12437df8d6d158bb3525b045f4716c2ea5d8d94f6867f,c3613c7a59d2a5827d82c86c6e15fe8ac292d5d5861f829282c1e50ad56e1b52,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/chronaris/train/random_missing,False
29,naive_time_sync,train,block_missing_and_long_lag,completed,384,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,c69680e501cd23fa24ca992ea1ce7b6e0a82d164a8897e9b77b27f464905b71a,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/naive_time_sync/train/block_missing_and_long_lag,False
29,mult,train,block_missing_and_long_lag,completed,384,6162166506f629889badb07b5bccb463a53537b1302c96c7d1b91424c2a0404b,ad41137cd380395ddcecb5adc466ebd7854a52e45b287f22dc6ea2c1a09f9d4a,artifacts/application_evaluation/2026-09-04_thesis-simulation-mechanism-representations-v3p2p3/representations/seed_29/mult/train/block_missing_and_long_lag,False
