stage,dataset_id,variant_id,seed,track,evaluation_group,split_group,sample_count,macro_f1,balanced_accuracy,rmse,mae
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,subjective,heat_the_chair,subject_16,313,,,1.168249584481413,1.1673331352087637
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,subjective,heat_the_chair,subject_17,215,,,3.4833386895768945,3.4674759942431783
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,subjective,heat_the_chair,subject_18,330,,,0.9379931421596612,0.9043266773223877
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,subjective,heat_the_chair,subject_19,312,,,0.48973953420144856,0.4604447331183996
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,subjective,heat_the_chair,subject_20,315,,,1.729877615951761,1.6555553814721486
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,subjective,heat_the_chair,subject_21,311,,,1.3073541988111061,1.1215474429237882
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,subjective,heat_the_chair,subject_22,301,,,0.8414765691654581,0.8347345063852709
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,subjective,heat_the_chair,subject_23,324,,,1.8141550265374706,1.765361668151102
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,subjective,heat_the_chair,subject_24,330,,,0.44620548961354417,0.3245084748123631
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,subjective,heat_the_chair,subject_25,428,,,0.7353736345405085,0.659683060423236
confirm,uab_workload_dataset,p37_public_context_adapter_only_cap2x_do0p2,42,subjective,heat_the_chair,subject_26,321,,,0.9696240742626847,0.8301572829392098
