representation_route,optimizer_update,dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,smoke_only
self_supervised,50,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.10907605884131044,lower,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.1362279694829437,lower,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.7962005035477224,higher,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.5055428731927727,higher,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.528815981161243,higher,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.4192047771947515,higher,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.2531609184454821,higher,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.2222099257932148,higher,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.3041907828865429,higher,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.4351802886798239,higher,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,3.389517716535433,lower,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.5674245314376694,higher,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.7001191432916714,higher,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.6096172177589675,higher,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.41409284951213643,higher,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.25936542233405135,higher,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.3810140624097909,higher,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.6725702194940477,higher,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,3.682898773006135,lower,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.6080012725682017,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.633980133980134,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.614281639349974,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.5065413250475399,lower,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.08047047495872522,lower,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.12214449909515679,lower,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.1514847960024389,lower,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.6953228713664452,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.6704089269919032,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.676938476938477,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.6793079391524617,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.5118877788693799,lower,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.19250030355964928,lower,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.10805062216240913,lower,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.1386461851288797,lower,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.7867668516823072,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.5915309027748209,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.6850829872486582,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.589022140670808,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.3995858404004084,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.2601682171994672,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.38154645918317787,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.6133608578921079,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,3.3988095238095237,lower,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.6374143713275717,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.7788225012834388,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.6994244687604063,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.5112320622086247,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.2830040402306027,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.4255376134282384,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.7290742243867243,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,3.4133663366336635,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.6056512298936877,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.6363132363132363,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.615166693029797,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.4997800729568474,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.0808562167170255,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.12154751527123153,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.14865053842102527,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.7228019855802242,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.6320575553173177,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.6436436436436437,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.6529039733792349,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.535973686006425,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.19634379403429214,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.11800922418478876,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.14591263246303554,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.7490787365529868,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.6383794945087896,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.6969839456397361,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.6274143875936156,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.4748025367453217,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.2998659543581419,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.44210472687035185,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.6323595891955266,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,2.7852229601518026,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.6858557884742502,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.7868157775384338,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.7259360214438338,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.5914933915910479,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.31023442703130205,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.4865737777847153,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.7383059106691919,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,2.6983642578125,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.6054080486061594,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.634034034034034,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.624343898476137,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.4882833323049587,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.05046899728639093,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.11896465695463121,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.14630559991296446,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.7336082341496909,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.6521726644216447,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.6645645645645645,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.6600555025024097,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.6001717090399645,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.2765323940658681,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.11255354585591704,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.13620313169326487,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.787552929732204,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.650435182170007,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.6882708641440258,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.6203147100550593,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.4726832010667029,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.2963035337058775,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.4352266114961427,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.6033054319302021,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,2.767108938547486,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.7004149015832244,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.10,0.8050830896534023,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.25,0.7446553988546176,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.5964530261405262,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.33309314383533134,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_2s,0.4996928852397602,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,edit_score,0.7458075453192641,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,2.7239077669902914,lower,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.6425222333077687,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.6673827673827675,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.6451815372412807,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.47738277884247093,lower,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_classification,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.08798244814092573,lower,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.11963632528204471,lower,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.144934109241853,lower,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_regression,linear,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.7412408445868619,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.663825423195738,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,balanced_accuracy,0.6804111804111804,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,macro_auprc,0.674903789080673,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,brier_score,0.5298455790837673,lower,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,ece_10_bins,0.2192897298740048,lower,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,mae,0.10620941466186196,lower,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.13093347825910528,lower,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,chronaris,17,v4_simulation_g1_development_g2_confirmation,validation,spearman,0.801333972304875,higher,available,,False
