evidence_quadrant,dataset_role,task,split_protocol,model_or_component,metric,value,baseline,delta_positive_is_better,seed_count,artifact_path,claim_boundary,source_stage,source_file,dataset_id,status,delta_convention,figure_path
private_component_ablation,private_real_dual_stream,T3_paired_pilot_window_retrieval,leakage_safe_v1,single_modality_only,top1_accuracy,0.027027027027027,full_model,0.0,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/ablation_summary.json,leakage-safe private proxy component diagnosis,P24_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,private_feature_export,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-06-19_dingxin-leakage-safe-ablation/model_backbone_ablation.png
public_model_comparison,public_context_proxy,benchmark_only,LOSO,mult,macro_f1,0.3024598393574297,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,nasa_csm,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,benchmark_only,LOSO,mult,balanced_accuracy,0.3333333333333333,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,nasa_csm,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,loft_only,LOSO,mult,macro_f1,0.302225797801019,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,nasa_csm,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,loft_only,LOSO,mult,balanced_accuracy,0.3333333333333333,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,nasa_csm,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,combined,LOSO,mult,macro_f1,0.3023466874108648,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,nasa_csm,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,combined,LOSO,mult,balanced_accuracy,0.3333333333333333,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,nasa_csm,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,benchmark_only,LOSO,contiformer,macro_f1,0.3024365737251946,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,nasa_csm,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,benchmark_only,LOSO,contiformer,balanced_accuracy,0.3330567081604426,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,nasa_csm,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,loft_only,LOSO,contiformer,macro_f1,0.3002832861189802,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,nasa_csm,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,loft_only,LOSO,contiformer,balanced_accuracy,0.3291925465838509,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,nasa_csm,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,combined,LOSO,contiformer,macro_f1,0.3022637348381656,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,nasa_csm,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,combined,LOSO,contiformer,balanced_accuracy,0.3330474556889651,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,nasa_csm,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,n_back,LOSO,mult,macro_f1,0.2621303182956521,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,n_back,LOSO,mult,balanced_accuracy,0.3048777199613833,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,heat_the_chair,LOSO,mult,macro_f1,0.5160979438874922,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,heat_the_chair,LOSO,mult,balanced_accuracy,0.5211289456298294,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,n_back,LOSO,mult,rmse,5.828201477861089,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,n_back,LOSO,mult,mae,4.670542635891571,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,heat_the_chair,LOSO,mult,rmse,2.8251064718014294,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,heat_the_chair,LOSO,mult,mae,2.3534156768308843,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,n_back,LOSO,contiformer,macro_f1,0.162029916259658,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,n_back,LOSO,contiformer,balanced_accuracy,0.3333333333333333,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,heat_the_chair,LOSO,contiformer,macro_f1,0.3222028407675056,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,heat_the_chair,LOSO,contiformer,balanced_accuracy,0.5,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,n_back,LOSO,contiformer,rmse,4.654091035125815,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,n_back,LOSO,contiformer,mae,3.8122692104117193,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,heat_the_chair,LOSO,contiformer,rmse,1.4567585837447,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,heat_the_chair,LOSO,contiformer,mae,1.1636927941704498,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,benchmark_only,LOSO,classical_baseline,macro_f1,0.4641561353985333,chronaris_public_fusion_refresh,0.1916660668387405,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,nasa_csm,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,benchmark_only,LOSO,classical_baseline,balanced_accuracy,0.4905424988898386,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,nasa_csm,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,loft_only,LOSO,classical_baseline,macro_f1,0.3723186247618541,chronaris_public_fusion_refresh,0.27576738891789,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,nasa_csm,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,loft_only,LOSO,classical_baseline,balanced_accuracy,0.3807745924456739,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,nasa_csm,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,combined,LOSO,classical_baseline,macro_f1,0.3741024976765464,chronaris_public_fusion_refresh,0.1916292337204762,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,nasa_csm,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,combined,LOSO,classical_baseline,balanced_accuracy,0.3764978348214021,chronaris_public_fusion_refresh,0.1869928335268778,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,nasa_csm,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,n_back,LOSO,classical_baseline,macro_f1,0.3477646914903081,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,n_back,LOSO,classical_baseline,balanced_accuracy,0.3624660053176822,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,heat_the_chair,LOSO,classical_baseline,macro_f1,0.5404767483230504,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,heat_the_chair,LOSO,classical_baseline,balanced_accuracy,0.5404704649205386,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,n_back,LOSO,classical_baseline,rmse,10.223413421909578,chronaris_public_fusion_refresh,5.059534537800282,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,n_back,LOSO,classical_baseline,mae,4.798697119158675,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,heat_the_chair,LOSO,classical_baseline,rmse,1.86391059113462,chronaris_public_fusion_refresh,0.4081187638370733,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,heat_the_chair,LOSO,classical_baseline,mae,1.2785132457477062,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,n_back,fixed_public_split,public_adapter_current,rmse,4.610314175862912,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,n_back,fixed_public_split,public_adapter_current,mae,3.8042500756744353,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,heat_the_chair,fixed_public_split,public_adapter_current,rmse,1.433140268927459,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,heat_the_chair,fixed_public_split,public_adapter_current,mae,1.073958345604878,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,uab_workload_dataset,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
public_model_comparison,public_context_proxy,benchmark_only,fixed_public_split,public_adapter_current,macro_f1,0.7445135090687961,,,,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/model_comparison_long.csv,NASA/UAB public adapter context-proxy evidence,P27_via_P32,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-02_cross-evidence-matrix/cross_evidence_matrix.csv,nasa_csm,completed,source positive means source reference/full/Chronaris claim is better,/home/wangminan/projects/chronaris/docs/artifacts/runs/2026-07-01_public-model-comparison/fig_public_model_delta_heatmap.png
