seed,fold_id,method_name,candidate_id,status,best_epoch,completed_epochs,stopped_early,best_public_selection_loss,training_elapsed_s,parameter_count,training_device,training_device_history,checkpoint_path,checkpoint_sha256,maximum_rss_mb,task_targets_opened,outer_test_accessed,transfer_initialized,transfer_source_sha256,transfer_copied_element_fraction
17,leave_one_sortie_out__fold01,physiology_only,A,completed,3,3,False,2.2410014867782593,5.2648049510025885,111168,cuda,"[""cuda""]",artifacts/application_evaluation/2026-07-16_simple-downstream-pretraining-smoke/checkpoints/seed_17/leave_one_sortie_out__fold01/physiology_only/A/best.pt,386837fca41d314e5b6e688c8deb08f237a8c76f610b66c56a23869ae582c0f6,2194.04296875,False,False,False,,
17,leave_one_sortie_out__fold01,vehicle_only,C,completed,3,3,False,2.229172721505165,2.943434717017226,122560,cuda,"[""cuda""]",artifacts/application_evaluation/2026-07-16_simple-downstream-pretraining-smoke/checkpoints/seed_17/leave_one_sortie_out__fold01/vehicle_only/C/best.pt,bc7618a0a833c73a9031164615259a03a33e1095118fb7dd919f884a7e36b573,2194.04296875,False,False,False,,
17,leave_one_sortie_out__fold01,mult,A,completed,3,3,False,2.2509082704782486,3.9791382090188563,1198720,cuda,"[""cuda""]",artifacts/application_evaluation/2026-07-16_simple-downstream-pretraining-smoke/checkpoints/seed_17/leave_one_sortie_out__fold01/mult/A/best.pt,f805d6e2a601aa6b134da3203c3b593776449e46a6406349ece1eee29e07561d,2194.04296875,False,False,False,,
17,leave_one_sortie_out__fold01,contiformer,A,completed,3,3,False,2.269894301891327,2.9485253370075952,296448,cuda,"[""cuda""]",artifacts/application_evaluation/2026-07-16_simple-downstream-pretraining-smoke/checkpoints/seed_17/leave_one_sortie_out__fold01/contiformer/A/best.pt,a18971727bfd2c2c3c0131783e3b5b858b3111a67b88e08d2ecb2fe042804989,2194.04296875,False,False,False,,
17,leave_one_sortie_out__fold01,chronaris,A,completed,2,3,False,2.21613147854805,40.241379566985415,308116,cuda,"[""cuda""]",artifacts/application_evaluation/2026-07-16_simple-downstream-pretraining-smoke/checkpoints/seed_17/leave_one_sortie_out__fold01/chronaris/best.pt,f575ab3f953f05e653170d8b1c31e6d0d1cf03d3b17ad7dbfddd95dd4a371989,2194.04296875,False,False,False,,
