seed,scenario_id,method_name,metric_count,consumer_refit,source_model_protocol_sha256,prediction_sha256
43,timestamp_jitter_050ms,chronaris,32,False,41545d743f6083d132ca7e5f66d14bdd85545abb4b60c80e64952749274f279f,6a0844344185bbe860cae766e160870e7607ff3b36c9b16799d42faa2d2ef548
17,timestamp_jitter_100ms,physiology_only,32,False,e996beaa48430996cc1a319121fd7f11b67f995191303e63a0da63289d1d13b5,6b13fffbb7f752f3ab87795a311240d6e9cbd8c4528b6c88919ab74425141895
17,timestamp_jitter_100ms,vehicle_only,32,False,48d313444d8d5000b7301dfd216afda6f2980f54d053f5d151d52bc0370f1b34,f174fede2799c0ffbc8af03f667163ea3671b0f77de301c7ef46cf1c5cf9270b
17,timestamp_jitter_100ms,naive_time_sync,32,False,2d3abb7242e2e3f728e0fd154759a49218190c53c057e782297483f29baa75b8,03b09b819936e5fb7d49a1b2c1684c046e810cf062eb53cf77a93b75380ff405
17,timestamp_jitter_100ms,mult,32,False,83e2d08657ee9836cf83bade4f347a2132b8ee7fb8b299fdc904d6137d50a36a,1f0801bd3bf0264341d4a80670d20baa1d9a3ea3a0fbf91c38c6ab7a39818056
17,timestamp_jitter_100ms,contiformer,32,False,e752a6d0917d11639cf5e7f66e9ebdb6d2c828d19282b2440255588de5aec2f7,07c2f4b0031980da3b49ae00ab4f6b674443379a3bbcec61fd980da0f965e655
17,timestamp_jitter_100ms,chronaris,32,False,f4572bf2e6756cf1dda1c4758fb34db4b295a4ec268ccc5b9a2d42a9e24b3bb8,1ccaf271f7c9b6bd087bad5d83ca33df4bae3edb81e19225a785aaf3de24013a
29,timestamp_jitter_100ms,physiology_only,32,False,d4ecd075f7097ff477353645018085023a10154a9005f15e1b234952583574a4,a3847c8990ad3371128b6e2e34af43b1454a23906401793b970c52d76ce0dbb1
29,timestamp_jitter_100ms,vehicle_only,32,False,0604b27201e636197e9eca0d2bbb06128147cba53c0c4f5470c0f0ec6a366efd,b0d4f0d08361e60b7d04e0a2df4ce2752e80d073159cdf20eef1d438a19e723b
29,timestamp_jitter_100ms,naive_time_sync,32,False,867552c8b21e7e6b3e6e6007f57c40327052579ed74f92f7c9032e4a08335abc,11d2365c64f545fe556480dd317fcf88657beeb7d544e43f14ad4294c7b28327
29,timestamp_jitter_100ms,mult,32,False,7439cb3ce40e7b2843b19c835c88f4893449c3fb3ad6cbde7677fa101271be54,294011186506981217cfdd05a6fded2fe70316cac76d3c34c1c640a61b21f16d
29,timestamp_jitter_100ms,contiformer,32,False,b08f7e93e91dba44868f92c4f4062050b57fdf96d51fe5012a336aca01415ddc,9fab665ab631a05c05f205d91f4946fdb1869211a254b3524b7186ca09c3aaf2
29,timestamp_jitter_100ms,chronaris,32,False,e5e495c602872f1c60e53b6e7840b0875ffa9705ed4f4408536df90f5a3f2814,8fb2de5a4e34e234e2c4999ff180db950ff44850896e281751fae67ed27a81f9
43,timestamp_jitter_100ms,physiology_only,32,False,2b7fe277f7d9a77cf877bab4098c6baca6ea50cda1c8873044b2d650cf449017,4dc1e76b4d7eb1781d21276e58be262e3587b8b2ed88328446ed606969e77022
43,timestamp_jitter_100ms,vehicle_only,32,False,c36d0aac933a05fab506b6df9601676dfd2734583d26637654ca12ebc662f8b0,922e1b53695a1816bd5d60ab28d424f5f050097d68467ee4843d8475a1e6133b
43,timestamp_jitter_100ms,naive_time_sync,32,False,37221d2353e7f2686289bdf1dc5e2534de5ba49a1c19be419a2cb0bf4539d523,cfdeeaccbfec52b6a4d5d3e029addda0db8696b8b4d25897b3a0c69d2fb957e8
43,timestamp_jitter_100ms,mult,32,False,4c36bfab4dce74b50057ffda28bec98e8f417a42e19489ba40eab5a77d23d0bb,cd0cb25372a194f1e94842ef7598843879e600adcd5aa0ee68792017e3362b83
43,timestamp_jitter_100ms,contiformer,32,False,4c1c62b798e300a213df91815d481d97c5831fb8bdd05415940be6ad8ad574f5,3fb63eb250b853527959cf93a3e130ca87b7e4201c4948a2f413a54eab2fcd5e
43,timestamp_jitter_100ms,chronaris,32,False,41545d743f6083d132ca7e5f66d14bdd85545abb4b60c80e64952749274f279f,3380de30c80df6668ccc6969dbfbe9c49beddf5a37dd2cb12742ea0031c91396
17,clock_offset_+0.00s,physiology_only,32,False,e996beaa48430996cc1a319121fd7f11b67f995191303e63a0da63289d1d13b5,c7df32e6e2aac65a32cffaa65c3afbab5d784c7f539f414f53e231322dd376af
17,clock_offset_+0.00s,vehicle_only,32,False,48d313444d8d5000b7301dfd216afda6f2980f54d053f5d151d52bc0370f1b34,41011c4c3a9c07d0bb2f356c3d05b690386af1591fd6389f84309f6e9504348a
17,clock_offset_+0.00s,naive_time_sync,32,False,2d3abb7242e2e3f728e0fd154759a49218190c53c057e782297483f29baa75b8,ee46abf2fbcb78755174c797d333e0b828a71d610a95b461ddfc967e717a2620
17,clock_offset_+0.00s,mult,32,False,83e2d08657ee9836cf83bade4f347a2132b8ee7fb8b299fdc904d6137d50a36a,d438990a488ddd213712f13a4680851fbe3c5218272d36efb5f7bdfcc6f13c30
17,clock_offset_+0.00s,contiformer,32,False,e752a6d0917d11639cf5e7f66e9ebdb6d2c828d19282b2440255588de5aec2f7,35f53d7ec2ffa529891ae79dbb6049d8fe665f96d0f94fc78341f052db9b660b
17,clock_offset_+0.00s,chronaris,32,False,f4572bf2e6756cf1dda1c4758fb34db4b295a4ec268ccc5b9a2d42a9e24b3bb8,59c2d2cba7f609697306d42115d3787adbad57fba4000614bb8bad536d82643a
29,clock_offset_+0.00s,physiology_only,32,False,d4ecd075f7097ff477353645018085023a10154a9005f15e1b234952583574a4,576433da5e9389488556c90416a73682ac2002ac8455a1aa509830c5ee7793d3
29,clock_offset_+0.00s,vehicle_only,32,False,0604b27201e636197e9eca0d2bbb06128147cba53c0c4f5470c0f0ec6a366efd,f8f5d7b5091b6e824331972c4f20ef8b3e90d58775c9f27137b7471dfd46b609
29,clock_offset_+0.00s,naive_time_sync,32,False,867552c8b21e7e6b3e6e6007f57c40327052579ed74f92f7c9032e4a08335abc,606bd77cb066f17a13513a1fcb81ca4dcb753abac70e6e04a9fc826010971c63
29,clock_offset_+0.00s,mult,32,False,7439cb3ce40e7b2843b19c835c88f4893449c3fb3ad6cbde7677fa101271be54,9cd0de4007b2a37d69b9153ac9c6677815e786c6ba4a47012675fd56b26bbd54
29,clock_offset_+0.00s,contiformer,32,False,b08f7e93e91dba44868f92c4f4062050b57fdf96d51fe5012a336aca01415ddc,9a335ead392d528086524e78bb8a0b7894286fc9323e987c6decf227a525757a
29,clock_offset_+0.00s,chronaris,32,False,e5e495c602872f1c60e53b6e7840b0875ffa9705ed4f4408536df90f5a3f2814,2bed5c889b38bc0eddf6d376bb1a9f9fcfa8e4244e28351fe0ab1b22bd111e5a
43,clock_offset_+0.00s,physiology_only,32,False,2b7fe277f7d9a77cf877bab4098c6baca6ea50cda1c8873044b2d650cf449017,ae4a89c1185d012a1a99edae1d794c661209fcfdc41ae7fdd26fdb2f4c662cec
43,clock_offset_+0.00s,vehicle_only,32,False,c36d0aac933a05fab506b6df9601676dfd2734583d26637654ca12ebc662f8b0,bad5e92a0d178ac12677ae7453d8ce92b326aefe4630e850e7019ad0a3e2121a
43,clock_offset_+0.00s,naive_time_sync,32,False,37221d2353e7f2686289bdf1dc5e2534de5ba49a1c19be419a2cb0bf4539d523,21a9966b2e4a9bf80796bd05e023d914101a1f00ee5fcdae279c69e47d99019d
43,clock_offset_+0.00s,mult,32,False,4c36bfab4dce74b50057ffda28bec98e8f417a42e19489ba40eab5a77d23d0bb,c1453eba638dadeb8f541249fea3545b5b814578e5f7ed78443f24fc3dc1540e
43,clock_offset_+0.00s,contiformer,32,False,4c1c62b798e300a213df91815d481d97c5831fb8bdd05415940be6ad8ad574f5,0395b8f7673438d1e1c4cc88deca36b87fd94c0da42a3ae3fdde1c696bff549d
43,clock_offset_+0.00s,chronaris,32,False,41545d743f6083d132ca7e5f66d14bdd85545abb4b60c80e64952749274f279f,0596d3dfb41d2f1410f105b8ae9c255c6e0e16556991c0d2113cba529c490887
17,clock_offset_-0.25s,physiology_only,32,False,e996beaa48430996cc1a319121fd7f11b67f995191303e63a0da63289d1d13b5,49667cb91593e6cf718168335f93e97a51d41b0c5164c35b48e0ab3b62acdfe1
17,clock_offset_-0.25s,vehicle_only,32,False,48d313444d8d5000b7301dfd216afda6f2980f54d053f5d151d52bc0370f1b34,079ece9f2207ac34b6716373c3dd6538d337ac8897a549348a500e3dc602b648
17,clock_offset_-0.25s,naive_time_sync,32,False,2d3abb7242e2e3f728e0fd154759a49218190c53c057e782297483f29baa75b8,40fec522c900bc3f989afadcc36ac507d5ccb669438901062f43a28528ef632c
17,clock_offset_-0.25s,mult,32,False,83e2d08657ee9836cf83bade4f347a2132b8ee7fb8b299fdc904d6137d50a36a,7db2475435610bbf63ba6e786ae77e9963b372ec71069f988bdcc18a6cb70ce6
17,clock_offset_-0.25s,contiformer,32,False,e752a6d0917d11639cf5e7f66e9ebdb6d2c828d19282b2440255588de5aec2f7,75378164cc83b545aa0ebba90cf350440eb6d76b1406d79cd45a6be076ad993f
17,clock_offset_-0.25s,chronaris,32,False,f4572bf2e6756cf1dda1c4758fb34db4b295a4ec268ccc5b9a2d42a9e24b3bb8,2581d2f2f4edc33050be82133d57b8fda552fc6d7fb38cdc44b225a2fae72645
29,clock_offset_-0.25s,physiology_only,32,False,d4ecd075f7097ff477353645018085023a10154a9005f15e1b234952583574a4,3f29266eef9886e6b430b0e7a6ca1e9ce8834cff2ecf0bb84ca512a5157c3af4
29,clock_offset_-0.25s,vehicle_only,32,False,0604b27201e636197e9eca0d2bbb06128147cba53c0c4f5470c0f0ec6a366efd,1350dd2b0e471e5608be558feec677ae57834ac8cc44db20253176443aa71dd5
29,clock_offset_-0.25s,naive_time_sync,32,False,867552c8b21e7e6b3e6e6007f57c40327052579ed74f92f7c9032e4a08335abc,58bb948093d845934d3c48666627a280ec52e044d0d497188a040fdf22ec2e9b
29,clock_offset_-0.25s,mult,32,False,7439cb3ce40e7b2843b19c835c88f4893449c3fb3ad6cbde7677fa101271be54,7fc52da1a8c9ccf0db2765494ca4484708523b3f16c0ba31a53bdcf330ab9d93
29,clock_offset_-0.25s,contiformer,32,False,b08f7e93e91dba44868f92c4f4062050b57fdf96d51fe5012a336aca01415ddc,7079c69df3362fefd067c2d97b84648f98db6583138e0a9fac660322db89bdb2
29,clock_offset_-0.25s,chronaris,32,False,e5e495c602872f1c60e53b6e7840b0875ffa9705ed4f4408536df90f5a3f2814,76b9e98d518a31b1dd4af34885c5e328505cd185b8e23762ce49f98d6fb9efe2
43,clock_offset_-0.25s,physiology_only,32,False,2b7fe277f7d9a77cf877bab4098c6baca6ea50cda1c8873044b2d650cf449017,ae1989e0b71a564617dc60dc2a3c94b95ce471ed5c813bcb759772f3b4e96508
43,clock_offset_-0.25s,vehicle_only,32,False,c36d0aac933a05fab506b6df9601676dfd2734583d26637654ca12ebc662f8b0,a529eecf95a0f1e4416ab4253f388ff306c16d71d9454bb1fd045bc30d648e3e
43,clock_offset_-0.25s,naive_time_sync,32,False,37221d2353e7f2686289bdf1dc5e2534de5ba49a1c19be419a2cb0bf4539d523,1578ae6a66a04d0aa3051acc3f93736e2034e07e12629086adda2a45680748cc
43,clock_offset_-0.25s,mult,32,False,4c36bfab4dce74b50057ffda28bec98e8f417a42e19489ba40eab5a77d23d0bb,8f4f6d61f76004a284ddb92e017534614fe7fb43c16fedd3b11decf992c52f7a
43,clock_offset_-0.25s,contiformer,32,False,4c1c62b798e300a213df91815d481d97c5831fb8bdd05415940be6ad8ad574f5,c0930d2c9208a5adbe8830b8e054279304f48866c8d8dcda4d9c35465f710b06
43,clock_offset_-0.25s,chronaris,32,False,41545d743f6083d132ca7e5f66d14bdd85545abb4b60c80e64952749274f279f,7616e0ef5b946749eae75a41d30047ce2a038d417e4364a5c6e07606fef037c6
17,clock_offset_+0.25s,physiology_only,32,False,e996beaa48430996cc1a319121fd7f11b67f995191303e63a0da63289d1d13b5,7d3a8c39f8b3eb520c33d1d10bcb70dc5cad125622eda646d1776446e8f02a43
17,clock_offset_+0.25s,vehicle_only,32,False,48d313444d8d5000b7301dfd216afda6f2980f54d053f5d151d52bc0370f1b34,751f1d7a48651c172bc86f4543c9369f4678b0904c0e97c4f2d3df543397257a
17,clock_offset_+0.25s,naive_time_sync,32,False,2d3abb7242e2e3f728e0fd154759a49218190c53c057e782297483f29baa75b8,7d12616b8d8cce4e61c0887340ff3e9558eb58b6e02778b1660a63fc7e42d258
17,clock_offset_+0.25s,mult,32,False,83e2d08657ee9836cf83bade4f347a2132b8ee7fb8b299fdc904d6137d50a36a,eaf1ed47b449a9b626d0794c145a4aa7a6826a909f3a0a8e1ed43d83b7a2cd1b
17,clock_offset_+0.25s,contiformer,32,False,e752a6d0917d11639cf5e7f66e9ebdb6d2c828d19282b2440255588de5aec2f7,ace91ff7c37e400686984d7427dc1026ae4347d14787dec213ba6ec1ee726169
17,clock_offset_+0.25s,chronaris,32,False,f4572bf2e6756cf1dda1c4758fb34db4b295a4ec268ccc5b9a2d42a9e24b3bb8,5c714c4eac4078f412f19c419a5183344b464e7f7421ee874ff212d8d622e14c
29,clock_offset_+0.25s,physiology_only,32,False,d4ecd075f7097ff477353645018085023a10154a9005f15e1b234952583574a4,13ee0ea178241b55ff569fc62c9c4562980253b3de2be7c7e79d107bb779ea24
29,clock_offset_+0.25s,vehicle_only,32,False,0604b27201e636197e9eca0d2bbb06128147cba53c0c4f5470c0f0ec6a366efd,33bca8e15f12ac001aa6154e8d456fb012d2d6299d18ae6c8c8001bbb4d225d4
29,clock_offset_+0.25s,naive_time_sync,32,False,867552c8b21e7e6b3e6e6007f57c40327052579ed74f92f7c9032e4a08335abc,27ffe72728866665c00cb8fe1846dd2368e2a22d9fcadcf7a9bea56c8788eba8
29,clock_offset_+0.25s,mult,32,False,7439cb3ce40e7b2843b19c835c88f4893449c3fb3ad6cbde7677fa101271be54,c83c7f6bc65c7df43838195f2a02f3615df47014682fba7e4007c3a5d05eae19
29,clock_offset_+0.25s,contiformer,32,False,b08f7e93e91dba44868f92c4f4062050b57fdf96d51fe5012a336aca01415ddc,7b8f9c498f74f7185816ae107d2fa10533143cf619430bc891868ea0a389c3eb
29,clock_offset_+0.25s,chronaris,32,False,e5e495c602872f1c60e53b6e7840b0875ffa9705ed4f4408536df90f5a3f2814,9f7767f8c494108ad38f2bea7dc37b475aa512a2fc64729f67857781c3f50cb3
43,clock_offset_+0.25s,physiology_only,32,False,2b7fe277f7d9a77cf877bab4098c6baca6ea50cda1c8873044b2d650cf449017,00ec519d3fc3ece786d11b3f02ad61869f20c724e11559e51f6e9134221cee7e
43,clock_offset_+0.25s,vehicle_only,32,False,c36d0aac933a05fab506b6df9601676dfd2734583d26637654ca12ebc662f8b0,3f000884e2dee768cebb16a0eb3f89e34f586499e9b31f60441b883c9e6d8655
43,clock_offset_+0.25s,naive_time_sync,32,False,37221d2353e7f2686289bdf1dc5e2534de5ba49a1c19be419a2cb0bf4539d523,77aa328aba333526d6b207269d736d40501624611ba0364ae0e90d7df8e8aa5d
43,clock_offset_+0.25s,mult,32,False,4c36bfab4dce74b50057ffda28bec98e8f417a42e19489ba40eab5a77d23d0bb,01ceb7ccfce598b7bc8315a489b3f1ac6f57e5f376e3d31fd00461ebc337f094
43,clock_offset_+0.25s,contiformer,32,False,4c1c62b798e300a213df91815d481d97c5831fb8bdd05415940be6ad8ad574f5,76f432c4263123051565b7bdd1acb38e087d96c901e05523661db1999565d719
43,clock_offset_+0.25s,chronaris,32,False,41545d743f6083d132ca7e5f66d14bdd85545abb4b60c80e64952749274f279f,e28df281bd703f4022ac7a5c8668524e38d97e33742c389401dbd8c9a2e9fe0a
17,clock_offset_-1.00s,physiology_only,32,False,e996beaa48430996cc1a319121fd7f11b67f995191303e63a0da63289d1d13b5,3f5a375ba6338f6136d5d28aff1fcd7a9ed35df403798a676712e0697667d3c4
17,clock_offset_-1.00s,vehicle_only,32,False,48d313444d8d5000b7301dfd216afda6f2980f54d053f5d151d52bc0370f1b34,9826f0219725b3dc7866d1b94c3836a6b7ee19b2db8c4f7e546008a7d0efe0c9
