dataset,task,consumer,seed,fold,role,metric,fusion_method,best_single_value,fusion_value,fusion_gain,direction_normalized,status
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_+250ppm,held_out,brier_score,contiformer,0.6417964894445197,0.6352669914213581,0.006529498023161606,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_+250ppm,held_out,brier_score,chronaris,0.6417964894445197,0.6879639475391007,-0.046167458094581004,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_+250ppm,held_out,ece_10_bins,naive_time_sync,0.13503053390283265,0.23006994476987405,-0.0950394108670414,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_+250ppm,held_out,ece_10_bins,mult,0.13503053390283265,0.3335838237073556,-0.19855328980452297,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_+250ppm,held_out,ece_10_bins,contiformer,0.13503053390283265,0.23864016222413142,-0.10360962832129877,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_+250ppm,held_out,ece_10_bins,chronaris,0.13503053390283265,0.3164221805734806,-0.18139164667064794,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_+250ppm,held_out,macro_auprc,naive_time_sync,0.5236804206996014,0.43995856985385573,-0.08372185084574568,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_+250ppm,held_out,macro_auprc,mult,0.5236804206996014,0.4700917675920291,-0.053588653107572326,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_+250ppm,held_out,macro_auprc,contiformer,0.5236804206996014,0.5866094837116155,0.06292906301201406,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_stress__seed_17__clock_drift_+250ppm,held_out,macro_auprc,chronaris,0.5236804206996014,0.6023536394828041,0.07867321878320266,higher_is_better,available
