stage,dataset_id,candidate_id,seed,summary_path,artifact_root,hidden_dim,layers,num_heads,dropout,fusion_event_bias_weight,fusion_lag_window_points,fusion_normalize_states,learning_rate,batch_size,regression_loss,huber_delta,target_transform,weight_decay,gradient_clip_max_norm,primary_metric,selection_score,secondary_score,combined_macro_f1,combined_balanced_accuracy,benchmark_only_macro_f1,loft_only_macro_f1,sample_count,fold_count,mean_rmse,mean_mae,n_back_rmse,n_back_mae,heat_the_chair_rmse,heat_the_chair_mae,n_back_macro_f1,heat_the_chair_macro_f1
confirm,nasa_csm,fusion_h96_l2_hd4_do0p1_bias0_lagnone_lr0p001_bs128_mse_td1_none_wd0,17,/home/wangminan/projects/chronaris/artifacts/application_evaluation/2026-07-13_chronaris-v2-public-adapter-confirmation/confirm/nasa_csm/fusion_h96_l2_hd4_do0p1_bias0_lagnone_lr0p001_bs128_mse_td1_none_wd0__seed17/deep_baseline_summary.json,/home/wangminan/projects/chronaris/artifacts/application_evaluation/2026-07-13_chronaris-v2-public-adapter-confirmation/confirm/nasa_csm/fusion_h96_l2_hd4_do0p1_bias0_lagnone_lr0p001_bs128_mse_td1_none_wd0__seed17,96,2,4,0.1,0.0,,True,0.001,128,mse,1.0,none,0.0,1.0,combined_macro_f1,0.5759924862462916,0.5783007537665923,0.5759924862462916,0.5783007537665923,0.606294219156491,0.6456990540323874,2810,17,,,,,,,,
confirm,nasa_csm,fusion_h96_l2_hd4_do0p1_bias0_lagnone_lr0p001_bs128_mse_td1_none_wd0,43,/home/wangminan/projects/chronaris/artifacts/application_evaluation/2026-07-13_chronaris-v2-public-adapter-confirmation/confirm/nasa_csm/fusion_h96_l2_hd4_do0p1_bias0_lagnone_lr0p001_bs128_mse_td1_none_wd0__seed43/deep_baseline_summary.json,/home/wangminan/projects/chronaris/artifacts/application_evaluation/2026-07-13_chronaris-v2-public-adapter-confirmation/confirm/nasa_csm/fusion_h96_l2_hd4_do0p1_bias0_lagnone_lr0p001_bs128_mse_td1_none_wd0__seed43,96,2,4,0.1,0.0,,True,0.001,128,mse,1.0,none,0.0,1.0,combined_macro_f1,0.5635106213702662,0.578181786051234,0.5635106213702662,0.578181786051234,0.6023985408043379,0.6162811294714922,2810,17,,,,,,,,
confirm,nasa_csm,fusion_h96_l2_hd4_do0p1_bias0_lagnone_lr0p001_bs128_mse_td1_none_wd0,29,/home/wangminan/projects/chronaris/artifacts/application_evaluation/2026-07-13_chronaris-v2-public-adapter-confirmation/confirm/nasa_csm/fusion_h96_l2_hd4_do0p1_bias0_lagnone_lr0p001_bs128_mse_td1_none_wd0__seed29/deep_baseline_summary.json,/home/wangminan/projects/chronaris/artifacts/application_evaluation/2026-07-13_chronaris-v2-public-adapter-confirmation/confirm/nasa_csm/fusion_h96_l2_hd4_do0p1_bias0_lagnone_lr0p001_bs128_mse_td1_none_wd0__seed29,96,2,4,0.1,0.0,,True,0.001,128,mse,1.0,none,0.0,1.0,combined_macro_f1,0.5596681847458088,0.5503086100326228,0.5596681847458088,0.5503086100326228,0.6115627681747736,0.6498692384514985,2810,17,,,,,,,,
confirm,uab_workload_dataset,fusion_h96_l2_hd4_do0p1_bias0_lagnone_lr0p001_bs128_mse_td1_none_wd0,17,/home/wangminan/projects/chronaris/artifacts/application_evaluation/2026-07-13_chronaris-v2-public-adapter-confirmation/confirm/uab_workload_dataset/fusion_h96_l2_hd4_do0p1_bias0_lagnone_lr0p001_bs128_mse_td1_none_wd0__seed17/deep_baseline_summary.json,/home/wangminan/projects/chronaris/artifacts/application_evaluation/2026-07-13_chronaris-v2-public-adapter-confirmation/confirm/uab_workload_dataset/fusion_h96_l2_hd4_do0p1_bias0_lagnone_lr0p001_bs128_mse_td1_none_wd0__seed17,96,2,4,0.1,0.0,,True,0.001,128,mse,1.0,none,0.0,1.0,mean_rmse,3.240346970390187,2.5918116015759285,,,,,33492,17,3.240346970390187,2.5918116015759285,5.0362688345434465,4.017162012877324,1.4444251062369275,1.1664611902745332,0.3326329469702711,0.49456410256410255
confirm,uab_workload_dataset,fusion_h96_l2_hd4_do0p1_bias0_lagnone_lr0p001_bs128_mse_td1_none_wd0,43,/home/wangminan/projects/chronaris/artifacts/application_evaluation/2026-07-13_chronaris-v2-public-adapter-confirmation/confirm/uab_workload_dataset/fusion_h96_l2_hd4_do0p1_bias0_lagnone_lr0p001_bs128_mse_td1_none_wd0__seed43/deep_baseline_summary.json,/home/wangminan/projects/chronaris/artifacts/application_evaluation/2026-07-13_chronaris-v2-public-adapter-confirmation/confirm/uab_workload_dataset/fusion_h96_l2_hd4_do0p1_bias0_lagnone_lr0p001_bs128_mse_td1_none_wd0__seed43,96,2,4,0.1,0.0,,True,0.001,128,mse,1.0,none,0.0,1.0,mean_rmse,3.289829714806518,2.645066111229861,,,,,33492,17,3.289829714806518,2.645066111229861,5.1006779526068105,4.079297055789778,1.4789814770062255,1.2108351666699437,0.329476715203944,0.4907374266993345
confirm,uab_workload_dataset,fusion_h96_l2_hd4_do0p1_bias0_lagnone_lr0p001_bs128_mse_td1_none_wd0,29,/home/wangminan/projects/chronaris/artifacts/application_evaluation/2026-07-13_chronaris-v2-public-adapter-confirmation/confirm/uab_workload_dataset/fusion_h96_l2_hd4_do0p1_bias0_lagnone_lr0p001_bs128_mse_td1_none_wd0__seed29/deep_baseline_summary.json,/home/wangminan/projects/chronaris/artifacts/application_evaluation/2026-07-13_chronaris-v2-public-adapter-confirmation/confirm/uab_workload_dataset/fusion_h96_l2_hd4_do0p1_bias0_lagnone_lr0p001_bs128_mse_td1_none_wd0__seed29,96,2,4,0.1,0.0,,True,0.001,128,mse,1.0,none,0.0,1.0,mean_rmse,3.2974860851055,2.6371385703332866,,,,,33492,17,3.2974860851055,2.6371385703332866,5.15153966873347,4.141780633332215,1.44343250147753,1.1324965073343585,0.36548458571814463,0.47381947476763775
