ablation_group,balanced_accuracy,component,confusion_matrix,display_name_cn,feature_family,leakage_safe,mae,metric_direction,model_mode,nrmse,nrmse_normalization,per_class_f1,per_class_precision,per_class_recall,persistence_improvement_rate,persistence_rmse,primary_metric_name,primary_metric_value,protocol,seed,skipped_fold_count,skipped_reason,source_variant,split_strategy,status,task_name,task_type,valid_fold_count,variant_name
model_backbone,0.3333333333333333,full_model,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",完整方案,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,71,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,full_model
model_backbone,0.3333333333333333,full_model,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",完整方案,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,97,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,full_model
model_backbone,,full_model,,完整方案,full_safe,True,762.5578999733826,lower_is_better,learned,0.3695127256456088,target_range,,,,-3.281582393973904,201.4895651832178,rmse,862.6941748579226,leakage_safe_v1,17,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,full_model
model_backbone,,full_model,,完整方案,full_safe,True,762.5578999733826,lower_is_better,learned,0.3695127256456088,target_range,,,,-3.281582393973904,201.4895651832178,rmse,862.6941748579226,leakage_safe_v1,29,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,full_model
model_backbone,,full_model,,完整方案,full_safe,True,762.5578999733826,lower_is_better,learned,0.3695127256456088,target_range,,,,-3.281582393973904,201.4895651832178,rmse,862.6941748579226,leakage_safe_v1,43,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,full_model
model_backbone,,full_model,,完整方案,full_safe,True,762.5578999733826,lower_is_better,learned,0.3695127256456088,target_range,,,,-3.281582393973904,201.4895651832178,rmse,862.6941748579226,leakage_safe_v1,71,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,full_model
model_backbone,,full_model,,完整方案,full_safe,True,762.5578999733826,lower_is_better,learned,0.3695127256456088,target_range,,,,-3.281582393973904,201.4895651832178,rmse,862.6941748579226,leakage_safe_v1,97,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,full_model
task_adapter,0.3333333333333333,full_task_input,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",完整leakage-safe任务输入,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,17,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,full_leakage_safe_task_input
task_adapter,0.3333333333333333,full_task_input,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",完整leakage-safe任务输入,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,29,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,full_leakage_safe_task_input
task_adapter,0.3333333333333333,full_task_input,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",完整leakage-safe任务输入,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,43,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,full_leakage_safe_task_input
task_adapter,0.3333333333333333,full_task_input,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",完整leakage-safe任务输入,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,71,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,full_leakage_safe_task_input
task_adapter,0.3333333333333333,full_task_input,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",完整leakage-safe任务输入,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,97,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,full_leakage_safe_task_input
task_adapter,,full_task_input,,完整leakage-safe任务输入,full_safe,True,762.5578999733826,lower_is_better,learned,0.3695127256456088,target_range,,,,-3.281582393973904,201.4895651832178,rmse,862.6941748579226,leakage_safe_v1,17,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,full_leakage_safe_task_input
task_adapter,,full_task_input,,完整leakage-safe任务输入,full_safe,True,762.5578999733826,lower_is_better,learned,0.3695127256456088,target_range,,,,-3.281582393973904,201.4895651832178,rmse,862.6941748579226,leakage_safe_v1,29,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,full_leakage_safe_task_input
task_adapter,,full_task_input,,完整leakage-safe任务输入,full_safe,True,762.5578999733826,lower_is_better,learned,0.3695127256456088,target_range,,,,-3.281582393973904,201.4895651832178,rmse,862.6941748579226,leakage_safe_v1,43,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,full_leakage_safe_task_input
task_adapter,,full_task_input,,完整leakage-safe任务输入,full_safe,True,762.5578999733826,lower_is_better,learned,0.3695127256456088,target_range,,,,-3.281582393973904,201.4895651832178,rmse,862.6941748579226,leakage_safe_v1,71,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,full_leakage_safe_task_input
task_adapter,,full_task_input,,完整leakage-safe任务输入,full_safe,True,762.5578999733826,lower_is_better,learned,0.3695127256456088,target_range,,,,-3.281582393973904,201.4895651832178,rmse,862.6941748579226,leakage_safe_v1,97,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,full_leakage_safe_task_input
task_adapter,0.3333333333333333,remove_task_head,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除任务头,full_safe,True,,higher_is_better,no_task_head,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,17,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,remove_task_head
task_adapter,0.3333333333333333,remove_task_head,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除任务头,full_safe,True,,higher_is_better,no_task_head,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,29,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,remove_task_head
task_adapter,0.3333333333333333,remove_task_head,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除任务头,full_safe,True,,higher_is_better,no_task_head,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,43,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,remove_task_head
task_adapter,0.3333333333333333,remove_task_head,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除任务头,full_safe,True,,higher_is_better,no_task_head,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,71,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,remove_task_head
task_adapter,0.3333333333333333,remove_task_head,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除任务头,full_safe,True,,higher_is_better,no_task_head,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,97,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,remove_task_head
task_adapter,,remove_task_head,,移除任务头,full_safe,True,113.85192590448891,lower_is_better,no_task_head,0.0863028412499262,target_range,,,,0.0,201.4895651832178,rmse,201.4895651832178,leakage_safe_v1,17,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,remove_task_head
task_adapter,,remove_task_head,,移除任务头,full_safe,True,113.85192590448891,lower_is_better,no_task_head,0.0863028412499262,target_range,,,,0.0,201.4895651832178,rmse,201.4895651832178,leakage_safe_v1,29,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,remove_task_head
task_adapter,,remove_task_head,,移除任务头,full_safe,True,113.85192590448891,lower_is_better,no_task_head,0.0863028412499262,target_range,,,,0.0,201.4895651832178,rmse,201.4895651832178,leakage_safe_v1,43,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,remove_task_head
task_adapter,,remove_task_head,,移除任务头,full_safe,True,113.85192590448891,lower_is_better,no_task_head,0.0863028412499262,target_range,,,,0.0,201.4895651832178,rmse,201.4895651832178,leakage_safe_v1,71,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,remove_task_head
task_adapter,,remove_task_head,,移除任务头,full_safe,True,113.85192590448891,lower_is_better,no_task_head,0.0863028412499262,target_range,,,,0.0,201.4895651832178,rmse,201.4895651832178,leakage_safe_v1,97,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,remove_task_head
task_adapter,0.3333333333333333,remove_raw_window_stats_residual,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除原始窗口统计残差,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,17,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,remove_raw_window_stats_residual
task_adapter,0.3333333333333333,remove_raw_window_stats_residual,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除原始窗口统计残差,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,29,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,remove_raw_window_stats_residual
task_adapter,0.3333333333333333,remove_raw_window_stats_residual,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除原始窗口统计残差,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,43,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,remove_raw_window_stats_residual
task_adapter,0.3333333333333333,remove_raw_window_stats_residual,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除原始窗口统计残差,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,71,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,remove_raw_window_stats_residual
task_adapter,0.3333333333333333,remove_raw_window_stats_residual,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除原始窗口统计残差,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,97,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,remove_raw_window_stats_residual
task_adapter,,remove_raw_window_stats_residual,,移除原始窗口统计残差,full_safe,True,762.5578999733826,lower_is_better,learned,0.3695127256456088,target_range,,,,-3.281582393973904,201.4895651832178,rmse,862.6941748579226,leakage_safe_v1,17,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,remove_raw_window_stats_residual
task_adapter,,remove_raw_window_stats_residual,,移除原始窗口统计残差,full_safe,True,762.5578999733826,lower_is_better,learned,0.3695127256456088,target_range,,,,-3.281582393973904,201.4895651832178,rmse,862.6941748579226,leakage_safe_v1,29,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,remove_raw_window_stats_residual
task_adapter,,remove_raw_window_stats_residual,,移除原始窗口统计残差,full_safe,True,762.5578999733826,lower_is_better,learned,0.3695127256456088,target_range,,,,-3.281582393973904,201.4895651832178,rmse,862.6941748579226,leakage_safe_v1,43,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,remove_raw_window_stats_residual
task_adapter,,remove_raw_window_stats_residual,,移除原始窗口统计残差,full_safe,True,762.5578999733826,lower_is_better,learned,0.3695127256456088,target_range,,,,-3.281582393973904,201.4895651832178,rmse,862.6941748579226,leakage_safe_v1,71,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,remove_raw_window_stats_residual
task_adapter,,remove_raw_window_stats_residual,,移除原始窗口统计残差,full_safe,True,762.5578999733826,lower_is_better,learned,0.3695127256456088,target_range,,,,-3.281582393973904,201.4895651832178,rmse,862.6941748579226,leakage_safe_v1,97,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,remove_raw_window_stats_residual
task_adapter,0.3333333333333333,remove_temporal_position_features,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除时间位置特征,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,17,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,remove_temporal_position_features
task_adapter,0.3333333333333333,remove_temporal_position_features,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除时间位置特征,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,29,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,remove_temporal_position_features
task_adapter,0.3333333333333333,remove_temporal_position_features,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除时间位置特征,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,43,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,remove_temporal_position_features
task_adapter,0.3333333333333333,remove_temporal_position_features,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除时间位置特征,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,71,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,remove_temporal_position_features
task_adapter,0.3333333333333333,remove_temporal_position_features,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",移除时间位置特征,full_safe,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,97,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,remove_temporal_position_features
task_adapter,,remove_temporal_position_features,,移除时间位置特征,full_safe,True,762.5578999733826,lower_is_better,learned,0.3695127256456088,target_range,,,,-3.281582393973904,201.4895651832178,rmse,862.6941748579226,leakage_safe_v1,17,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,remove_temporal_position_features
task_adapter,,remove_temporal_position_features,,移除时间位置特征,full_safe,True,762.5578999733826,lower_is_better,learned,0.3695127256456088,target_range,,,,-3.281582393973904,201.4895651832178,rmse,862.6941748579226,leakage_safe_v1,29,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,remove_temporal_position_features
task_adapter,,remove_temporal_position_features,,移除时间位置特征,full_safe,True,762.5578999733826,lower_is_better,learned,0.3695127256456088,target_range,,,,-3.281582393973904,201.4895651832178,rmse,862.6941748579226,leakage_safe_v1,43,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,remove_temporal_position_features
task_adapter,,remove_temporal_position_features,,移除时间位置特征,full_safe,True,762.5578999733826,lower_is_better,learned,0.3695127256456088,target_range,,,,-3.281582393973904,201.4895651832178,rmse,862.6941748579226,leakage_safe_v1,71,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,remove_temporal_position_features
task_adapter,,remove_temporal_position_features,,移除时间位置特征,full_safe,True,762.5578999733826,lower_is_better,learned,0.3695127256456088,target_range,,,,-3.281582393973904,201.4895651832178,rmse,862.6941748579226,leakage_safe_v1,97,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,remove_temporal_position_features
task_adapter,0.3333333333333333,fused_latent_only,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",仅融合潜态,fused_only,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,17,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,only_fused_latent
task_adapter,0.3333333333333333,fused_latent_only,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",仅融合潜态,fused_only,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,29,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,only_fused_latent
task_adapter,0.3333333333333333,fused_latent_only,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",仅融合潜态,fused_only,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,43,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,only_fused_latent
task_adapter,0.3333333333333333,fused_latent_only,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",仅融合潜态,fused_only,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,71,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,only_fused_latent
task_adapter,0.3333333333333333,fused_latent_only,"[[39, 0, 0], [36, 0, 0], [36, 0, 0]]",仅融合潜态,fused_only,True,,higher_is_better,learned,,,"{""low"": 0.52, ""medium"": 0.0, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.0, ""high"": 0.0}","{""low"": 1.0, ""medium"": 0.0, ""high"": 0.0}",,,macro_f1,0.17333333333333334,leakage_safe_v1,97,0,,chronaris_opt,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,only_fused_latent
task_adapter,,fused_latent_only,,仅融合潜态,fused_only,True,920.4920661256889,lower_is_better,learned,0.44860718032730057,target_range,,,,-4.198058068889872,201.4895651832178,rmse,1047.354460097737,leakage_safe_v1,17,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,only_fused_latent
task_adapter,,fused_latent_only,,仅融合潜态,fused_only,True,920.4920661256889,lower_is_better,learned,0.44860718032730057,target_range,,,,-4.198058068889872,201.4895651832178,rmse,1047.354460097737,leakage_safe_v1,29,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,only_fused_latent
task_adapter,,fused_latent_only,,仅融合潜态,fused_only,True,920.4920661256889,lower_is_better,learned,0.44860718032730057,target_range,,,,-4.198058068889872,201.4895651832178,rmse,1047.354460097737,leakage_safe_v1,43,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,only_fused_latent
task_adapter,,fused_latent_only,,仅融合潜态,fused_only,True,920.4920661256889,lower_is_better,learned,0.44860718032730057,target_range,,,,-4.198058068889872,201.4895651832178,rmse,1047.354460097737,leakage_safe_v1,71,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,only_fused_latent
task_adapter,,fused_latent_only,,仅融合潜态,fused_only,True,920.4920661256889,lower_is_better,learned,0.44860718032730057,target_range,,,,-4.198058068889872,201.4895651832178,rmse,1047.354460097737,leakage_safe_v1,97,0,,chronaris_opt,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,only_fused_latent
task_adapter,0.3333333333333333,single_modality_only,"[[26, 13, 0], [24, 12, 0], [24, 12, 0]]",仅单模态表示,physiology_only,True,,higher_is_better,learned,,,"{""low"": 0.46017699115044247, ""medium"": 0.3287671232876712, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.32432432432432434, ""high"": 0.0}","{""low"": 0.6666666666666666, ""medium"": 0.3333333333333333, ""high"": 0.0}",,,macro_f1,0.26298137147937123,leakage_safe_v1,17,0,,f_full,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,single_modality_only
task_adapter,0.3333333333333333,single_modality_only,"[[26, 13, 0], [24, 12, 0], [24, 12, 0]]",仅单模态表示,physiology_only,True,,higher_is_better,learned,,,"{""low"": 0.46017699115044247, ""medium"": 0.3287671232876712, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.32432432432432434, ""high"": 0.0}","{""low"": 0.6666666666666666, ""medium"": 0.3333333333333333, ""high"": 0.0}",,,macro_f1,0.26298137147937123,leakage_safe_v1,29,0,,f_full,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,single_modality_only
task_adapter,0.3333333333333333,single_modality_only,"[[26, 13, 0], [24, 12, 0], [24, 12, 0]]",仅单模态表示,physiology_only,True,,higher_is_better,learned,,,"{""low"": 0.46017699115044247, ""medium"": 0.3287671232876712, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.32432432432432434, ""high"": 0.0}","{""low"": 0.6666666666666666, ""medium"": 0.3333333333333333, ""high"": 0.0}",,,macro_f1,0.26298137147937123,leakage_safe_v1,43,0,,f_full,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,single_modality_only
task_adapter,0.3333333333333333,single_modality_only,"[[26, 13, 0], [24, 12, 0], [24, 12, 0]]",仅单模态表示,physiology_only,True,,higher_is_better,learned,,,"{""low"": 0.46017699115044247, ""medium"": 0.3287671232876712, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.32432432432432434, ""high"": 0.0}","{""low"": 0.6666666666666666, ""medium"": 0.3333333333333333, ""high"": 0.0}",,,macro_f1,0.26298137147937123,leakage_safe_v1,71,0,,f_full,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,single_modality_only
task_adapter,0.3333333333333333,single_modality_only,"[[26, 13, 0], [24, 12, 0], [24, 12, 0]]",仅单模态表示,physiology_only,True,,higher_is_better,learned,,,"{""low"": 0.46017699115044247, ""medium"": 0.3287671232876712, ""high"": 0.0}","{""low"": 0.35135135135135137, ""medium"": 0.32432432432432434, ""high"": 0.0}","{""low"": 0.6666666666666666, ""medium"": 0.3333333333333333, ""high"": 0.0}",,,macro_f1,0.26298137147937123,leakage_safe_v1,97,0,,f_full,leave_one_view_out,completed,T1_maneuver_intensity_class,classification,3,single_modality_only
task_adapter,,single_modality_only,,仅单模态表示,physiology_only,True,490.1674270603755,lower_is_better,learned,0.2849047650702082,target_range,,,,-2.3012211526749917,201.4895651832178,rmse,665.1616146261251,leakage_safe_v1,17,0,,f_full,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,single_modality_only
task_adapter,,single_modality_only,,仅单模态表示,physiology_only,True,490.1674270603755,lower_is_better,learned,0.2849047650702082,target_range,,,,-2.3012211526749917,201.4895651832178,rmse,665.1616146261251,leakage_safe_v1,29,0,,f_full,leave_one_view_out,completed,T2_next_window_physiology_response,regression,3,single_modality_only
