seed,method_name,role,scenario_id,status,sample_count,checkpoint_sha256,representation_sha256,output_root,task_oracle_opened
17,chronaris,train,block_missing_and_long_lag,completed,384,011878f38c480566357fa923b42d548824ae7ce67dd4e0c79b03f91622f8a650,459532ec0ac6ca7717cf80465c9056b47d000bbd1bc3894470144e64a505e5f9,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/chronaris/train/block_missing_and_long_lag,False
17,naive_time_sync,train,mixed_severe,completed,384,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,1d7e56a402f2d3797f393fc5a22e328323804b3e619a9160cf43834b8b072093,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/naive_time_sync/train/mixed_severe,False
17,mult,train,mixed_severe,completed,384,5303906a85268b5f25af9e4010790f847d12484b597e07ae6fdf7c3445cc82f2,4354e06433c2d558525c28e36faa194cefc0c0f4393c1a21c35e9737c6ade3dc,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/mult/train/mixed_severe,False
17,contiformer,train,mixed_severe,completed,384,1274b44c1221eadcf12051277769d56c1a9a2af930214349dde56e7c2e098ba0,316a28c23f125008cccec3bdc8cdb5bb31c08dc457edb1fa7248222601aadee7,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/contiformer/train/mixed_severe,False
17,chronaris,train,mixed_severe,completed,384,011878f38c480566357fa923b42d548824ae7ce67dd4e0c79b03f91622f8a650,824878b321502773290b110970cf57cb703de2307436305735465f51b865f3be,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/chronaris/train/mixed_severe,False
17,naive_time_sync,validation,clean_asynchronous,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,005e2b17b44971601b3eb83774621b22e6e3cf9e547692e7700c6cfd42ee5655,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/naive_time_sync/validation/clean_asynchronous,False
17,mult,validation,clean_asynchronous,completed,96,5303906a85268b5f25af9e4010790f847d12484b597e07ae6fdf7c3445cc82f2,70948ee0ae8bd31465ac83bb4b49f6357530c35220377d225be64c61d344f75c,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/mult/validation/clean_asynchronous,False
17,contiformer,validation,clean_asynchronous,completed,96,1274b44c1221eadcf12051277769d56c1a9a2af930214349dde56e7c2e098ba0,aa30518699a67f3eec78dcf0283297591803c1545e200ec79824c68dd3b0fa10,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/contiformer/validation/clean_asynchronous,False
17,chronaris,validation,clean_asynchronous,completed,96,011878f38c480566357fa923b42d548824ae7ce67dd4e0c79b03f91622f8a650,543de75461e9a9a5296ff160c6f3a03323ced71debc845d3916564b1fabbfe3b,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/chronaris/validation/clean_asynchronous,False
17,naive_time_sync,validation,sampling_jitter,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,bdeb349c6709f6099c023aeb5e8cd15a05c31088ec206d42ac11ef4aa1f0b8b1,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/naive_time_sync/validation/sampling_jitter,False
17,mult,validation,sampling_jitter,completed,96,5303906a85268b5f25af9e4010790f847d12484b597e07ae6fdf7c3445cc82f2,d62f430edcb989a976bb7acb8854fb7f39e03bba381378465cb7d8a26fd8f5b9,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/mult/validation/sampling_jitter,False
17,contiformer,validation,sampling_jitter,completed,96,1274b44c1221eadcf12051277769d56c1a9a2af930214349dde56e7c2e098ba0,8b344eb9ef429604768c97fc58037e9bf2704be9df8f6ac914aa0fe96e7a5ba2,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/contiformer/validation/sampling_jitter,False
17,chronaris,validation,sampling_jitter,completed,96,011878f38c480566357fa923b42d548824ae7ce67dd4e0c79b03f91622f8a650,3fb0fc43cbee56b43b5e0f6cac77a876d6bfdb65d25662f1cc77a1cd5cac1346,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/chronaris/validation/sampling_jitter,False
17,naive_time_sync,validation,clock_offset_and_drift,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,9d9e6df093b0794e99e09a106fa0b20e5b6105628fc96ffdc6b21f5ec11e032c,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/naive_time_sync/validation/clock_offset_and_drift,False
17,mult,validation,clock_offset_and_drift,completed,96,5303906a85268b5f25af9e4010790f847d12484b597e07ae6fdf7c3445cc82f2,2c44067e2fc42c580912806ef97b4d107fff91d5a5aef8488fb3400b916599ef,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/mult/validation/clock_offset_and_drift,False
17,contiformer,validation,clock_offset_and_drift,completed,96,1274b44c1221eadcf12051277769d56c1a9a2af930214349dde56e7c2e098ba0,899b0c7ea9dde9dfbe0b49dd153ec78db5256380d3dc9d6423f585ce857d0714,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/contiformer/validation/clock_offset_and_drift,False
17,chronaris,validation,clock_offset_and_drift,completed,96,011878f38c480566357fa923b42d548824ae7ce67dd4e0c79b03f91622f8a650,c434bc8a681ba97d7f853e8c4db6b029498d073db4d42111e02e77ea3f26a91c,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/chronaris/validation/clock_offset_and_drift,False
17,naive_time_sync,validation,random_missing,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,4c69200d9e0d732c37e4c3af18f86b08644d7e3e0fa079bf60a3f3abe3d88d6c,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/naive_time_sync/validation/random_missing,False
17,mult,validation,random_missing,completed,96,5303906a85268b5f25af9e4010790f847d12484b597e07ae6fdf7c3445cc82f2,0412e4eb0c53682985d1fa12fd9e6f3d44c766f480106359571493320baa7337,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/mult/validation/random_missing,False
17,contiformer,validation,random_missing,completed,96,1274b44c1221eadcf12051277769d56c1a9a2af930214349dde56e7c2e098ba0,a17c2b7df36f06f04ded6e7c3832d595acd846038831c9adfabe80b00dce4bde,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/contiformer/validation/random_missing,False
17,chronaris,validation,random_missing,completed,96,011878f38c480566357fa923b42d548824ae7ce67dd4e0c79b03f91622f8a650,9031ac33a5f1ca0d652e5c34ddd655cc10c16d05dc8679630a0ce539a84d5792,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/chronaris/validation/random_missing,False
17,naive_time_sync,validation,block_missing_and_long_lag,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,48696e305844b2e136cc2c4f5bbc0258345012372db8fe924581dec264b5d034,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/naive_time_sync/validation/block_missing_and_long_lag,False
17,mult,validation,block_missing_and_long_lag,completed,96,5303906a85268b5f25af9e4010790f847d12484b597e07ae6fdf7c3445cc82f2,4fb17af6a52af3b00041769f45f00532a09c1e7e31744a2eacfb75d6db290ed1,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/mult/validation/block_missing_and_long_lag,False
17,contiformer,validation,block_missing_and_long_lag,completed,96,1274b44c1221eadcf12051277769d56c1a9a2af930214349dde56e7c2e098ba0,e68711b4520d36bea52895629e38e945e9084536558d91dfc670579296fb87c7,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/contiformer/validation/block_missing_and_long_lag,False
17,chronaris,validation,block_missing_and_long_lag,completed,96,011878f38c480566357fa923b42d548824ae7ce67dd4e0c79b03f91622f8a650,961d9f431efc064c2f661b8105dbe37b00196e7290674adbd8a70c5ad736a1ce,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/chronaris/validation/block_missing_and_long_lag,False
17,naive_time_sync,validation,mixed_severe,completed,96,a173a9a720a49e137ef963f46d8af5db63cd72bfefad9c568210d896b467cf92,63acdf127514e6596d22b239ca507ccdd6b845bb285d68701dbd680c107c615e,artifacts/application_evaluation/2026-07-12_simulation-mechanism-representations/representations/seed_17/naive_time_sync/validation/mixed_severe,False
