seed,method,scenario_id,task,target,consumer,metric,value,direction,available,trajectory_count,tolerance_s,smoke_only
17,naive_time_sync,clock_offset_-3.00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,1.9973067417740822,lower,True,48,0.5,False
17,naive_time_sync,clock_offset_-3.00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,1.9995677286407123,lower,True,48,0.5,False
17,naive_time_sync,clock_offset_-3.00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.0,higher,True,48,0.5,False
17,naive_time_sync,clock_offset_-3.00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False
17,naive_time_sync,clock_offset_-3.00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,6.660144911083699,lower,True,48,2.0,False
17,naive_time_sync,clock_offset_-3.00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,7.565455531167874,lower,True,48,2.0,False
17,naive_time_sync,clock_offset_-3.00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.125,higher,True,48,2.0,False
17,naive_time_sync,clock_offset_-3.00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,0.5145633233253065,higher,True,48,2.0,False
17,naive_time_sync,clock_offset_+3.00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,2.0140506361300745,lower,True,48,0.5,False
17,naive_time_sync,clock_offset_+3.00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,2.0165208195041826,lower,True,48,0.5,False
17,naive_time_sync,clock_offset_+3.00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.0,higher,True,48,0.5,False
17,naive_time_sync,clock_offset_+3.00s,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False
17,naive_time_sync,clock_offset_+3.00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,6.664664905143898,lower,True,48,2.0,False
17,naive_time_sync,clock_offset_+3.00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,7.641492723714398,lower,True,48,2.0,False
17,naive_time_sync,clock_offset_+3.00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.125,higher,True,48,2.0,False
17,naive_time_sync,clock_offset_+3.00s,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,0.5283462694858059,higher,True,48,2.0,False
17,naive_time_sync,clock_drift_+000ppm,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,0.99403941941758,lower,True,48,0.5,False
17,naive_time_sync,clock_drift_+000ppm,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,0.9989020139495016,lower,True,48,0.5,False
17,naive_time_sync,clock_drift_+000ppm,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.0,higher,True,48,0.5,False
17,naive_time_sync,clock_drift_+000ppm,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False
17,naive_time_sync,clock_drift_+000ppm,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,6.663833599163215,lower,True,48,2.0,False
17,naive_time_sync,clock_drift_+000ppm,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,7.601727936174521,lower,True,48,2.0,False
17,naive_time_sync,clock_drift_+000ppm,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,tolerance_hit_rate,0.125,higher,True,48,2.0,False
17,naive_time_sync,clock_drift_+000ppm,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,spearman,0.5158759848644017,higher,True,48,2.0,False
17,naive_time_sync,clock_drift_-050ppm,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,mae_s,1.1021744022145867,lower,True,48,0.5,False
17,naive_time_sync,clock_drift_-050ppm,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,rmse_s,1.106495839504702,lower,True,48,0.5,False
17,naive_time_sync,clock_drift_-050ppm,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,tolerance_hit_rate,0.0,higher,True,48,0.5,False
17,naive_time_sync,clock_drift_-050ppm,sim_clock_lag_recovery_v1,relative_clock_offset_magnitude_s,ridge_recovery_probe,spearman,,higher,False,48,0.5,False
17,naive_time_sync,clock_drift_-050ppm,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,mae_s,7.000959696510397,lower,True,48,2.0,False
17,naive_time_sync,clock_drift_-050ppm,sim_clock_lag_recovery_v1,primary_physiology_response_lag_s,ridge_recovery_probe,rmse_s,8.16275300435961,lower,True,48,2.0,False
