check_id,passed,actual,expected
all_locked_seeds,True,3,3
six_checkpoints_per_seed,True,"[6, 6, 6]",6
eighteen_exports_per_seed,True,"[18, 18, 18]",18
all_exports,True,54,54
fixed_context_counts,True,"[(384, 96, 192), (384, 96, 192), (384, 96, 192)]","[384, 96, 192]"
three_aligned_roles,True,"[3, 3, 3]",3
task_oracle_closed,True,False,False
