sample_id,reference_point_count,mean_projection_cosine,min_projection_cosine,max_projection_cosine,physiology_projection_l2_mean,vehicle_projection_l2_mean,projection_l2_gap_mean,projection_l2_ratio_mean
20251005_四01_ACT-4_云_J20_22#01:0020,16,0.39705729245492194,-0.35211829991552135,0.6140815089527663,1.1708108484705453,1.2065047527867643,0.03979512487766383,1.0303513062184093
20251005_四01_ACT-4_云_J20_22#01:0021,16,0.39705729245492194,-0.35211829991552135,0.6140815089527663,1.1708108484705453,1.2065047527867643,0.03979512487766383,1.0303513062184093
20251005_四01_ACT-4_云_J20_22#01:0022,16,0.39705729245492194,-0.35211829991552135,0.6140815089527663,1.1708108484705453,1.2065047527867643,0.03979512487766383,1.0303513062184093
