seed,variant,candidate_id,status,best_epoch,completed_epochs,stopped_early,best_public_selection_loss,reserved_confirmation_loss,reserved_confirmation_sample_count,training_elapsed_s,parameter_count,checkpoint_path,checkpoint_sha256,g2_locked_test_opened,task_targets_opened
17,no_physics,A,resumed,1,1,False,0.41064441949129105,0.43187490850687027,1,175.2543327859603,123222,artifacts/application_evaluation/2026-07-12_simulation-chronaris-ablation-pretraining-smoke/checkpoints/seed_17/no_physics/chronaris/best.pt,a8ac2309961c1da56211df2ef4eeac3a86bc48b9bb641b3d7ce828e9fe8fd39b,False,False
