seed,scenario_id,method_name,metric_count,consumer_refit,source_model_protocol_sha256,prediction_sha256
43,timestamp_jitter_050ms,chronaris,32,False,aa56db3ab720ca37d17b02412c21cd7d7a8fbc0fa7236c7ca13a12fba2ef103a,3e903a565c8b99c38b3ccb003c11c384bef88dc4c32fe52e94246901373152b9
17,timestamp_jitter_100ms,physiology_only,32,False,3e8d2edb1c3ef2082fd85f286684aad83899f6b919b449836547a34e3b4169a4,c65f29712e5b29cfa2883b0bc2edd5b816d7a6ac145ee58f97094b4ec0018e5e
17,timestamp_jitter_100ms,vehicle_only,32,False,2e8b3a524b32619d373857d21846f0e34401ad94db011df3b0ecf149bcf75427,5c84eea3cd38c6fb4dfc435b13d31df34d658a78b093a9e021c67d9a52453cb2
17,timestamp_jitter_100ms,naive_time_sync,32,False,0b6c1a3cc9aaa64c558661d2d4c6aa1f0b633d6f0e55319e535ac93452ec26d6,afacd2d14f8d1f5fb947bd82e54019ac214f4eed04ae6039c46a5d3df5182d61
17,timestamp_jitter_100ms,mult,32,False,885a772ce5b9f54da47db1c982ef2240607d5640ca796202b9e5e54289cd85a9,82574c7310fd52f3eb8d67db68394b5228484d4ca6857d9c5a792df2b3d0a9bd
17,timestamp_jitter_100ms,contiformer,32,False,365e49ecde066f067ba9ef713ec0358faea37e16578b9bc762d5579f937246ec,d83f9c22439c90bb99a04a862b5c0b73b7b753c6b61fb703b4e929123db2ca56
17,timestamp_jitter_100ms,chronaris,32,False,42db93384195a32daa7e5f44f3a97f56929829847cf90006f4372a2e85b4a5ba,a39803fb9c1f01ad17d3e89838223bdf96b52578313fa91ab04f8c1664976c8a
29,timestamp_jitter_100ms,physiology_only,32,False,417355ca42a22fed25ae0be8ff3fa6fc446d5664d01b944a2105cbefbc835126,ff42d9a044d842ba46a2f660071e34b43575f9be79018578791c64fa25315733
29,timestamp_jitter_100ms,vehicle_only,32,False,dc974d7b7d1f1aa46099201b77653709acaa33db18ff9fb6c254a78fa151eaf4,4cadd0df1460b0891fc4fdcc170b8d9a8e91c3bdea229f653a41395ae93ebea0
29,timestamp_jitter_100ms,naive_time_sync,32,False,efa048378ecd92b0893b830f153c9d909a76ee5ab79104273aa90011353ffb90,a82a15e7cd086066b2f89e8dde5f3f9700599d9082e41fcd6ee9023b366c9933
29,timestamp_jitter_100ms,mult,32,False,0e5420dacb83fdc6fcce04564f64b959da4f76d31205bb729b25e0ae891d3024,5f192d575cf05c2d7f443f9537985eb78c051b5481e9618e47bba51a66db7eaa
