scenario_id,stress_factor,stress_level,dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,smoke_only
timestamp_jitter_000ms,timestamp_jitter_ms,0.0,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,vehicle_only,17,simulation_g1_to_g2_stress__seed_17__timestamp_jitter_000ms,held_out,segmental_f1_iou_0.25,0.36874944948305055,higher,available,,False
timestamp_jitter_000ms,timestamp_jitter_ms,0.0,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,vehicle_only,17,simulation_g1_to_g2_stress__seed_17__timestamp_jitter_000ms,held_out,segmental_f1_iou_0.50,0.23890512656597215,higher,available,,False
timestamp_jitter_000ms,timestamp_jitter_ms,0.0,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,vehicle_only,17,simulation_g1_to_g2_stress__seed_17__timestamp_jitter_000ms,held_out,boundary_f1_1s,0.20644526889447556,higher,available,,False
timestamp_jitter_000ms,timestamp_jitter_ms,0.0,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,vehicle_only,17,simulation_g1_to_g2_stress__seed_17__timestamp_jitter_000ms,held_out,boundary_f1_2s,0.33161481988155744,higher,available,,False
timestamp_jitter_000ms,timestamp_jitter_ms,0.0,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,vehicle_only,17,simulation_g1_to_g2_stress__seed_17__timestamp_jitter_000ms,held_out,edit_score,0.5219171887140637,higher,available,,False
timestamp_jitter_000ms,timestamp_jitter_ms,0.0,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,vehicle_only,17,simulation_g1_to_g2_stress__seed_17__timestamp_jitter_000ms,held_out,boundary_detection_delay_s,2.3949505649717513,lower,available,,False
timestamp_jitter_000ms,timestamp_jitter_ms,0.0,model_independent_aviation_simulation,simulated_future_workload_classification,linear,naive_time_sync,17,simulation_g1_to_g2_stress__seed_17__timestamp_jitter_000ms,held_out,macro_f1,0.361843745443085,higher,available,,False
timestamp_jitter_000ms,timestamp_jitter_ms,0.0,model_independent_aviation_simulation,simulated_future_workload_classification,linear,naive_time_sync,17,simulation_g1_to_g2_stress__seed_17__timestamp_jitter_000ms,held_out,balanced_accuracy,0.35865110345382956,higher,available,,False
timestamp_jitter_000ms,timestamp_jitter_ms,0.0,model_independent_aviation_simulation,simulated_future_workload_classification,linear,naive_time_sync,17,simulation_g1_to_g2_stress__seed_17__timestamp_jitter_000ms,held_out,macro_auprc,0.3439687742373548,higher,available,,False
timestamp_jitter_000ms,timestamp_jitter_ms,0.0,model_independent_aviation_simulation,simulated_future_workload_classification,linear,naive_time_sync,17,simulation_g1_to_g2_stress__seed_17__timestamp_jitter_000ms,held_out,brier_score,0.7441013811628245,lower,available,,False
