seed,method,task,consumer,metric,stress_factor,source_direction,direction_normalized,level_count,minimum_level,maximum_level,baseline_score,maximum_stress_score,maximum_stress_change,degradation_slope
17,chronaris,simulated_future_workload_classification,linear,macro_auprc,timestamp_jitter_ms,higher,higher_is_better,4,0.0,100.0,0.4987724895429772,0.5011955932861053,0.0024231037431280966,0.003993140377093159
17,chronaris,simulated_future_workload_classification,linear,macro_f1,absolute_clock_drift_ppm,higher,higher_is_better,4,0.0,250.0,0.449737591842855,0.417671311657532,-0.03206628018532298,-0.02692037310850343
17,chronaris,simulated_future_workload_classification,linear,macro_f1,absolute_clock_offset_s,higher,higher_is_better,4,0.0,3.0,0.449737591842855,0.4487793169982391,-0.0009582748446159139,0.00014093358729760425
17,chronaris,simulated_future_workload_classification,linear,macro_f1,additional_physiology_lag_s,higher,higher_is_better,4,2.0,30.0,0.4406303353671775,0.4590466944979001,0.018416359130722593,0.014703160471271728
17,chronaris,simulated_future_workload_classification,linear,macro_f1,contiguous_gap_s,higher,higher_is_better,4,0.0,30.0,0.449737591842855,0.37612688571722436,-0.07361070612563064,-0.06037532116958778
17,chronaris,simulated_future_workload_classification,linear,macro_f1,random_missing_rate,higher,higher_is_better,4,0.0,0.5,0.449737591842855,0.18643747392574053,-0.2633001179171145,-0.285209443071724
17,chronaris,simulated_future_workload_classification,linear,macro_f1,snr_degradation_db,higher,higher_is_better,4,0.0,25.0,0.449737591842855,0.46114570361145707,0.01140811176860207,0.0021786029670293372
17,chronaris,simulated_future_workload_classification,linear,macro_f1,timestamp_jitter_ms,higher,higher_is_better,4,0.0,100.0,0.449737591842855,0.4391919191919192,-0.010545672650935811,-0.004348892896440414
17,chronaris,simulated_future_workload_classification,minirocket,balanced_accuracy,absolute_clock_drift_ppm,higher,higher_is_better,4,0.0,250.0,0.5376958646441271,0.546772286291912,0.009076421647784882,0.007867432959935243
17,chronaris,simulated_future_workload_classification,minirocket,balanced_accuracy,absolute_clock_offset_s,higher,higher_is_better,4,0.0,3.0,0.5376958646441271,0.5260679576673829,-0.011627906976744207,-0.02477030095432651
17,chronaris,simulated_future_workload_classification,minirocket,balanced_accuracy,additional_physiology_lag_s,higher,higher_is_better,4,2.0,30.0,0.5263964296158785,0.4135059188525945,-0.11289051076328399,-0.12115607797063116
17,chronaris,simulated_future_workload_classification,minirocket,balanced_accuracy,contiguous_gap_s,higher,higher_is_better,4,0.0,30.0,0.5376958646441271,0.42006264277933897,-0.11763322186478814,-0.12195966667211576
17,chronaris,simulated_future_workload_classification,minirocket,balanced_accuracy,random_missing_rate,higher,higher_is_better,4,0.0,0.5,0.5376958646441271,0.44651205174174907,-0.09118381290237804,-0.11797153540036835
17,chronaris,simulated_future_workload_classification,minirocket,balanced_accuracy,snr_degradation_db,higher,higher_is_better,4,0.0,25.0,0.5376958646441271,0.5224060252351224,-0.015289839409004746,0.00973059984329621
17,chronaris,simulated_future_workload_classification,minirocket,balanced_accuracy,timestamp_jitter_ms,higher,higher_is_better,4,0.0,100.0,0.5376958646441271,0.5663788828563073,0.028683018212180222,0.028098658353829242
17,chronaris,simulated_future_workload_classification,minirocket,brier_score,absolute_clock_drift_ppm,lower,higher_is_better,4,0.0,250.0,-0.760789224618927,-0.7142342856623723,0.0465549389565546,0.03399778504632069
17,chronaris,simulated_future_workload_classification,minirocket,brier_score,absolute_clock_offset_s,lower,higher_is_better,4,0.0,3.0,-0.760789224618927,-0.753132154976877,0.00765706964204993,-0.037578169046979935
17,chronaris,simulated_future_workload_classification,minirocket,brier_score,additional_physiology_lag_s,lower,higher_is_better,4,2.0,30.0,-0.7752141278084878,-0.8781764419523487,-0.10296231414386092,-0.1149442207549818
17,chronaris,simulated_future_workload_classification,minirocket,brier_score,contiguous_gap_s,lower,higher_is_better,4,0.0,30.0,-0.760789224618927,-1.0410984509726111,-0.28030922635368416,-0.28992500890226347
17,chronaris,simulated_future_workload_classification,minirocket,brier_score,random_missing_rate,lower,higher_is_better,4,0.0,0.5,-0.760789224618927,-1.0881820282528645,-0.3273928036339375,-0.3945009068905318
17,chronaris,simulated_future_workload_classification,minirocket,brier_score,snr_degradation_db,lower,higher_is_better,4,0.0,25.0,-0.760789224618927,-0.6490307550945271,0.11175846952439983,0.1456738193001659
17,chronaris,simulated_future_workload_classification,minirocket,brier_score,timestamp_jitter_ms,lower,higher_is_better,4,0.0,100.0,-0.760789224618927,-0.7097049807865456,0.051084243832381304,0.026542933501931133
17,chronaris,simulated_future_workload_classification,minirocket,ece_10_bins,absolute_clock_drift_ppm,lower,higher_is_better,4,0.0,250.0,-0.3541004547487271,-0.33763464414495425,0.016465810603772835,0.008910058585825144
17,chronaris,simulated_future_workload_classification,minirocket,ece_10_bins,absolute_clock_offset_s,lower,higher_is_better,4,0.0,3.0,-0.3541004547487271,-0.36160033950972553,-0.007499884760998443,-0.03006847042793361
17,chronaris,simulated_future_workload_classification,minirocket,ece_10_bins,additional_physiology_lag_s,lower,higher_is_better,4,2.0,30.0,-0.36574027042855073,-0.41239288968506627,-0.04665261925651554,-0.04581376800301402
17,chronaris,simulated_future_workload_classification,minirocket,ece_10_bins,contiguous_gap_s,lower,higher_is_better,4,0.0,30.0,-0.3541004547487271,-0.489925020048813,-0.1358245653000859,-0.14793477300870608
17,chronaris,simulated_future_workload_classification,minirocket,ece_10_bins,random_missing_rate,lower,higher_is_better,4,0.0,0.5,-0.3541004547487271,-0.49406215368764106,-0.13996169893891397,-0.18152712997852818
