seed,fold_id,method_name,task_name,metric_name,metric_value
17,leave_one_sortie_out__fold01,naive_time_sync,future_physiology,positive_skill_field_ratio,0.0
17,leave_one_sortie_out__fold01,naive_time_sync,future_physiology,eeg_rmse_macro,11.439063210702605
17,leave_one_sortie_out__fold01,naive_time_sync,future_physiology,spo2_rmse_macro,5.424219542522197
17,leave_one_sortie_out__fold01,mult,future_maneuver,independent_vehicle_context_count,30.0
17,leave_one_sortie_out__fold01,mult,future_maneuver,spearman,0.23648498331479423
17,leave_one_sortie_out__fold01,mult,future_maneuver,normalized_mae,23.77519662974664
17,leave_one_sortie_out__fold01,mult,future_maneuver,skill_vs_current_maneuver,-174.90994572094553
17,leave_one_sortie_out__fold01,mult,future_maneuver,macro_f1,0.16666666666666666
17,leave_one_sortie_out__fold01,mult,future_maneuver,balanced_accuracy,0.3333333333333333
17,leave_one_sortie_out__fold01,mult,future_physiology,view_context_count,60.0
17,leave_one_sortie_out__fold01,mult,future_physiology,field_count,12.0
17,leave_one_sortie_out__fold01,mult,future_physiology,standardized_rmse_macro,14.75734567922981
17,leave_one_sortie_out__fold01,mult,future_physiology,standardized_mae_macro,14.744902754325208
17,leave_one_sortie_out__fold01,mult,future_physiology,skill_vs_persistence,-3050.1010585831464
17,leave_one_sortie_out__fold01,mult,future_physiology,positive_skill_field_ratio,0.0
17,leave_one_sortie_out__fold01,mult,future_physiology,eeg_rmse_macro,14.485224961304217
17,leave_one_sortie_out__fold01,mult,future_physiology,spo2_rmse_macro,16.117949268857767
17,leave_one_sortie_out__fold01,contiformer,future_maneuver,independent_vehicle_context_count,30.0
17,leave_one_sortie_out__fold01,contiformer,future_maneuver,spearman,0.5381535038932147
17,leave_one_sortie_out__fold01,contiformer,future_maneuver,normalized_mae,0.8471440582753458
17,leave_one_sortie_out__fold01,contiformer,future_maneuver,skill_vs_current_maneuver,0.44652785170475373
17,leave_one_sortie_out__fold01,contiformer,future_maneuver,macro_f1,0.46086480569239185
17,leave_one_sortie_out__fold01,contiformer,future_maneuver,balanced_accuracy,0.5666666666666668
17,leave_one_sortie_out__fold01,contiformer,future_physiology,view_context_count,60.0
17,leave_one_sortie_out__fold01,contiformer,future_physiology,field_count,12.0
17,leave_one_sortie_out__fold01,contiformer,future_physiology,standardized_rmse_macro,8.45778797489049
17,leave_one_sortie_out__fold01,contiformer,future_physiology,standardized_mae_macro,8.379886945761358
17,leave_one_sortie_out__fold01,contiformer,future_physiology,skill_vs_persistence,-2157.2270658441894
17,leave_one_sortie_out__fold01,contiformer,future_physiology,positive_skill_field_ratio,0.0
17,leave_one_sortie_out__fold01,contiformer,future_physiology,eeg_rmse_macro,9.802888557201946
17,leave_one_sortie_out__fold01,contiformer,future_physiology,spo2_rmse_macro,1.7322850633332116
17,leave_one_sortie_out__fold01,chronaris,future_maneuver,independent_vehicle_context_count,30.0
17,leave_one_sortie_out__fold01,chronaris,future_maneuver,spearman,0.11590656284760845
17,leave_one_sortie_out__fold01,chronaris,future_maneuver,normalized_mae,15.781544967242377
17,leave_one_sortie_out__fold01,chronaris,future_maneuver,skill_vs_current_maneuver,-77.74530254951488
17,leave_one_sortie_out__fold01,chronaris,future_maneuver,macro_f1,0.3352007469654528
17,leave_one_sortie_out__fold01,chronaris,future_maneuver,balanced_accuracy,0.4000000000000001
17,leave_one_sortie_out__fold01,chronaris,future_physiology,view_context_count,60.0
17,leave_one_sortie_out__fold01,chronaris,future_physiology,field_count,12.0
17,leave_one_sortie_out__fold01,chronaris,future_physiology,standardized_rmse_macro,9.007860636804013
17,leave_one_sortie_out__fold01,chronaris,future_physiology,standardized_mae_macro,8.947755226125377
17,leave_one_sortie_out__fold01,chronaris,future_physiology,skill_vs_persistence,-1914.2562205274676
17,leave_one_sortie_out__fold01,chronaris,future_physiology,positive_skill_field_ratio,0.0
17,leave_one_sortie_out__fold01,chronaris,future_physiology,eeg_rmse_macro,9.076711856776038
17,leave_one_sortie_out__fold01,chronaris,future_physiology,spo2_rmse_macro,8.663604536943897
17,leave_one_sortie_out__fold02,physiology_only,future_maneuver,independent_vehicle_context_count,30.0
17,leave_one_sortie_out__fold02,physiology_only,future_maneuver,spearman,-0.026918798665183537
17,leave_one_sortie_out__fold02,physiology_only,future_maneuver,normalized_mae,45.524025100744055
17,leave_one_sortie_out__fold02,physiology_only,future_maneuver,skill_vs_current_maneuver,-645.9048784396069
17,leave_one_sortie_out__fold02,physiology_only,future_maneuver,macro_f1,0.1568627450980392
17,leave_one_sortie_out__fold02,physiology_only,future_maneuver,balanced_accuracy,0.26666666666666666
17,leave_one_sortie_out__fold02,physiology_only,future_physiology,view_context_count,30.0
17,leave_one_sortie_out__fold02,physiology_only,future_physiology,field_count,11.0
17,leave_one_sortie_out__fold02,physiology_only,future_physiology,standardized_rmse_macro,15.387217781609541
17,leave_one_sortie_out__fold02,physiology_only,future_physiology,standardized_mae_macro,15.189979959624678
17,leave_one_sortie_out__fold02,physiology_only,future_physiology,skill_vs_persistence,-2704.387317390096
17,leave_one_sortie_out__fold02,physiology_only,future_physiology,positive_skill_field_ratio,0.0
17,leave_one_sortie_out__fold02,physiology_only,future_physiology,eeg_rmse_macro,17.766424176082545
17,leave_one_sortie_out__fold02,physiology_only,future_physiology,spo2_rmse_macro,4.680789006481014
17,leave_one_sortie_out__fold02,vehicle_only,future_maneuver,independent_vehicle_context_count,30.0
17,leave_one_sortie_out__fold02,vehicle_only,future_maneuver,spearman,0.6823136818687431
17,leave_one_sortie_out__fold02,vehicle_only,future_maneuver,normalized_mae,0.6641286250934642
17,leave_one_sortie_out__fold02,vehicle_only,future_maneuver,skill_vs_current_maneuver,0.7079072687574852
17,leave_one_sortie_out__fold02,vehicle_only,future_maneuver,macro_f1,0.8257575757575758
17,leave_one_sortie_out__fold02,vehicle_only,future_maneuver,balanced_accuracy,0.8333333333333334
17,leave_one_sortie_out__fold02,vehicle_only,future_physiology,view_context_count,30.0
17,leave_one_sortie_out__fold02,vehicle_only,future_physiology,field_count,11.0
17,leave_one_sortie_out__fold02,vehicle_only,future_physiology,standardized_rmse_macro,5.480905819928693
17,leave_one_sortie_out__fold02,vehicle_only,future_physiology,standardized_mae_macro,5.227610252894416
17,leave_one_sortie_out__fold02,vehicle_only,future_physiology,skill_vs_persistence,-436.38789498150015
17,leave_one_sortie_out__fold02,vehicle_only,future_physiology,positive_skill_field_ratio,0.0
17,leave_one_sortie_out__fold02,vehicle_only,future_physiology,eeg_rmse_macro,6.224202119470344
17,leave_one_sortie_out__fold02,vehicle_only,future_physiology,spo2_rmse_macro,2.1360724719912607
17,leave_one_sortie_out__fold02,naive_time_sync,future_maneuver,independent_vehicle_context_count,30.0
17,leave_one_sortie_out__fold02,naive_time_sync,future_maneuver,spearman,0.6369299221357063
17,leave_one_sortie_out__fold02,naive_time_sync,future_maneuver,normalized_mae,54.02245590380784
17,leave_one_sortie_out__fold02,naive_time_sync,future_maneuver,skill_vs_current_maneuver,-902.358666317275
17,leave_one_sortie_out__fold02,naive_time_sync,future_maneuver,macro_f1,0.16666666666666666
17,leave_one_sortie_out__fold02,naive_time_sync,future_maneuver,balanced_accuracy,0.3333333333333333
17,leave_one_sortie_out__fold02,naive_time_sync,future_physiology,view_context_count,30.0
17,leave_one_sortie_out__fold02,naive_time_sync,future_physiology,field_count,11.0
17,leave_one_sortie_out__fold02,naive_time_sync,future_physiology,standardized_rmse_macro,21.661942874509837
17,leave_one_sortie_out__fold02,naive_time_sync,future_physiology,standardized_mae_macro,21.601274385450644
17,leave_one_sortie_out__fold02,naive_time_sync,future_physiology,skill_vs_persistence,-2738.300120653612
17,leave_one_sortie_out__fold02,naive_time_sync,future_physiology,positive_skill_field_ratio,0.0
17,leave_one_sortie_out__fold02,naive_time_sync,future_physiology,eeg_rmse_macro,20.618208995828425
17,leave_one_sortie_out__fold02,naive_time_sync,future_physiology,spo2_rmse_macro,26.358745328576195
17,leave_one_sortie_out__fold02,mult,future_maneuver,independent_vehicle_context_count,30.0
17,leave_one_sortie_out__fold02,mult,future_maneuver,spearman,0.1946607341490545
17,leave_one_sortie_out__fold02,mult,future_maneuver,normalized_mae,2.0822530291648804
17,leave_one_sortie_out__fold02,mult,future_maneuver,skill_vs_current_maneuver,-0.9950791179607439
17,leave_one_sortie_out__fold02,mult,future_maneuver,macro_f1,0.16666666666666666
17,leave_one_sortie_out__fold02,mult,future_maneuver,balanced_accuracy,0.3333333333333333
17,leave_one_sortie_out__fold02,mult,future_physiology,view_context_count,30.0
17,leave_one_sortie_out__fold02,mult,future_physiology,field_count,11.0
17,leave_one_sortie_out__fold02,mult,future_physiology,standardized_rmse_macro,10.231741823170767
17,leave_one_sortie_out__fold02,mult,future_physiology,standardized_mae_macro,10.09240432366749
17,leave_one_sortie_out__fold02,mult,future_physiology,skill_vs_persistence,-901.4049672529135
17,leave_one_sortie_out__fold02,mult,future_physiology,positive_skill_field_ratio,0.0
17,leave_one_sortie_out__fold02,mult,future_physiology,eeg_rmse_macro,11.875521746490678
17,leave_one_sortie_out__fold02,mult,future_physiology,spo2_rmse_macro,2.834732168231162
17,leave_one_sortie_out__fold02,contiformer,future_maneuver,independent_vehicle_context_count,30.0
17,leave_one_sortie_out__fold02,contiformer,future_maneuver,spearman,0.582202447163515
17,leave_one_sortie_out__fold02,contiformer,future_maneuver,normalized_mae,4.438415428368322
17,leave_one_sortie_out__fold02,contiformer,future_maneuver,skill_vs_current_maneuver,-5.629604928113818
17,leave_one_sortie_out__fold02,contiformer,future_maneuver,macro_f1,0.39393939393939387
17,leave_one_sortie_out__fold02,contiformer,future_maneuver,balanced_accuracy,0.4666666666666666
17,leave_one_sortie_out__fold02,contiformer,future_physiology,view_context_count,30.0
17,leave_one_sortie_out__fold02,contiformer,future_physiology,field_count,11.0
17,leave_one_sortie_out__fold02,contiformer,future_physiology,standardized_rmse_macro,5.770865587109949
17,leave_one_sortie_out__fold02,contiformer,future_physiology,standardized_mae_macro,5.587456699895597
17,leave_one_sortie_out__fold02,contiformer,future_physiology,skill_vs_persistence,-452.14370749630484
17,leave_one_sortie_out__fold02,contiformer,future_physiology,positive_skill_field_ratio,0.0
17,leave_one_sortie_out__fold02,contiformer,future_physiology,eeg_rmse_macro,6.39830744125099
17,leave_one_sortie_out__fold02,contiformer,future_physiology,spo2_rmse_macro,2.9473772434752563
17,leave_one_sortie_out__fold02,chronaris,future_maneuver,independent_vehicle_context_count,30.0
17,leave_one_sortie_out__fold02,chronaris,future_maneuver,spearman,0.08476084538375972
17,leave_one_sortie_out__fold02,chronaris,future_maneuver,normalized_mae,19.66367514458075
17,leave_one_sortie_out__fold02,chronaris,future_maneuver,skill_vs_current_maneuver,-120.42202313798654
17,leave_one_sortie_out__fold02,chronaris,future_maneuver,macro_f1,0.16666666666666666
17,leave_one_sortie_out__fold02,chronaris,future_maneuver,balanced_accuracy,0.3333333333333333
17,leave_one_sortie_out__fold02,chronaris,future_physiology,view_context_count,30.0
17,leave_one_sortie_out__fold02,chronaris,future_physiology,field_count,11.0
17,leave_one_sortie_out__fold02,chronaris,future_physiology,standardized_rmse_macro,7.06586737461062
17,leave_one_sortie_out__fold02,chronaris,future_physiology,standardized_mae_macro,6.865770425549533
17,leave_one_sortie_out__fold02,chronaris,future_physiology,skill_vs_persistence,-639.4154091022956
17,leave_one_sortie_out__fold02,chronaris,future_physiology,positive_skill_field_ratio,0.0
17,leave_one_sortie_out__fold02,chronaris,future_physiology,eeg_rmse_macro,7.643914014596373
17,leave_one_sortie_out__fold02,chronaris,future_physiology,spo2_rmse_macro,4.4646574946747295
29,leave_one_sortie_out__fold01,physiology_only,future_maneuver,independent_vehicle_context_count,30.0
29,leave_one_sortie_out__fold01,physiology_only,future_maneuver,spearman,-0.1982202447163515
29,leave_one_sortie_out__fold01,physiology_only,future_maneuver,normalized_mae,13.02726942685933
29,leave_one_sortie_out__fold01,physiology_only,future_maneuver,skill_vs_current_maneuver,-53.92873919096549
29,leave_one_sortie_out__fold01,physiology_only,future_maneuver,macro_f1,0.19852941176470587
29,leave_one_sortie_out__fold01,physiology_only,future_maneuver,balanced_accuracy,0.3
29,leave_one_sortie_out__fold01,physiology_only,future_physiology,view_context_count,60.0
29,leave_one_sortie_out__fold01,physiology_only,future_physiology,field_count,12.0
29,leave_one_sortie_out__fold01,physiology_only,future_physiology,standardized_rmse_macro,29.708746507558104
29,leave_one_sortie_out__fold01,physiology_only,future_physiology,standardized_mae_macro,29.702115647410555
29,leave_one_sortie_out__fold01,physiology_only,future_physiology,skill_vs_persistence,-7073.773051170631
29,leave_one_sortie_out__fold01,physiology_only,future_physiology,positive_skill_field_ratio,0.0
29,leave_one_sortie_out__fold01,physiology_only,future_physiology,eeg_rmse_macro,25.186191438380504
29,leave_one_sortie_out__fold01,physiology_only,future_physiology,spo2_rmse_macro,52.32152185344609
29,leave_one_sortie_out__fold01,vehicle_only,future_maneuver,independent_vehicle_context_count,30.0
29,leave_one_sortie_out__fold01,vehicle_only,future_maneuver,spearman,0.5973303670745272
29,leave_one_sortie_out__fold01,vehicle_only,future_maneuver,normalized_mae,0.7274870755151963
29,leave_one_sortie_out__fold01,vehicle_only,future_maneuver,skill_vs_current_maneuver,0.65220246269131
29,leave_one_sortie_out__fold01,vehicle_only,future_maneuver,macro_f1,0.798941798941799
29,leave_one_sortie_out__fold01,vehicle_only,future_maneuver,balanced_accuracy,0.8000000000000002
29,leave_one_sortie_out__fold01,vehicle_only,future_physiology,view_context_count,60.0
29,leave_one_sortie_out__fold01,vehicle_only,future_physiology,field_count,12.0
29,leave_one_sortie_out__fold01,vehicle_only,future_physiology,standardized_rmse_macro,8.684835781281768
29,leave_one_sortie_out__fold01,vehicle_only,future_physiology,standardized_mae_macro,8.55445116101604
29,leave_one_sortie_out__fold01,vehicle_only,future_physiology,skill_vs_persistence,-2116.313133690162
29,leave_one_sortie_out__fold01,vehicle_only,future_physiology,positive_skill_field_ratio,0.0
29,leave_one_sortie_out__fold01,vehicle_only,future_physiology,eeg_rmse_macro,9.788984750813984
29,leave_one_sortie_out__fold01,vehicle_only,future_physiology,spo2_rmse_macro,3.1640909336206873
29,leave_one_sortie_out__fold01,naive_time_sync,future_maneuver,independent_vehicle_context_count,30.0
29,leave_one_sortie_out__fold01,naive_time_sync,future_maneuver,spearman,0.37441601779755285
29,leave_one_sortie_out__fold01,naive_time_sync,future_maneuver,normalized_mae,10.72148880488265
29,leave_one_sortie_out__fold01,naive_time_sync,future_maneuver,skill_vs_current_maneuver,-36.50310647072048
29,leave_one_sortie_out__fold01,naive_time_sync,future_maneuver,macro_f1,0.16666666666666666
29,leave_one_sortie_out__fold01,naive_time_sync,future_maneuver,balanced_accuracy,0.3333333333333333
29,leave_one_sortie_out__fold01,naive_time_sync,future_physiology,view_context_count,60.0
29,leave_one_sortie_out__fold01,naive_time_sync,future_physiology,field_count,12.0
29,leave_one_sortie_out__fold01,naive_time_sync,future_physiology,standardized_rmse_macro,10.43658926600587
29,leave_one_sortie_out__fold01,naive_time_sync,future_physiology,standardized_mae_macro,10.380370925199857
29,leave_one_sortie_out__fold01,naive_time_sync,future_physiology,skill_vs_persistence,-1981.077268789869
29,leave_one_sortie_out__fold01,naive_time_sync,future_physiology,positive_skill_field_ratio,0.0
29,leave_one_sortie_out__fold01,naive_time_sync,future_physiology,eeg_rmse_macro,11.439063210702605
29,leave_one_sortie_out__fold01,naive_time_sync,future_physiology,spo2_rmse_macro,5.424219542522197
29,leave_one_sortie_out__fold01,mult,future_maneuver,independent_vehicle_context_count,30.0
29,leave_one_sortie_out__fold01,mult,future_maneuver,spearman,0.44160177975528364
29,leave_one_sortie_out__fold01,mult,future_maneuver,normalized_mae,5.1159106833883765
29,leave_one_sortie_out__fold01,mult,future_maneuver,skill_vs_current_maneuver,-8.45782432029661
29,leave_one_sortie_out__fold01,mult,future_maneuver,macro_f1,0.29666119321291734
29,leave_one_sortie_out__fold01,mult,future_maneuver,balanced_accuracy,0.3666666666666667
29,leave_one_sortie_out__fold01,mult,future_physiology,view_context_count,60.0
29,leave_one_sortie_out__fold01,mult,future_physiology,field_count,12.0
29,leave_one_sortie_out__fold01,mult,future_physiology,standardized_rmse_macro,17.317790680344824
29,leave_one_sortie_out__fold01,mult,future_physiology,standardized_mae_macro,17.292197325327532
29,leave_one_sortie_out__fold01,mult,future_physiology,skill_vs_persistence,-3893.597080685274
29,leave_one_sortie_out__fold01,mult,future_physiology,positive_skill_field_ratio,0.0
29,leave_one_sortie_out__fold01,mult,future_physiology,eeg_rmse_macro,16.410927293213877
29,leave_one_sortie_out__fold01,mult,future_physiology,spo2_rmse_macro,21.85210761599956
29,leave_one_sortie_out__fold01,contiformer,future_maneuver,independent_vehicle_context_count,30.0
29,leave_one_sortie_out__fold01,contiformer,future_maneuver,spearman,0.3819799777530589
29,leave_one_sortie_out__fold01,contiformer,future_maneuver,normalized_mae,2.6332130023838656
29,leave_one_sortie_out__fold01,contiformer,future_maneuver,skill_vs_current_maneuver,-1.6787879791948193
29,leave_one_sortie_out__fold01,contiformer,future_maneuver,macro_f1,0.16666666666666666
29,leave_one_sortie_out__fold01,contiformer,future_maneuver,balanced_accuracy,0.3333333333333333
29,leave_one_sortie_out__fold01,contiformer,future_physiology,view_context_count,60.0
29,leave_one_sortie_out__fold01,contiformer,future_physiology,field_count,12.0
29,leave_one_sortie_out__fold01,contiformer,future_physiology,standardized_rmse_macro,8.706782659779156
29,leave_one_sortie_out__fold01,contiformer,future_physiology,standardized_mae_macro,8.613353622043812
29,leave_one_sortie_out__fold01,contiformer,future_physiology,skill_vs_persistence,-2120.8581694645604
29,leave_one_sortie_out__fold01,contiformer,future_physiology,positive_skill_field_ratio,0.0
29,leave_one_sortie_out__fold01,contiformer,future_physiology,eeg_rmse_macro,9.59594905724449
29,leave_one_sortie_out__fold01,contiformer,future_physiology,spo2_rmse_macro,4.260950672452487
29,leave_one_sortie_out__fold01,chronaris,future_maneuver,independent_vehicle_context_count,30.0
29,leave_one_sortie_out__fold01,chronaris,future_maneuver,spearman,0.11991101223581756
29,leave_one_sortie_out__fold01,chronaris,future_maneuver,normalized_mae,19.735429519888665
29,leave_one_sortie_out__fold01,chronaris,future_maneuver,skill_vs_current_maneuver,-125.46309753062623
29,leave_one_sortie_out__fold01,chronaris,future_maneuver,macro_f1,0.16666666666666666
29,leave_one_sortie_out__fold01,chronaris,future_maneuver,balanced_accuracy,0.3333333333333333
29,leave_one_sortie_out__fold01,chronaris,future_physiology,view_context_count,60.0
29,leave_one_sortie_out__fold01,chronaris,future_physiology,field_count,12.0
29,leave_one_sortie_out__fold01,chronaris,future_physiology,standardized_rmse_macro,9.704045323527856
29,leave_one_sortie_out__fold01,chronaris,future_physiology,standardized_mae_macro,9.659451703811316
29,leave_one_sortie_out__fold01,chronaris,future_physiology,skill_vs_persistence,-1956.5173143939833
29,leave_one_sortie_out__fold01,chronaris,future_physiology,positive_skill_field_ratio,0.0
29,leave_one_sortie_out__fold01,chronaris,future_physiology,eeg_rmse_macro,10.672202901905184
29,leave_one_sortie_out__fold01,chronaris,future_physiology,spo2_rmse_macro,4.863257431641214
29,leave_one_sortie_out__fold02,physiology_only,future_maneuver,independent_vehicle_context_count,30.0
29,leave_one_sortie_out__fold02,physiology_only,future_maneuver,spearman,-0.046496106785317015
29,leave_one_sortie_out__fold02,physiology_only,future_maneuver,normalized_mae,65.86348149074587
29,leave_one_sortie_out__fold02,physiology_only,future_maneuver,skill_vs_current_maneuver,-1359.281748619393
29,leave_one_sortie_out__fold02,physiology_only,future_maneuver,macro_f1,0.16666666666666666
29,leave_one_sortie_out__fold02,physiology_only,future_maneuver,balanced_accuracy,0.3333333333333333
29,leave_one_sortie_out__fold02,physiology_only,future_physiology,view_context_count,30.0
29,leave_one_sortie_out__fold02,physiology_only,future_physiology,field_count,11.0
29,leave_one_sortie_out__fold02,physiology_only,future_physiology,standardized_rmse_macro,16.965948865573267
29,leave_one_sortie_out__fold02,physiology_only,future_physiology,standardized_mae_macro,16.78194108754386
29,leave_one_sortie_out__fold02,physiology_only,future_physiology,skill_vs_persistence,-3056.157609730762
29,leave_one_sortie_out__fold02,physiology_only,future_physiology,positive_skill_field_ratio,0.0
29,leave_one_sortie_out__fold02,physiology_only,future_physiology,eeg_rmse_macro,19.153262192800344
29,leave_one_sortie_out__fold02,physiology_only,future_physiology,spo2_rmse_macro,7.1230388930514135
29,leave_one_sortie_out__fold02,vehicle_only,future_maneuver,independent_vehicle_context_count,30.0
29,leave_one_sortie_out__fold02,vehicle_only,future_maneuver,spearman,0.628921023359288
29,leave_one_sortie_out__fold02,vehicle_only,future_maneuver,normalized_mae,0.718636667604539
29,leave_one_sortie_out__fold02,vehicle_only,future_maneuver,skill_vs_current_maneuver,0.6728289949849313
29,leave_one_sortie_out__fold02,vehicle_only,future_maneuver,macro_f1,0.8329513623631271
29,leave_one_sortie_out__fold02,vehicle_only,future_maneuver,balanced_accuracy,0.8333333333333334
29,leave_one_sortie_out__fold02,vehicle_only,future_physiology,view_context_count,30.0
29,leave_one_sortie_out__fold02,vehicle_only,future_physiology,field_count,11.0
29,leave_one_sortie_out__fold02,vehicle_only,future_physiology,standardized_rmse_macro,5.483329366534247
29,leave_one_sortie_out__fold02,vehicle_only,future_physiology,standardized_mae_macro,5.2269208181937366
29,leave_one_sortie_out__fold02,vehicle_only,future_physiology,skill_vs_persistence,-436.4590394353106
29,leave_one_sortie_out__fold02,vehicle_only,future_physiology,positive_skill_field_ratio,0.0
29,leave_one_sortie_out__fold02,vehicle_only,future_physiology,eeg_rmse_macro,6.2267290499609
29,leave_one_sortie_out__fold02,vehicle_only,future_physiology,spo2_rmse_macro,2.1380307911143044
29,leave_one_sortie_out__fold02,naive_time_sync,future_maneuver,independent_vehicle_context_count,30.0
29,leave_one_sortie_out__fold02,naive_time_sync,future_maneuver,spearman,0.6369299221357063
29,leave_one_sortie_out__fold02,naive_time_sync,future_maneuver,normalized_mae,54.02245590380784
29,leave_one_sortie_out__fold02,naive_time_sync,future_maneuver,skill_vs_current_maneuver,-902.358666317275
29,leave_one_sortie_out__fold02,naive_time_sync,future_maneuver,macro_f1,0.16666666666666666
29,leave_one_sortie_out__fold02,naive_time_sync,future_maneuver,balanced_accuracy,0.3333333333333333
29,leave_one_sortie_out__fold02,naive_time_sync,future_physiology,view_context_count,30.0
29,leave_one_sortie_out__fold02,naive_time_sync,future_physiology,field_count,11.0
29,leave_one_sortie_out__fold02,naive_time_sync,future_physiology,standardized_rmse_macro,21.661942874509837
29,leave_one_sortie_out__fold02,naive_time_sync,future_physiology,standardized_mae_macro,21.601274385450644
29,leave_one_sortie_out__fold02,naive_time_sync,future_physiology,skill_vs_persistence,-2738.300120653612
29,leave_one_sortie_out__fold02,naive_time_sync,future_physiology,positive_skill_field_ratio,0.0
29,leave_one_sortie_out__fold02,naive_time_sync,future_physiology,eeg_rmse_macro,20.618208995828425
29,leave_one_sortie_out__fold02,naive_time_sync,future_physiology,spo2_rmse_macro,26.358745328576195
29,leave_one_sortie_out__fold02,mult,future_maneuver,independent_vehicle_context_count,30.0
29,leave_one_sortie_out__fold02,mult,future_maneuver,spearman,0.04427141268075639
29,leave_one_sortie_out__fold02,mult,future_maneuver,normalized_mae,5.997985634911516
29,leave_one_sortie_out__fold02,mult,future_maneuver,skill_vs_current_maneuver,-13.328769560848537
29,leave_one_sortie_out__fold02,mult,future_maneuver,macro_f1,0.16666666666666666
29,leave_one_sortie_out__fold02,mult,future_maneuver,balanced_accuracy,0.3333333333333333
29,leave_one_sortie_out__fold02,mult,future_physiology,view_context_count,30.0
29,leave_one_sortie_out__fold02,mult,future_physiology,field_count,11.0
29,leave_one_sortie_out__fold02,mult,future_physiology,standardized_rmse_macro,7.55636531943345
29,leave_one_sortie_out__fold02,mult,future_physiology,standardized_mae_macro,7.349764241212234
29,leave_one_sortie_out__fold02,mult,future_physiology,skill_vs_persistence,-788.3295686595395
29,leave_one_sortie_out__fold02,mult,future_physiology,positive_skill_field_ratio,0.0
29,leave_one_sortie_out__fold02,mult,future_physiology,eeg_rmse_macro,8.633687127393717
