seed,role,reference_method,comparison_method,consumer,unit_metric,difference_semantics,mean_difference,bootstrap_lower,bootstrap_upper,permutation_p_value,independent_unit_count,smoke_only
17,held_out,chronaris,contiformer,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.1296657986111111,0.09982503255208335,0.16368272569444445,9.999000099990002e-05,48,False
17,held_out,chronaris,mult,causal_tcn_duration,frame_accuracy,positive_favors_reference,-0.0010308159722222238,-0.01475830078125,0.012643771701388877,0.8837116288371163,48,False
17,held_out,chronaris,naive_time_sync,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.07492404513888888,0.047307671440972206,0.10351969401041665,9.999000099990002e-05,48,False
17,held_out,chronaris,physiology_only,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.2274848090277778,0.17105577256944443,0.2861328125,9.999000099990002e-05,48,False
17,held_out,chronaris,vehicle_only,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.11702473958333333,0.0958089192708333,0.1386189778645833,9.999000099990002e-05,48,False
17,held_out,chronaris,contiformer,causal_tcn_raw,frame_accuracy,positive_favors_reference,0.13829210069444445,0.10362413194444446,0.1769273546006944,9.999000099990002e-05,48,False
17,held_out,chronaris,mult,causal_tcn_raw,frame_accuracy,positive_favors_reference,-0.007921006944444446,-0.022086588541666674,0.005589463975694432,0.2683731626837316,48,False
17,held_out,chronaris,naive_time_sync,causal_tcn_raw,frame_accuracy,positive_favors_reference,0.08344184027777779,0.05587836371527778,0.11203477647569446,9.999000099990002e-05,48,False
17,held_out,chronaris,physiology_only,causal_tcn_raw,frame_accuracy,positive_favors_reference,0.24701605902777776,0.19095594618055559,0.30588378906249997,9.999000099990002e-05,48,False
17,held_out,chronaris,vehicle_only,causal_tcn_raw,frame_accuracy,positive_favors_reference,0.1481662326388889,0.12635362413194445,0.17047254774305554,9.999000099990002e-05,48,False
17,held_out,chronaris,contiformer,linear,classification_correct,positive_favors_reference,0.015625,-0.0625,0.09375,0.8018198180181981,48,False
17,held_out,chronaris,mult,linear,classification_correct,positive_favors_reference,0.015625,-0.052083333333333336,0.08333333333333333,0.7646235376462354,48,False
17,held_out,chronaris,naive_time_sync,linear,classification_correct,positive_favors_reference,0.140625,0.067578125,0.21875,0.0014998500149985001,48,False
17,held_out,chronaris,physiology_only,linear,classification_correct,positive_favors_reference,0.19270833333333334,0.11458333333333333,0.2708333333333333,9.999000099990002e-05,48,False
17,held_out,chronaris,vehicle_only,linear,classification_correct,positive_favors_reference,0.0,-0.0625,0.06770833333333333,1.0,48,False
17,held_out,chronaris,contiformer,linear,regression_absolute_error,positive_favors_reference,0.05422779234747092,0.03831064115123202,0.07029228984223058,9.999000099990002e-05,48,False
17,held_out,chronaris,mult,linear,regression_absolute_error,positive_favors_reference,0.0643180632032454,0.041556265337082246,0.0871286933349135,9.999000099990002e-05,48,False
17,held_out,chronaris,naive_time_sync,linear,regression_absolute_error,positive_favors_reference,0.11267175851389766,0.09213284014258533,0.1337737435125746,9.999000099990002e-05,48,False
