dataset,task,consumer,seed,fold,role,metric,fusion_method,best_single_value,fusion_value,fusion_gain,direction_normalized,status
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,held_out,ece_10_bins,naive_time_sync,0.12567718495996139,0.2650376308098245,-0.13936044584986312,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,held_out,ece_10_bins,mult,0.12567718495996139,0.1856780862466107,-0.06000090128664931,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,held_out,ece_10_bins,contiformer,0.12567718495996139,0.20663964134351534,-0.08096245638355395,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,held_out,ece_10_bins,chronaris,0.12567718495996139,0.15362747119048037,-0.027950286230518984,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,held_out,macro_auprc,naive_time_sync,0.5270615011956921,0.34416488996146,-0.18289661123423206,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,held_out,macro_auprc,mult,0.5270615011956921,0.4715290158329715,-0.05553248536272054,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,held_out,macro_auprc,contiformer,0.5270615011956921,0.5061463839972098,-0.02091511719848227,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,held_out,macro_auprc,chronaris,0.5270615011956921,0.5062199052021757,-0.020841595993516315,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,held_out,macro_f1,naive_time_sync,0.5158030669077086,0.3445376318626199,-0.17126543504508873,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,held_out,macro_f1,mult,0.5158030669077086,0.44383589566033205,-0.07196717124737656,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,held_out,macro_f1,contiformer,0.5158030669077086,0.44518002322880373,-0.07062304367890487,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,held_out,macro_f1,chronaris,0.5158030669077086,0.4497300944669366,-0.06607297244077198,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,validation,balanced_accuracy,naive_time_sync,0.6155247892001466,0.32467490457397946,-0.2908498846261672,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,validation,balanced_accuracy,mult,0.6155247892001466,0.405059196480559,-0.21046559271958765,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,validation,balanced_accuracy,contiformer,0.6155247892001466,0.5613422181967178,-0.054182571003428825,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,validation,balanced_accuracy,chronaris,0.6155247892001466,0.5667443013952687,-0.04878048780487798,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,validation,brier_score,naive_time_sync,0.49915227142244983,0.8645261244804945,-0.36537385305804465,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,validation,brier_score,mult,0.49915227142244983,0.7268555270004354,-0.2277032555779856,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,validation,brier_score,contiformer,0.49915227142244983,0.6042840295796938,-0.10513175815724402,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,validation,brier_score,chronaris,0.49915227142244983,0.6191738673902208,-0.12002159596777101,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,validation,ece_10_bins,naive_time_sync,0.0885728121878889,0.330372554556431,-0.2417997423685421,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,validation,ece_10_bins,mult,0.0885728121878889,0.25539324813920206,-0.16682043595131316,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,validation,ece_10_bins,contiformer,0.0885728121878889,0.21000897501659077,-0.12143616282870187,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,validation,ece_10_bins,chronaris,0.0885728121878889,0.16796536687300256,-0.07939255468511366,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,validation,macro_auprc,naive_time_sync,0.6343967188090837,0.3755157101397206,-0.25888100866936303,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,validation,macro_auprc,mult,0.6343967188090837,0.49378719055841586,-0.1406095282506678,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,validation,macro_auprc,contiformer,0.6343967188090837,0.6041622227723538,-0.030234496036729896,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,validation,macro_auprc,chronaris,0.6343967188090837,0.5606372194480972,-0.07375949936098647,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,29,simulation_g1_to_g2_clean_locked__seed_29,validation,macro_f1,naive_time_sync,0.6106798457087753,0.3261358524516419,-0.2845439932571334,higher_is_better,available
