representation_route,optimizer_update,dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,smoke_only
task_guided,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,mult,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.8108182952883757,higher,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,mult,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.7839105339105339,higher,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,mult,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.4697730654761904,higher,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,mult,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,2.38574604743083,lower,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_future_workload_classification,linear,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.538092672605016,higher,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_future_workload_regression,linear,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.1704461775142091,lower,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.5931112775466132,higher,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.5139270343371906,higher,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.2597066702190783,higher,available,,False
self_supervised,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,3.093816348195329,lower,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_classification,linear,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.5537848158131177,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_future_workload_regression,linear,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.1568709985415525,lower,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.7024252234712265,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.6485962222520127,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.3368209481490731,higher,available,,False
self_supervised,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,2.787572957198444,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_classification,linear,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.6018324430605132,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_future_workload_regression,linear,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.1509273605992102,lower,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.7270852342133479,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.6654131242021867,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.4068621482683983,higher,available,,False
self_supervised,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,2.29126213592233,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_classification,linear,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.5977550440466042,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_future_workload_regression,linear,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.1492689933622214,lower,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.7383403923714116,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.6833881817222809,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.4014528657106782,higher,available,,False
task_guided,50,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,2.276611328125,lower,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_classification,linear,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.5976256358703144,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_future_workload_regression,linear,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.1455116427389856,lower,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.7377321786896727,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.6949330821343689,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.4050688244047619,higher,available,,False
task_guided,200,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,2.3175048828125,lower,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_future_workload_classification,linear,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,macro_f1,0.6005809986157415,higher,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_future_workload_regression,linear,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,rmse,0.1481775171822304,lower,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,frame_macro_f1,0.7664701863462292,higher,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,segmental_f1_iou_0.50,0.7320431725647718,higher,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_f1_1s,0.4159268465909091,higher,available,,False
task_guided,500,model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,contiformer,17,v4_simulation_g1_development_g2_confirmation,validation,boundary_detection_delay_s,2.310460652591171,lower,available,,False
