seed,scenario_id,role,reference_method,comparison_method,consumer,unit_metric,difference_semantics,mean_difference,bootstrap_lower,bootstrap_upper,permutation_p_value,independent_unit_count,smoke_only
17,clock_drift_-050ppm,held_out,chronaris,contiformer,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.21206405696769556,0.08295614045734206,0.3562176503861944,0.004399560043995601,48,False
17,clock_drift_-050ppm,held_out,chronaris,mult,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.1750033845504125,0.053647851726661124,0.3054095894253502,0.0117988201179882,48,False
17,clock_drift_-050ppm,held_out,chronaris,naive_time_sync,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.3694545744607846,0.27929107238693784,0.4611357698139424,9.999000099990002e-05,48,False
17,clock_drift_+050ppm,held_out,chronaris,contiformer,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,0.32074896453575247,-0.6028419704895266,1.1711744092388956,0.49155084491550843,48,False
17,clock_drift_+050ppm,held_out,chronaris,mult,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,3.0017159098261943,1.861981465784168,4.149323975906603,9.999000099990002e-05,48,False
17,clock_drift_+050ppm,held_out,chronaris,naive_time_sync,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,0.4998973386717724,-0.592765920194162,1.541197703039197,0.35156484351564843,48,False
17,clock_drift_+050ppm,held_out,chronaris,contiformer,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.11603301949799061,-0.01712386958921949,0.26070015657072265,0.11728827117288271,48,False
17,clock_drift_+050ppm,held_out,chronaris,mult,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.16638375632464886,0.045420333230867985,0.2927896541853745,0.0150984901509849,48,False
17,clock_drift_+050ppm,held_out,chronaris,naive_time_sync,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.40926992893218994,0.31082125729881227,0.5080223282721513,9.999000099990002e-05,48,False
17,clock_drift_-100ppm,held_out,chronaris,contiformer,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,0.8222107965614205,-0.1055679675650591,1.7199575935261364,0.08819118088191182,48,False
17,clock_drift_-100ppm,held_out,chronaris,mult,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,3.05524079257062,1.854181313845155,4.282428825127613,9.999000099990002e-05,48,False
17,clock_drift_-100ppm,held_out,chronaris,naive_time_sync,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,0.6104010054475474,-0.49690214661698856,1.6759556405153104,0.2682731726827317,48,False
17,clock_drift_-100ppm,held_out,chronaris,contiformer,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.21187088203926882,0.08309573926962911,0.35576111278496664,0.0046995300469953,48,False
17,clock_drift_-100ppm,held_out,chronaris,mult,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.17685471288859844,0.05526852731903394,0.307274010606731,0.011398860113988602,48,False
17,clock_drift_-100ppm,held_out,chronaris,naive_time_sync,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.37892552992949885,0.28847711407579485,0.47112003355287013,9.999000099990002e-05,48,False
17,clock_drift_+100ppm,held_out,chronaris,contiformer,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,0.332723582374612,-0.5918994480531462,1.1811187473420313,0.47365263473652636,48,False
17,clock_drift_+100ppm,held_out,chronaris,mult,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,3.0128340089196315,1.86397365205164,4.174495035026994,9.999000099990002e-05,48,False
17,clock_drift_+100ppm,held_out,chronaris,naive_time_sync,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,0.5035060869885372,-0.5901602104445877,1.5412686874524224,0.3488651134886511,48,False
17,clock_drift_+100ppm,held_out,chronaris,contiformer,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.11611911033590634,-0.016815318043033278,0.2608562202503284,0.11598840115988401,48,False
17,clock_drift_+100ppm,held_out,chronaris,mult,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.16466407043238482,0.04380422819716235,0.29108831669824814,0.0160983901609839,48,False
17,clock_drift_+100ppm,held_out,chronaris,naive_time_sync,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.40033698702851933,0.30234139317957065,0.4979081284410009,9.999000099990002e-05,48,False
17,clock_drift_-250ppm,held_out,chronaris,contiformer,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,0.7871102710454542,-0.13359828997230047,1.6787410440847543,0.10338966103389662,48,False
17,clock_drift_-250ppm,held_out,chronaris,mult,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,3.0229812821072137,1.8459633214532307,4.217747933755773,9.999000099990002e-05,48,False
17,clock_drift_-250ppm,held_out,chronaris,naive_time_sync,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,0.6036624144434602,-0.5058880640634844,1.6735700324738565,0.2722727727227277,48,False
17,clock_drift_-250ppm,held_out,chronaris,contiformer,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.2118387408554554,0.0833395747312655,0.3548210583937665,0.0047995200479952005,48,False
17,clock_drift_-250ppm,held_out,chronaris,mult,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.18239209738870463,0.061795318592339755,0.3115464477178951,0.008799120087991202,48,False
17,clock_drift_-250ppm,held_out,chronaris,naive_time_sync,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.406898718016843,0.3136368590484684,0.5000712767476215,9.999000099990002e-05,48,False
17,clock_drift_+250ppm,held_out,chronaris,contiformer,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,0.3688014013831393,-0.5493350817298044,1.2116228065314214,0.4243575642435756,48,False
17,clock_drift_+250ppm,held_out,chronaris,mult,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,3.046408572621574,1.872143045871547,4.256901880492571,9.999000099990002e-05,48,False
17,clock_drift_+250ppm,held_out,chronaris,naive_time_sync,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,0.5120108132878564,-0.5777565403702837,1.5535561010977108,0.34096590340965904,48,False
17,clock_drift_+250ppm,held_out,chronaris,contiformer,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.11706158084173997,-0.015634482214227318,0.261101469125909,0.11138886111388861,48,False
17,clock_drift_+250ppm,held_out,chronaris,mult,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.15944628541668257,0.038531256024725735,0.2859866072967028,0.0197980201979802,48,False
17,clock_drift_+250ppm,held_out,chronaris,naive_time_sync,ridge_recovery_probe__relative_clock_offset_magnitude_s,absolute_error_s,positive_favors_reference,0.3726735006396969,0.27632681475176163,0.4683515473424145,9.999000099990002e-05,48,False
17,random_missing_00pct,held_out,chronaris,contiformer,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,0.05326042617899481,-0.9952027096773071,1.070694921043658,0.9263073692630737,48,False
17,random_missing_00pct,held_out,chronaris,mult,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,4.770378862023004,3.1808160475469633,6.332592856071236,9.999000099990002e-05,48,False
17,random_missing_00pct,held_out,chronaris,naive_time_sync,ridge_recovery_probe__primary_physiology_response_lag_s,absolute_error_s,positive_favors_reference,0.47680652886706043,-0.5863799844810869,1.497235194313339,0.38046195380461956,48,False
