dataset,task,consumer,method,seed,fold,role,metric,value,direction,status,reason,smoke_only
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,mae,0.1126833160718282,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,rmse,0.13946404656317302,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,spearman,0.7189772110689093,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,frame_macro_f1,0.6134363685109226,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,segmental_f1_iou_0.10,0.5992672921441303,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,segmental_f1_iou_0.25,0.5285563479956862,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,segmental_f1_iou_0.50,0.3764568186443187,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,boundary_f1_1s,0.2538325678950679,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,boundary_f1_2s,0.3728561658249158,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,edit_score,0.5015803640803641,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,boundary_detection_delay_s,3.0866745283018866,lower,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,frame_macro_f1,0.6665241296614741,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,segmental_f1_iou_0.10,0.7764731795981796,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,segmental_f1_iou_0.25,0.7135793604543604,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,segmental_f1_iou_0.50,0.5512564981314981,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,boundary_f1_1s,0.2869829244829245,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,boundary_f1_2s,0.4559892075517076,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,edit_score,0.7180224867724868,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_duration,mult,43,simulation_g1_to_g2_clean_locked__seed_43,validation,boundary_detection_delay_s,3.126509661835749,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,macro_f1,0.41092690873878407,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,balanced_accuracy,0.4067838993646717,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,macro_auprc,0.4456283164588178,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,brier_score,0.6359286738316327,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,ece_10_bins,0.1726351617038667,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,mae,0.19347341855367026,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,rmse,0.22667183164004787,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,linear,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,spearman,0.3788353069284357,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,macro_f1,0.534292624991392,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,balanced_accuracy,0.5607948597318821,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,macro_auprc,0.559109783010684,higher,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,brier_score,0.6210959876790914,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_classification,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,ece_10_bins,0.25799061487558095,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,mae,0.17204194283112884,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,rmse,0.20831900270364836,lower,available,,False
model_independent_aviation_simulation,simulated_future_workload_regression,minirocket,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,spearman,0.6101666178513802,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,frame_macro_f1,0.39774518635223605,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,segmental_f1_iou_0.10,0.47771753812170803,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,segmental_f1_iou_0.25,0.39148321166993766,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,segmental_f1_iou_0.50,0.2596707375889361,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,boundary_f1_1s,0.27531759753726665,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,boundary_f1_2s,0.35570699810129963,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,edit_score,0.47160497539633567,higher,available,,False
model_independent_aviation_simulation,simulated_maneuver_state_segmentation,causal_tcn_raw,mult,43,simulation_g1_to_g2_clean_locked__seed_43,held_out,boundary_detection_delay_s,2.1027397260273974,lower,available,,False
