dataset,task,consumer,seed,fold,role,metric,fusion_method,best_single_value,fusion_value,fusion_gain,direction_normalized,status
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,balanced_accuracy,naive_time_sync,0.41140581755608396,0.35385329383193254,-0.05755252372415143,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,balanced_accuracy,mult,0.41140581755608396,0.43671934932885764,0.02531353177277368,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,balanced_accuracy,contiformer,0.41140581755608396,0.40303931915182184,-0.008366498404262124,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,balanced_accuracy,chronaris,0.41140581755608396,0.4320317367477462,0.020625919191662234,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,brier_score,naive_time_sync,0.5955772280840251,0.7614004385626707,-0.16582321047864557,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,brier_score,mult,0.5955772280840251,0.5842714109583981,0.01130581712562706,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,brier_score,contiformer,0.5955772280840251,0.7162884225603698,-0.12071119447634471,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,brier_score,chronaris,0.5955772280840251,0.6181303117122835,-0.022553083628258364,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,ece_10_bins,naive_time_sync,0.13549201429440685,0.2650376308098245,-0.12954561651541766,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,ece_10_bins,mult,0.13549201429440685,0.18517728099789865,-0.0496852667034918,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,ece_10_bins,contiformer,0.13549201429440685,0.15787719333314781,-0.02238517903874096,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,ece_10_bins,chronaris,0.13549201429440685,0.24056514294858694,-0.10507312865418009,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,macro_auprc,naive_time_sync,0.47172153941566736,0.34416488996146,-0.12755664945420736,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,macro_auprc,mult,0.47172153941566736,0.4507564037023408,-0.020965135713326533,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,macro_auprc,contiformer,0.47172153941566736,0.44867648765329565,-0.023045051762371704,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,macro_auprc,chronaris,0.47172153941566736,0.4970170694525711,0.02529553003690377,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,macro_f1,naive_time_sync,0.41071810777674767,0.3445376318626199,-0.06618047591412779,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,macro_f1,mult,0.41071810777674767,0.439605155311171,0.028887047534423338,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,macro_f1,contiformer,0.41071810777674767,0.3553924016914727,-0.055325706085274984,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,held_out,macro_f1,chronaris,0.41071810777674767,0.43569811815354215,0.02498001037679448,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,validation,balanced_accuracy,naive_time_sync,0.5020055638222165,0.32467490457397946,-0.17733065924823704,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,validation,balanced_accuracy,mult,0.5020055638222165,0.3949666817623083,-0.10703888205990819,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,validation,balanced_accuracy,contiformer,0.5020055638222165,0.4553169006491126,-0.046688663173103884,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,validation,balanced_accuracy,chronaris,0.5020055638222165,0.5174785965366285,0.015473032714412027,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,validation,brier_score,naive_time_sync,0.5872879371529943,0.8645261244804945,-0.27723818732750016,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,validation,brier_score,mult,0.5872879371529943,0.7351333276132278,-0.14784539046023348,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,validation,brier_score,contiformer,0.5872879371529943,0.6320005692331758,-0.0447126320801815,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,validation,brier_score,chronaris,0.5872879371529943,0.6153027807941355,-0.02801484364114115,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,validation,ece_10_bins,naive_time_sync,0.13387258611435174,0.330372554556431,-0.19649996844207926,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,validation,ece_10_bins,mult,0.13387258611435174,0.2698086048004812,-0.13593601868612945,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,validation,ece_10_bins,contiformer,0.13387258611435174,0.15795388144659972,-0.02408129533224798,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,validation,ece_10_bins,chronaris,0.13387258611435174,0.1910293423538914,-0.05715675623953967,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,validation,macro_auprc,naive_time_sync,0.5502547327496238,0.3755157101397206,-0.17473902260990315,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,validation,macro_auprc,mult,0.5502547327496238,0.47798922042161013,-0.07226551232801365,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,validation,macro_auprc,contiformer,0.5502547327496238,0.4549047046512868,-0.09535002809833698,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,validation,macro_auprc,chronaris,0.5502547327496238,0.577492517614525,0.02723778486490125,higher_is_better,available
model_independent_aviation_simulation,simulated_future_workload_classification,linear,17,simulation_g1_to_g2_clean_locked__seed_17,validation,macro_f1,naive_time_sync,0.4921643405820621,0.3261358524516419,-0.1660284881304202,higher_is_better,available
