seed,role,reference_method,comparison_method,consumer,unit_metric,difference_semantics,mean_difference,bootstrap_lower,bootstrap_upper,permutation_p_value,independent_unit_count,smoke_only
29,held_out,chronaris,vehicle_only,causal_tcn_duration,frame_accuracy,positive_favors_reference,0.011935763888888895,-0.019761827256944437,0.04394666883680555,0.47705229477052297,48,False
29,held_out,chronaris,contiformer,causal_tcn_raw,frame_accuracy,positive_favors_reference,-0.03434244791666667,-0.06331380208333334,-0.0040662977430555745,0.026297370262973702,48,False
29,held_out,chronaris,mult,causal_tcn_raw,frame_accuracy,positive_favors_reference,-0.1232638888888889,-0.14882676866319447,-0.09640570746527778,9.999000099990002e-05,48,False
29,held_out,chronaris,naive_time_sync,causal_tcn_raw,frame_accuracy,positive_favors_reference,-0.03716362847222223,-0.06499837239583335,-0.009711371527777787,0.012198780121987801,48,False
29,held_out,chronaris,physiology_only,causal_tcn_raw,frame_accuracy,positive_favors_reference,0.051106770833333315,0.006453450520833308,0.09718560112847212,0.0385961403859614,48,False
29,held_out,chronaris,vehicle_only,causal_tcn_raw,frame_accuracy,positive_favors_reference,0.030436197916666647,-0.0064059787326388945,0.06543104383680554,0.09919008099190081,48,False
29,held_out,chronaris,contiformer,linear,classification_correct,positive_favors_reference,0.06770833333333333,-0.010546874999999992,0.14596354166666597,0.16248375162483752,48,False
29,held_out,chronaris,mult,linear,classification_correct,positive_favors_reference,-0.0625,-0.125,0.0,0.0882911708829117,48,False
29,held_out,chronaris,naive_time_sync,linear,classification_correct,positive_favors_reference,0.03125,-0.036458333333333336,0.09895833333333333,0.46055394460553944,48,False
29,held_out,chronaris,physiology_only,linear,classification_correct,positive_favors_reference,0.07291666666666667,-0.010416666666666666,0.15104166666666666,0.11178882111788821,48,False
29,held_out,chronaris,vehicle_only,linear,classification_correct,positive_favors_reference,-0.036458333333333336,-0.11979166666666667,0.041666666666666664,0.4467553244675532,48,False
29,held_out,chronaris,contiformer,linear,regression_absolute_error,positive_favors_reference,0.04556837507213155,0.016934088512789457,0.07351181578511994,0.0023997600239976003,48,False
29,held_out,chronaris,mult,linear,regression_absolute_error,positive_favors_reference,0.02040557113165657,-0.008790795124756794,0.04682827422705789,0.15798420157984203,48,False
29,held_out,chronaris,naive_time_sync,linear,regression_absolute_error,positive_favors_reference,0.09345509686196844,0.0635950565764991,0.12390365716613207,9.999000099990002e-05,48,False
29,held_out,chronaris,physiology_only,linear,regression_absolute_error,positive_favors_reference,0.07851470960304141,0.04358742008917033,0.11306948231455559,9.999000099990002e-05,48,False
29,held_out,chronaris,vehicle_only,linear,regression_absolute_error,positive_favors_reference,0.04899174456174175,0.025783076905645432,0.07104578882378214,0.00039996000399960006,48,False
29,held_out,chronaris,contiformer,minirocket,classification_correct,positive_favors_reference,-0.015625,-0.08333333333333333,0.057291666666666664,0.7671232876712328,48,False
29,held_out,chronaris,mult,minirocket,classification_correct,positive_favors_reference,-0.036458333333333336,-0.08333333333333333,0.010416666666666666,0.19768023197680232,48,False
29,held_out,chronaris,naive_time_sync,minirocket,classification_correct,positive_favors_reference,0.11979166666666667,0.026041666666666668,0.21354166666666666,0.024397560243975602,48,False
29,held_out,chronaris,physiology_only,minirocket,classification_correct,positive_favors_reference,0.10416666666666667,0.046875,0.16666666666666666,0.003999600039996,48,False
29,held_out,chronaris,vehicle_only,minirocket,classification_correct,positive_favors_reference,0.015625,-0.078125,0.10416666666666667,0.8137186281371863,48,False
