candidate_id,direct_value,direction,direction_normalized_delta,metric,outer_test_opened,split_id,task,value,variant
vehicle_vehicle_scalar,,diagnostic,,majority_macro_f1,False,leave_one_view_out__fold01__candidate_327,maneuver,0.19607843137254902,direct_only
vehicle_vehicle_scalar,,diagnostic,,macro_f1_lift,False,leave_one_view_out__fold01__candidate_327,maneuver,0.6261437908496733,direct_only
vehicle_vehicle_scalar,,diagnostic,,recall_low,False,leave_one_view_out__fold01__candidate_327,maneuver,0.8,direct_only
vehicle_vehicle_scalar,,diagnostic,,recall_medium,False,leave_one_view_out__fold01__candidate_327,maneuver,0.6666666666666666,direct_only
vehicle_vehicle_scalar,,diagnostic,,recall_high,False,leave_one_view_out__fold01__candidate_327,maneuver,1.0,direct_only
vehicle_vehicle_scalar,,diagnostic,,minimum_class_recall,False,leave_one_view_out__fold01__candidate_327,maneuver,0.6666666666666666,direct_only
vehicle_vehicle_scalar,,diagnostic,,ordinal_mae,False,leave_one_view_out__fold01__candidate_327,maneuver,0.16666666666666666,direct_only
vehicle_vehicle_scalar,,diagnostic,,score_mae,False,leave_one_view_out__fold01__candidate_327,maneuver,0.19611800698507378,direct_only
vehicle_vehicle_scalar,,diagnostic,,score_spearman,False,leave_one_view_out__fold01__candidate_327,maneuver,0.9510489510489512,direct_only
vehicle_vehicle_scalar,,lower,,rmse,False,leave_one_view_out__fold01__candidate_327,response,1.109905264206864,direct_only
vehicle_vehicle_scalar,,diagnostic,,mae,False,leave_one_view_out__fold01__candidate_327,response,0.9501420499705325,direct_only
vehicle_vehicle_scalar,,diagnostic,,validation_std,False,leave_one_view_out__fold01__candidate_327,response,0.7424450098311778,direct_only
vehicle_vehicle_scalar,,diagnostic,,validation_iqr,False,leave_one_view_out__fold01__candidate_327,response,0.8094986823286678,direct_only
vehicle_vehicle_scalar,,diagnostic,,nrmse_std,False,leave_one_view_out__fold01__candidate_327,response,1.4949326206115143,direct_only
vehicle_vehicle_scalar,,diagnostic,,nrmse_iqr,False,leave_one_view_out__fold01__candidate_327,response,1.37110200230842,direct_only
vehicle_vehicle_scalar,,diagnostic,,train_mean_baseline_rmse,False,leave_one_view_out__fold01__candidate_327,response,0.9686999988458442,direct_only
vehicle_vehicle_scalar,,diagnostic,,rmse_ratio,False,leave_one_view_out__fold01__candidate_327,response,1.1457677975939493,direct_only
vehicle_vehicle_scalar,,diagnostic,,response_skill,False,leave_one_view_out__fold01__candidate_327,response,-0.31278384600328857,direct_only
vehicle_vehicle_scalar,,diagnostic,,spearman,False,leave_one_view_out__fold01__candidate_327,response,0.3636363636363637,direct_only
vehicle_vehicle_scalar,,higher,,auprc,False,leave_one_view_out__fold01__candidate_327,high_response,0.7550459956709956,direct_only
vehicle_vehicle_scalar,,diagnostic,,prevalence,False,leave_one_view_out__fold01__candidate_327,high_response,0.6666666666666666,direct_only
vehicle_vehicle_scalar,,diagnostic,,random_baseline_auprc,False,leave_one_view_out__fold01__candidate_327,high_response,0.6666666666666666,direct_only
vehicle_vehicle_scalar,,diagnostic,,normalized_ap,False,leave_one_view_out__fold01__candidate_327,high_response,0.2651379870129869,direct_only
vehicle_vehicle_scalar,,diagnostic,,auprc_lift,False,leave_one_view_out__fold01__candidate_327,high_response,0.08837932900432899,direct_only
vehicle_vehicle_scalar,,diagnostic,,auroc,False,leave_one_view_out__fold01__candidate_327,high_response,0.5,direct_only
vehicle_vehicle_scalar,,diagnostic,,balanced_accuracy,False,leave_one_view_out__fold01__candidate_327,high_response,0.5,direct_only
vehicle_vehicle_scalar,0.8222222222222223,higher,0.0,macro_f1,False,leave_one_view_out__fold01__candidate_327,maneuver,0.8222222222222223,full
vehicle_vehicle_scalar,0.8222222222222223,diagnostic,0.0,support_aware_macro_f1,False,leave_one_view_out__fold01__candidate_327,maneuver,0.8222222222222223,full
vehicle_vehicle_scalar,0.19607843137254902,diagnostic,0.0,majority_macro_f1,False,leave_one_view_out__fold01__candidate_327,maneuver,0.19607843137254902,full
vehicle_vehicle_scalar,0.6261437908496733,diagnostic,0.0,macro_f1_lift,False,leave_one_view_out__fold01__candidate_327,maneuver,0.6261437908496733,full
vehicle_vehicle_scalar,0.8,diagnostic,0.0,recall_low,False,leave_one_view_out__fold01__candidate_327,maneuver,0.8,full
vehicle_vehicle_scalar,0.6666666666666666,diagnostic,0.0,recall_medium,False,leave_one_view_out__fold01__candidate_327,maneuver,0.6666666666666666,full
vehicle_vehicle_scalar,1.0,diagnostic,0.0,recall_high,False,leave_one_view_out__fold01__candidate_327,maneuver,1.0,full
vehicle_vehicle_scalar,0.6666666666666666,diagnostic,0.0,minimum_class_recall,False,leave_one_view_out__fold01__candidate_327,maneuver,0.6666666666666666,full
vehicle_vehicle_scalar,0.16666666666666666,diagnostic,0.0,ordinal_mae,False,leave_one_view_out__fold01__candidate_327,maneuver,0.16666666666666666,full
vehicle_vehicle_scalar,0.19611800698507378,diagnostic,0.004139640724913629,score_mae,False,leave_one_view_out__fold01__candidate_327,maneuver,0.2002576477099874,full
vehicle_vehicle_scalar,0.9510489510489512,diagnostic,0.0,score_spearman,False,leave_one_view_out__fold01__candidate_327,maneuver,0.9510489510489512,full
vehicle_vehicle_scalar,1.109905264206864,lower,0.002549235696123864,rmse,False,leave_one_view_out__fold01__candidate_327,response,1.1073560285107402,full
vehicle_vehicle_scalar,0.9501420499705325,diagnostic,-0.002001139024893517,mae,False,leave_one_view_out__fold01__candidate_327,response,0.948140910945639,full
vehicle_vehicle_scalar,0.7424450098311778,diagnostic,0.0,validation_std,False,leave_one_view_out__fold01__candidate_327,response,0.7424450098311778,full
vehicle_vehicle_scalar,0.8094986823286678,diagnostic,0.0,validation_iqr,False,leave_one_view_out__fold01__candidate_327,response,0.8094986823286678,full
vehicle_vehicle_scalar,1.4949326206115143,diagnostic,-0.0034335683617883195,nrmse_std,False,leave_one_view_out__fold01__candidate_327,response,1.491499052249726,full
vehicle_vehicle_scalar,1.37110200230842,diagnostic,-0.003149153607996613,nrmse_iqr,False,leave_one_view_out__fold01__candidate_327,response,1.3679528487004233,full
vehicle_vehicle_scalar,0.9686999988458442,diagnostic,0.0,train_mean_baseline_rmse,False,leave_one_view_out__fold01__candidate_327,response,0.9686999988458442,full
vehicle_vehicle_scalar,1.1457677975939493,diagnostic,-0.0026316049335823877,rmse_ratio,False,leave_one_view_out__fold01__candidate_327,response,1.143136192660367,full
vehicle_vehicle_scalar,-0.31278384600328857,diagnostic,0.006023491033249062,response_skill,False,leave_one_view_out__fold01__candidate_327,response,-0.3067603549700395,full
vehicle_vehicle_scalar,0.3636363636363637,diagnostic,0.0,spearman,False,leave_one_view_out__fold01__candidate_327,response,0.3636363636363637,full
vehicle_vehicle_scalar,0.7550459956709956,higher,0.0,auprc,False,leave_one_view_out__fold01__candidate_327,high_response,0.7550459956709956,full
vehicle_vehicle_scalar,0.6666666666666666,diagnostic,0.0,prevalence,False,leave_one_view_out__fold01__candidate_327,high_response,0.6666666666666666,full
vehicle_vehicle_scalar,0.6666666666666666,diagnostic,0.0,random_baseline_auprc,False,leave_one_view_out__fold01__candidate_327,high_response,0.6666666666666666,full
vehicle_vehicle_scalar,0.2651379870129869,diagnostic,0.0,normalized_ap,False,leave_one_view_out__fold01__candidate_327,high_response,0.2651379870129869,full
vehicle_vehicle_scalar,0.08837932900432899,diagnostic,0.0,auprc_lift,False,leave_one_view_out__fold01__candidate_327,high_response,0.08837932900432899,full
vehicle_vehicle_scalar,0.5,diagnostic,0.0,auroc,False,leave_one_view_out__fold01__candidate_327,high_response,0.5,full
