split_id,candidate_id,variant,task,metric,direction,value,direct_value,direction_normalized_delta,outer_test_opened
leave_one_view_out__fold01__candidate_339,vehicle_only,matched_task_anchor,high_response,auroc,diagnostic,0.25,,,False
leave_one_view_out__fold01__candidate_339,vehicle_only,matched_task_anchor,high_response,balanced_accuracy,diagnostic,0.5,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,maneuver,macro_f1,higher,0.5555555555555555,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,maneuver,support_aware_macro_f1,diagnostic,0.5555555555555555,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,maneuver,majority_macro_f1,diagnostic,0.16666666666666666,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,maneuver,macro_f1_lift,diagnostic,0.38888888888888884,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,maneuver,recall_low,diagnostic,0.0,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,maneuver,recall_medium,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,maneuver,recall_high,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,maneuver,minimum_class_recall,diagnostic,0.0,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,maneuver,ordinal_mae,diagnostic,0.3333333333333333,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,maneuver,score_mae,diagnostic,0.25835466470112384,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,maneuver,score_spearman,diagnostic,0.9720279720279721,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,response,rmse,lower,0.9224190162603038,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,response,mae,diagnostic,0.6938300014690278,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,response,validation_std,diagnostic,0.9229823964743179,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,response,validation_iqr,diagnostic,1.5375502327333572,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,response,nrmse_std,diagnostic,0.9993896089284409,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,response,nrmse_iqr,diagnostic,0.5999277269923643,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,response,train_mean_baseline_rmse,diagnostic,1.2411261006308119,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,response,rmse_ratio,diagnostic,0.7432113592579168,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,response,response_skill,diagnostic,0.44763687546999964,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,response,spearman,diagnostic,0.6153846153846154,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,high_response,auprc,higher,0.8951388888888889,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,high_response,prevalence,diagnostic,0.6666666666666666,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,high_response,random_baseline_auprc,diagnostic,0.6666666666666666,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,high_response,normalized_ap,diagnostic,0.6854166666666668,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,high_response,auprc_lift,diagnostic,0.2284722222222223,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,high_response,auroc,diagnostic,0.78125,,,False
leave_one_view_out__fold01__candidate_339,naive_time_sync,matched_task_anchor,high_response,balanced_accuracy,diagnostic,0.625,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,maneuver,macro_f1,higher,0.6962962962962963,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,maneuver,support_aware_macro_f1,diagnostic,0.6962962962962963,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,maneuver,majority_macro_f1,diagnostic,0.16666666666666666,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,maneuver,macro_f1_lift,diagnostic,0.5296296296296297,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,maneuver,recall_low,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,maneuver,recall_medium,diagnostic,0.25,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,maneuver,recall_high,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,maneuver,minimum_class_recall,diagnostic,0.25,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,maneuver,ordinal_mae,diagnostic,0.25,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,maneuver,score_mae,diagnostic,1.6086563708932717,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,maneuver,score_spearman,diagnostic,0.5524475524475525,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,response,rmse,lower,0.7113288967031118,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,response,mae,diagnostic,0.6251223958521358,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,response,validation_std,diagnostic,0.9229823964743179,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,response,validation_iqr,diagnostic,1.5375502327333572,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,response,nrmse_std,diagnostic,0.7706852258724575,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,response,nrmse_iqr,diagnostic,0.46263782578248347,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,response,train_mean_baseline_rmse,diagnostic,1.2411261006308119,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,response,rmse_ratio,diagnostic,0.5731318488440243,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,response,response_skill,diagnostic,0.6715198838406303,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,response,spearman,diagnostic,0.7412587412587414,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,high_response,auprc,higher,0.8045454545454546,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,high_response,prevalence,diagnostic,0.6666666666666666,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,high_response,random_baseline_auprc,diagnostic,0.6666666666666666,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,high_response,normalized_ap,diagnostic,0.41363636363636375,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,high_response,auprc_lift,diagnostic,0.13787878787878793,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,high_response,auroc,diagnostic,0.59375,,,False
leave_one_view_out__fold01__candidate_339,mult,matched_task_anchor,high_response,balanced_accuracy,diagnostic,0.6875,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,maneuver,macro_f1,higher,1.0,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,maneuver,support_aware_macro_f1,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,maneuver,majority_macro_f1,diagnostic,0.16666666666666666,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,maneuver,macro_f1_lift,diagnostic,0.8333333333333334,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,maneuver,recall_low,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,maneuver,recall_medium,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,maneuver,recall_high,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,maneuver,minimum_class_recall,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,maneuver,ordinal_mae,diagnostic,0.0,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,maneuver,score_mae,diagnostic,0.4778691584429307,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,maneuver,score_spearman,diagnostic,0.9090909090909092,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,response,rmse,lower,1.5079777980893267,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,response,mae,diagnostic,1.2770503889675655,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,response,validation_std,diagnostic,0.9229823964743179,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,response,validation_iqr,diagnostic,1.5375502327333572,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,response,nrmse_std,diagnostic,1.633809922973202,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,response,nrmse_iqr,diagnostic,0.9807665245567564,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,response,train_mean_baseline_rmse,diagnostic,1.2411261006308119,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,response,rmse_ratio,diagnostic,1.2150077234882786,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,response,response_skill,diagnostic,-0.4762437681361693,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,response,spearman,diagnostic,-0.007042428152039987,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,high_response,auprc,higher,0.6707656926406926,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,high_response,prevalence,diagnostic,0.6666666666666666,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,high_response,random_baseline_auprc,diagnostic,0.6666666666666666,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,high_response,normalized_ap,diagnostic,0.012297077922078013,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,high_response,auprc_lift,diagnostic,0.004099025974026005,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,high_response,auroc,diagnostic,0.34375,,,False
leave_one_view_out__fold01__candidate_339,contiformer,matched_task_anchor,high_response,balanced_accuracy,diagnostic,0.5,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,maneuver,macro_f1,higher,0.6626984126984127,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,maneuver,support_aware_macro_f1,diagnostic,0.6626984126984127,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,maneuver,majority_macro_f1,diagnostic,0.16666666666666666,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,maneuver,macro_f1_lift,diagnostic,0.49603174603174605,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,maneuver,recall_low,diagnostic,0.75,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,maneuver,recall_medium,diagnostic,0.5,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,maneuver,recall_high,diagnostic,0.75,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,maneuver,minimum_class_recall,diagnostic,0.5,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,maneuver,ordinal_mae,diagnostic,0.4166666666666667,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,maneuver,score_mae,diagnostic,1.5870718625718467,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,maneuver,score_spearman,diagnostic,-0.6643356643356644,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,response,rmse,lower,1.2939535206838524,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,response,mae,diagnostic,1.0012787366964895,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,response,validation_std,diagnostic,0.9229823964743179,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,response,validation_iqr,diagnostic,1.5375502327333572,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,response,nrmse_std,diagnostic,1.4019265433735244,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,response,nrmse_iqr,diagnostic,0.8415682903468757,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,response,train_mean_baseline_rmse,diagnostic,1.2411261006308119,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,response,rmse_ratio,diagnostic,1.042564103700817,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,response,response_skill,diagnostic,-0.0869399103254882,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,response,spearman,diagnostic,0.4055944055944056,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,high_response,auprc,higher,0.8491883116883117,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,high_response,prevalence,diagnostic,0.6666666666666666,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,high_response,random_baseline_auprc,diagnostic,0.6666666666666666,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,high_response,normalized_ap,diagnostic,0.547564935064935,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,high_response,auprc_lift,diagnostic,0.18252164502164503,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,high_response,auroc,diagnostic,0.65625,,,False
leave_one_view_out__fold01__candidate_339,chronaris,matched_task_anchor,high_response,balanced_accuracy,diagnostic,0.375,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,maneuver,macro_f1,higher,0.35555555555555557,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,maneuver,support_aware_macro_f1,diagnostic,0.35555555555555557,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,maneuver,majority_macro_f1,diagnostic,0.13333333333333333,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,maneuver,macro_f1_lift,diagnostic,0.22222222222222224,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,maneuver,recall_low,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,maneuver,recall_medium,diagnostic,0.5,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,maneuver,recall_high,diagnostic,0.0,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,maneuver,minimum_class_recall,diagnostic,0.0,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,maneuver,ordinal_mae,diagnostic,0.6666666666666666,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,maneuver,score_mae,diagnostic,4.807664667109791,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,maneuver,score_spearman,diagnostic,-0.7272727272727274,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,response,rmse,lower,1.4465959616844783,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,response,mae,diagnostic,1.1365533902316518,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,response,validation_std,diagnostic,0.7738225567538186,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,response,validation_iqr,diagnostic,1.1164541279861386,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,response,nrmse_std,diagnostic,1.8694156031751523,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,response,nrmse_iqr,diagnostic,1.2957056859056537,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,response,train_mean_baseline_rmse,diagnostic,0.9520832805389658,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,response,rmse_ratio,diagnostic,1.5194006567005076,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,response,response_skill,diagnostic,-1.308578355581934,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,response,spearman,diagnostic,-0.1305204810861667,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,high_response,auprc,higher,0.5078231292517007,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,high_response,prevalence,diagnostic,0.5833333333333334,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,high_response,random_baseline_auprc,diagnostic,0.5833333333333334,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,high_response,normalized_ap,diagnostic,-0.18122448979591843,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,high_response,auprc_lift,diagnostic,-0.07551020408163267,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,high_response,auroc,diagnostic,0.3,,,False
leave_one_view_out__fold01__candidate_340,physiology_only,matched_task_anchor,high_response,balanced_accuracy,diagnostic,0.41428571428571426,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,maneuver,macro_f1,higher,1.0,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,maneuver,support_aware_macro_f1,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,maneuver,majority_macro_f1,diagnostic,0.13333333333333333,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,maneuver,macro_f1_lift,diagnostic,0.8666666666666667,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,maneuver,recall_low,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,maneuver,recall_medium,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,maneuver,recall_high,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,maneuver,minimum_class_recall,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,maneuver,ordinal_mae,diagnostic,0.0,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,maneuver,score_mae,diagnostic,0.20832011654830118,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,maneuver,score_spearman,diagnostic,0.9860139860139862,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,response,rmse,lower,1.0767363409856978,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,response,mae,diagnostic,0.9344068093603606,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,response,validation_std,diagnostic,0.7738225567538186,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,response,validation_iqr,diagnostic,1.1164541279861386,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,response,nrmse_std,diagnostic,1.3914512204226779,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,response,nrmse_iqr,diagnostic,0.9644250614469188,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,response,train_mean_baseline_rmse,diagnostic,0.9520832805389658,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,response,rmse_ratio,diagnostic,1.1309266353003984,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,response,response_skill,diagnostic,-0.27899505443188,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,response,spearman,diagnostic,-0.09090909090909093,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,high_response,auprc,higher,0.6090496804782519,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,high_response,prevalence,diagnostic,0.5833333333333334,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,high_response,random_baseline_auprc,diagnostic,0.5833333333333334,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,high_response,normalized_ap,diagnostic,0.061719233147804524,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,high_response,auprc_lift,diagnostic,0.02571634714491855,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,high_response,auroc,diagnostic,0.39999999999999997,,,False
leave_one_view_out__fold01__candidate_340,vehicle_only,matched_task_anchor,high_response,balanced_accuracy,diagnostic,0.4714285714285714,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,maneuver,macro_f1,higher,0.9153439153439153,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,maneuver,support_aware_macro_f1,diagnostic,0.9153439153439153,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,maneuver,majority_macro_f1,diagnostic,0.13333333333333333,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,maneuver,macro_f1_lift,diagnostic,0.782010582010582,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,maneuver,recall_low,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,maneuver,recall_medium,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,maneuver,recall_high,diagnostic,0.8,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,maneuver,minimum_class_recall,diagnostic,0.8,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,maneuver,ordinal_mae,diagnostic,0.16666666666666666,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,maneuver,score_mae,diagnostic,0.4940437147287568,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,maneuver,score_spearman,diagnostic,0.9440559440559443,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,response,rmse,lower,0.7915412588831943,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,response,mae,diagnostic,0.5995338561410273,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,response,validation_std,diagnostic,0.7738225567538186,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,response,validation_iqr,diagnostic,1.1164541279861386,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,response,nrmse_std,diagnostic,1.0228976294044794,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,response,nrmse_iqr,diagnostic,0.7089778603899987,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,response,train_mean_baseline_rmse,diagnostic,0.9520832805389658,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,response,rmse_ratio,diagnostic,0.8313781735932909,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,response,response_skill,diagnostic,0.30881033247268386,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,response,spearman,diagnostic,0.4685314685314686,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,high_response,auprc,higher,0.7511904761904762,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,high_response,prevalence,diagnostic,0.5833333333333334,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,high_response,random_baseline_auprc,diagnostic,0.5833333333333334,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,high_response,normalized_ap,diagnostic,0.4028571428571428,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,high_response,auprc_lift,diagnostic,0.16785714285714282,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,high_response,auroc,diagnostic,0.6285714285714286,,,False
leave_one_view_out__fold01__candidate_340,naive_time_sync,matched_task_anchor,high_response,balanced_accuracy,diagnostic,0.5571428571428572,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,maneuver,macro_f1,higher,0.3904761904761904,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,maneuver,support_aware_macro_f1,diagnostic,0.3904761904761904,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,maneuver,majority_macro_f1,diagnostic,0.13333333333333333,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,maneuver,macro_f1_lift,diagnostic,0.2571428571428571,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,maneuver,recall_low,diagnostic,1.0,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,maneuver,recall_medium,diagnostic,0.25,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,maneuver,recall_high,diagnostic,0.2,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,maneuver,minimum_class_recall,diagnostic,0.2,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,maneuver,ordinal_mae,diagnostic,0.75,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,maneuver,score_mae,diagnostic,1.3201834887469037,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,maneuver,score_spearman,diagnostic,0.6153846153846154,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,response,rmse,lower,0.8417598163791402,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,response,mae,diagnostic,0.7284817017022286,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,response,validation_std,diagnostic,0.7738225567538186,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,response,validation_iqr,diagnostic,1.1164541279861386,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,response,nrmse_std,diagnostic,1.087794364525012,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,response,nrmse_iqr,diagnostic,0.7539582641854776,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,response,train_mean_baseline_rmse,diagnostic,0.9520832805389658,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,response,rmse_ratio,diagnostic,0.8841241450040247,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,response,response_skill,diagnostic,0.21832449622090233,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,response,spearman,diagnostic,0.3356643356643357,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,high_response,auprc,higher,0.6358585858585859,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,high_response,prevalence,diagnostic,0.5833333333333334,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,high_response,random_baseline_auprc,diagnostic,0.5833333333333334,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,high_response,normalized_ap,diagnostic,0.1260606060606061,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,high_response,auprc_lift,diagnostic,0.05252525252525253,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,high_response,auroc,diagnostic,0.4285714285714285,,,False
leave_one_view_out__fold01__candidate_340,mult,matched_task_anchor,high_response,balanced_accuracy,diagnostic,0.4857142857142857,,,False
