candidate_id,direction,direction_normalized_delta,frozen_value,metric,outer_test_opened,partial_value,split_id,task
partial_ratio_0.02,diagnostic,0.0,0.75,support_aware_macro_f1,False,0.75,leave_one_view_out__fold02__candidate_329,maneuver
partial_ratio_0.02,diagnostic,0.0,0.13333333333333333,majority_macro_f1,False,0.13333333333333333,leave_one_view_out__fold02__candidate_329,maneuver
partial_ratio_0.02,diagnostic,0.0,0.6166666666666667,macro_f1_lift,False,0.6166666666666667,leave_one_view_out__fold02__candidate_329,maneuver
partial_ratio_0.02,diagnostic,0.0,1.0,recall_low,False,1.0,leave_one_view_out__fold02__candidate_329,maneuver
partial_ratio_0.02,diagnostic,0.0,0.75,recall_medium,False,0.75,leave_one_view_out__fold02__candidate_329,maneuver
partial_ratio_0.02,diagnostic,0.0,0.6,recall_high,False,0.6,leave_one_view_out__fold02__candidate_329,maneuver
partial_ratio_0.02,diagnostic,0.0,0.6,minimum_class_recall,False,0.6,leave_one_view_out__fold02__candidate_329,maneuver
partial_ratio_0.02,diagnostic,0.0,0.3333333333333333,ordinal_mae,False,0.3333333333333333,leave_one_view_out__fold02__candidate_329,maneuver
partial_ratio_0.02,diagnostic,0.0,1.015358205268553,score_mae,False,1.015358205268553,leave_one_view_out__fold02__candidate_329,maneuver
partial_ratio_0.02,diagnostic,0.0,0.6853146853146854,score_spearman,False,0.6853146853146854,leave_one_view_out__fold02__candidate_329,maneuver
partial_ratio_0.02,lower,0.0,1.25013967472427,rmse,False,1.25013967472427,leave_one_view_out__fold02__candidate_329,response
partial_ratio_0.02,diagnostic,0.0,1.0640306098502395,mae,False,1.0640306098502395,leave_one_view_out__fold02__candidate_329,response
partial_ratio_0.02,diagnostic,0.0,0.7444107826338697,validation_std,False,0.7444107826338697,leave_one_view_out__fold02__candidate_329,response
partial_ratio_0.02,diagnostic,0.0,1.1262613296953732,validation_iqr,False,1.1262613296953732,leave_one_view_out__fold02__candidate_329,response
partial_ratio_0.02,diagnostic,0.0,1.6793680369607669,nrmse_std,False,1.6793680369607669,leave_one_view_out__fold02__candidate_329,response
partial_ratio_0.02,diagnostic,0.0,1.1099907648098002,nrmse_iqr,False,1.1099907648098002,leave_one_view_out__fold02__candidate_329,response
partial_ratio_0.02,diagnostic,0.0,0.7887754436917269,train_mean_baseline_rmse,False,0.7887754436917269,leave_one_view_out__fold02__candidate_329,response
partial_ratio_0.02,diagnostic,0.0,1.584912011044877,rmse_ratio,False,1.584912011044877,leave_one_view_out__fold02__candidate_329,response
partial_ratio_0.02,diagnostic,0.0,-1.5119460827543159,response_skill,False,-1.5119460827543159,leave_one_view_out__fold02__candidate_329,response
partial_ratio_0.02,diagnostic,0.0,-0.010677847084700381,spearman,False,-0.010677847084700381,leave_one_view_out__fold02__candidate_329,response
partial_ratio_0.02,higher,0.0,0.7888888888888888,auprc,False,0.7888888888888888,leave_one_view_out__fold02__candidate_329,high_response
partial_ratio_0.02,diagnostic,0.0,0.4166666666666667,prevalence,False,0.4166666666666667,leave_one_view_out__fold02__candidate_329,high_response
partial_ratio_0.02,diagnostic,0.0,0.4166666666666667,random_baseline_auprc,False,0.4166666666666667,leave_one_view_out__fold02__candidate_329,high_response
partial_ratio_0.02,diagnostic,0.0,0.6380952380952379,normalized_ap,False,0.6380952380952379,leave_one_view_out__fold02__candidate_329,high_response
partial_ratio_0.02,diagnostic,0.0,0.37222222222222207,auprc_lift,False,0.37222222222222207,leave_one_view_out__fold02__candidate_329,high_response
partial_ratio_0.02,diagnostic,0.0,0.7142857142857142,auroc,False,0.7142857142857142,leave_one_view_out__fold02__candidate_329,high_response
partial_ratio_0.02,diagnostic,0.0,0.6,balanced_accuracy,False,0.6,leave_one_view_out__fold02__candidate_329,high_response
partial_ratio_0.05,higher,0.0,0.75,macro_f1,False,0.75,leave_one_view_out__fold02__candidate_329,maneuver
partial_ratio_0.05,diagnostic,0.0,0.75,support_aware_macro_f1,False,0.75,leave_one_view_out__fold02__candidate_329,maneuver
partial_ratio_0.05,diagnostic,0.0,0.13333333333333333,majority_macro_f1,False,0.13333333333333333,leave_one_view_out__fold02__candidate_329,maneuver
partial_ratio_0.05,diagnostic,0.0,0.6166666666666667,macro_f1_lift,False,0.6166666666666667,leave_one_view_out__fold02__candidate_329,maneuver
partial_ratio_0.05,diagnostic,0.0,1.0,recall_low,False,1.0,leave_one_view_out__fold02__candidate_329,maneuver
partial_ratio_0.05,diagnostic,0.0,0.75,recall_medium,False,0.75,leave_one_view_out__fold02__candidate_329,maneuver
partial_ratio_0.05,diagnostic,0.0,0.6,recall_high,False,0.6,leave_one_view_out__fold02__candidate_329,maneuver
partial_ratio_0.05,diagnostic,0.0,0.6,minimum_class_recall,False,0.6,leave_one_view_out__fold02__candidate_329,maneuver
partial_ratio_0.05,diagnostic,0.0,0.3333333333333333,ordinal_mae,False,0.3333333333333333,leave_one_view_out__fold02__candidate_329,maneuver
partial_ratio_0.05,diagnostic,0.0,1.015358205268553,score_mae,False,1.015358205268553,leave_one_view_out__fold02__candidate_329,maneuver
partial_ratio_0.05,diagnostic,0.0,0.6853146853146854,score_spearman,False,0.6853146853146854,leave_one_view_out__fold02__candidate_329,maneuver
partial_ratio_0.05,lower,0.0,1.25013967472427,rmse,False,1.25013967472427,leave_one_view_out__fold02__candidate_329,response
partial_ratio_0.05,diagnostic,0.0,1.0640306098502395,mae,False,1.0640306098502395,leave_one_view_out__fold02__candidate_329,response
partial_ratio_0.05,diagnostic,0.0,0.7444107826338697,validation_std,False,0.7444107826338697,leave_one_view_out__fold02__candidate_329,response
partial_ratio_0.05,diagnostic,0.0,1.1262613296953732,validation_iqr,False,1.1262613296953732,leave_one_view_out__fold02__candidate_329,response
partial_ratio_0.05,diagnostic,0.0,1.6793680369607669,nrmse_std,False,1.6793680369607669,leave_one_view_out__fold02__candidate_329,response
partial_ratio_0.05,diagnostic,0.0,1.1099907648098002,nrmse_iqr,False,1.1099907648098002,leave_one_view_out__fold02__candidate_329,response
partial_ratio_0.05,diagnostic,0.0,0.7887754436917269,train_mean_baseline_rmse,False,0.7887754436917269,leave_one_view_out__fold02__candidate_329,response
partial_ratio_0.05,diagnostic,0.0,1.584912011044877,rmse_ratio,False,1.584912011044877,leave_one_view_out__fold02__candidate_329,response
partial_ratio_0.05,diagnostic,0.0,-1.5119460827543159,response_skill,False,-1.5119460827543159,leave_one_view_out__fold02__candidate_329,response
partial_ratio_0.05,diagnostic,0.0,-0.010677847084700381,spearman,False,-0.010677847084700381,leave_one_view_out__fold02__candidate_329,response
partial_ratio_0.05,higher,0.0,0.7888888888888888,auprc,False,0.7888888888888888,leave_one_view_out__fold02__candidate_329,high_response
partial_ratio_0.05,diagnostic,0.0,0.4166666666666667,prevalence,False,0.4166666666666667,leave_one_view_out__fold02__candidate_329,high_response
partial_ratio_0.05,diagnostic,0.0,0.4166666666666667,random_baseline_auprc,False,0.4166666666666667,leave_one_view_out__fold02__candidate_329,high_response
partial_ratio_0.05,diagnostic,0.0,0.6380952380952379,normalized_ap,False,0.6380952380952379,leave_one_view_out__fold02__candidate_329,high_response
partial_ratio_0.05,diagnostic,0.0,0.37222222222222207,auprc_lift,False,0.37222222222222207,leave_one_view_out__fold02__candidate_329,high_response
partial_ratio_0.05,diagnostic,0.0,0.7142857142857142,auroc,False,0.7142857142857142,leave_one_view_out__fold02__candidate_329,high_response
partial_ratio_0.05,diagnostic,0.0,0.6,balanced_accuracy,False,0.6,leave_one_view_out__fold02__candidate_329,high_response
