best_epoch,candidate_id,checkpoint_path,epoch,epoch_count,gate_high_response,gate_maneuver,gate_response,gradient_norm_before_clip,improved,outer_test_opened,safety_passed,split_id,train_maneuver_loss,train_response_loss,train_risk_loss,train_score_loss,train_total_loss,training_stage,validation_safe,validation_selection_score
2,vehicle_vehicle_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_vehicle_scalar/leave_one_view_out__fold01__candidate_327/best.pt,1,14,0.04697749763727188,0.04697749763727188,0.04697749763727188,0.07863855361938477,True,False,True,leave_one_view_out__fold01__candidate_327,2.7194924354553223,0.6572457551956177,5.467494964599609,0.47512874007225037,8.941155433654785,frozen_safe_residual,True,2.0575540078253125
2,vehicle_vehicle_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_vehicle_scalar/leave_one_view_out__fold01__candidate_327/best.pt,2,14,0.047271858900785446,0.04725780710577965,0.04714848846197128,0.0873614177107811,True,False,True,leave_one_view_out__fold01__candidate_327,2.7162344455718994,0.6557936072349548,5.463342189788818,0.47349974513053894,8.9319486618042,frozen_safe_residual,True,2.055775983425158
2,vehicle_vehicle_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_vehicle_scalar/leave_one_view_out__fold01__candidate_327/best.pt,3,14,0.047583311796188354,0.0475795641541481,0.047456350177526474,0.3273352086544037,False,False,True,leave_one_view_out__fold01__candidate_327,2.7020864486694336,0.6505767703056335,5.430312156677246,0.4680997133255005,8.878478050231934,frozen_safe_residual,False,2.1779880131143305
2,vehicle_vehicle_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_vehicle_scalar/leave_one_view_out__fold01__candidate_327/best.pt,4,14,0.04792144149541855,0.047915372997522354,0.047798607498407364,0.6249241232872009,False,False,True,leave_one_view_out__fold01__candidate_327,2.667574167251587,0.6414448022842407,5.367571830749512,0.4566487967967987,8.769813537597656,frozen_safe_residual,False,2.1750365962244933
2,vehicle_vehicle_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_vehicle_scalar/leave_one_view_out__fold01__candidate_327/best.pt,5,14,0.0482783168554306,0.04827411100268364,0.048158153891563416,0.9713663458824158,False,False,True,leave_one_view_out__fold01__candidate_327,2.6221506595611572,0.626041054725647,5.268163204193115,0.4383445084095001,8.60593032836914,frozen_safe_residual,False,2.171961259436717
2,vehicle_vehicle_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_vehicle_scalar/leave_one_view_out__fold01__candidate_327/best.pt,6,14,0.04865366593003273,0.04865461215376854,0.04853585734963417,1.266377568244934,False,False,True,leave_one_view_out__fold01__candidate_327,2.5699026584625244,0.6057463884353638,5.1412153244018555,0.4300873279571533,8.404801368713379,frozen_safe_residual,False,2.1325072274311
2,vehicle_vehicle_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_vehicle_scalar/leave_one_view_out__fold01__candidate_327/best.pt,7,14,0.049045126885175705,0.04904811829328537,0.048936981707811356,1.6447569131851196,False,False,True,leave_one_view_out__fold01__candidate_327,2.4819753170013428,0.5877257585525513,4.974761962890625,0.4114666283130646,8.128691673278809,frozen_safe_residual,False,2.04750821043656
2,vehicle_vehicle_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_vehicle_scalar/leave_one_view_out__fold01__candidate_327/best.pt,8,14,0.049450065940618515,0.04945921152830124,0.049361616373062134,2.015192985534668,False,False,True,leave_one_view_out__fold01__candidate_327,2.4006762504577637,0.5694453120231628,4.738803863525391,0.4042336642742157,7.791723251342773,frozen_safe_residual,False,2.099265017291498
2,vehicle_vehicle_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_vehicle_scalar/leave_one_view_out__fold01__candidate_327/best.pt,9,14,0.04986904561519623,0.04988277330994606,0.04980618134140968,2.4333958625793457,False,False,True,leave_one_view_out__fold01__candidate_327,2.252112627029419,0.5571786165237427,4.454181671142578,0.40029236674308777,7.345498561859131,frozen_safe_residual,False,2.0945716268189445
2,vehicle_vehicle_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_vehicle_scalar/leave_one_view_out__fold01__candidate_327/best.pt,10,14,0.05030428245663643,0.050320662558078766,0.050267841666936874,2.8193359375,False,False,True,leave_one_view_out__fold01__candidate_327,2.087594509124756,0.5114802718162537,4.174400806427002,0.4106302857398987,6.8575825691223145,frozen_safe_residual,False,2.087314538339042
2,vehicle_vehicle_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_vehicle_scalar/leave_one_view_out__fold01__candidate_327/best.pt,11,14,0.05075708031654358,0.050778672099113464,0.05072399601340294,2.977100133895874,False,False,True,leave_one_view_out__fold01__candidate_327,2.0423004627227783,0.5007165670394897,3.8197684288024902,0.39860299229621887,6.4444990158081055,frozen_safe_residual,False,2.1360310315128714
2,vehicle_vehicle_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_vehicle_scalar/leave_one_view_out__fold01__candidate_327/best.pt,12,14,0.05122688040137291,0.0512552447617054,0.05099591240286827,3.1331632137298584,False,False,True,leave_one_view_out__fold01__candidate_327,1.9184974431991577,0.5403438806533813,3.374607563018799,0.40126746892929077,5.915707111358643,frozen_safe_residual,False,2.116426740443822
2,vehicle_vehicle_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_vehicle_scalar/leave_one_view_out__fold01__candidate_327/best.pt,13,14,0.051713623106479645,0.051747165620326996,0.0512273795902729,3.2889957427978516,False,False,True,leave_one_view_out__fold01__candidate_327,1.7610135078430176,0.4979766011238098,3.0732359886169434,0.3802478611469269,5.410289287567139,frozen_safe_residual,False,2.058108581769727
2,vehicle_vehicle_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/vehicle_vehicle_scalar/leave_one_view_out__fold01__candidate_327/best.pt,14,14,0.05221753194928169,0.05224829167127609,0.05123035982251167,3.1739165782928467,False,False,True,leave_one_view_out__fold01__candidate_327,1.7294286489486694,0.5224583148956299,2.7900726795196533,0.3860085904598236,5.121184349060059,frozen_safe_residual,False,2.158022215524449
9,observed_physiology_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_physiology_scalar/leave_one_view_out__fold01__candidate_327/best.pt,1,21,0.04697749763727188,0.04697749763727188,0.04697749763727188,0.03654219210147858,True,False,True,leave_one_view_out__fold01__candidate_327,0.7166937589645386,0.6729128360748291,2.3407039642333984,1.1363873481750488,3.9594850540161133,frozen_safe_residual,True,3.1313344288908547
9,observed_physiology_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_physiology_scalar/leave_one_view_out__fold01__candidate_327/best.pt,2,21,0.04710904508829117,0.04720252379775047,0.04689672216773033,0.03882656618952751,False,False,True,leave_one_view_out__fold01__candidate_327,0.7147745490074158,0.6721515655517578,2.339448928833008,1.135723352432251,3.9553990364074707,frozen_safe_residual,True,3.2105803789101204
9,observed_physiology_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_physiology_scalar/leave_one_view_out__fold01__candidate_327/best.pt,3,21,0.047405876219272614,0.04751037061214447,0.04717506840825081,0.12714390456676483,False,False,True,leave_one_view_out__fold01__candidate_327,0.7030929327011108,0.6676331758499146,2.3299567699432373,1.1329104900360107,3.929142475128174,frozen_safe_residual,True,3.210851282090867
9,observed_physiology_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_physiology_scalar/leave_one_view_out__fold01__candidate_327/best.pt,4,21,0.04774264991283417,0.04784552752971649,0.04750916734337807,0.22208504378795624,False,False,True,leave_one_view_out__fold01__candidate_327,0.6786960363388062,0.6614516973495483,2.3145751953125,1.129603624343872,3.8825278282165527,frozen_safe_residual,True,3.211367105527861
9,observed_physiology_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_physiology_scalar/leave_one_view_out__fold01__candidate_327/best.pt,5,21,0.04810047522187233,0.04820474237203598,0.04786103218793869,0.32807978987693787,False,False,True,leave_one_view_out__fold01__candidate_327,0.6446124911308289,0.6483906507492065,2.2904186248779297,1.1265586614608765,3.810628652572632,frozen_safe_residual,True,3.1435586577498222
9,observed_physiology_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_physiology_scalar/leave_one_view_out__fold01__candidate_327/best.pt,6,21,0.048473816365003586,0.04858607426285744,0.04824366793036461,0.42090722918510437,False,False,True,leave_one_view_out__fold01__candidate_327,0.6018860340118408,0.6396850347518921,2.2546327114105225,1.1222952604293823,3.7225711345672607,frozen_safe_residual,True,3.1446611273769047
9,observed_physiology_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_physiology_scalar/leave_one_view_out__fold01__candidate_327/best.pt,7,21,0.048861414194107056,0.0489906370639801,0.048647407442331314,0.5079039931297302,False,False,True,leave_one_view_out__fold01__candidate_327,0.5614632964134216,0.6247137784957886,2.205784559249878,1.1229994297027588,3.6184840202331543,frozen_safe_residual,True,3.145911647493783
9,observed_physiology_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_physiology_scalar/leave_one_view_out__fold01__candidate_327/best.pt,8,21,0.04926099255681038,0.04941510781645775,0.04907003417611122,0.6086681485176086,False,False,True,leave_one_view_out__fold01__candidate_327,0.49494293332099915,0.6081351041793823,2.1353886127471924,1.1110950708389282,3.46262264251709,frozen_safe_residual,True,3.1473513804991224
9,observed_physiology_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_physiology_scalar/leave_one_view_out__fold01__candidate_327/best.pt,9,21,0.04967980831861496,0.04985981807112694,0.049508485943078995,0.6908213496208191,True,False,True,leave_one_view_out__fold01__candidate_327,0.45959916710853577,0.5878366827964783,2.082019329071045,1.1181117296218872,3.355029344558716,frozen_safe_residual,True,3.0926918226779128
9,observed_physiology_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_physiology_scalar/leave_one_view_out__fold01__candidate_327/best.pt,10,21,0.0501130074262619,0.050308357924222946,0.049962639808654785,0.8014763593673706,False,False,True,leave_one_view_out__fold01__candidate_327,0.42750662565231323,0.5620455741882324,1.9871532917022705,1.1193844079971313,3.202549457550049,frozen_safe_residual,True,3.0937786302680834
9,observed_physiology_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_physiology_scalar/leave_one_view_out__fold01__candidate_327/best.pt,11,21,0.05056319385766983,0.05069813132286072,0.05042485520243645,0.8814267516136169,False,False,True,leave_one_view_out__fold01__candidate_327,0.38559019565582275,0.535245418548584,1.9141759872436523,1.1016058921813965,3.057314157485962,frozen_safe_residual,True,3.095353020297303
9,observed_physiology_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_physiology_scalar/leave_one_view_out__fold01__candidate_327/best.pt,12,21,0.05102977156639099,0.050949398428201675,0.05090383440256119,0.98636794090271,False,False,True,leave_one_view_out__fold01__candidate_327,0.37961146235466003,0.5334864854812622,1.8253153562545776,1.106751561164856,2.9617605209350586,frozen_safe_residual,False,3.2305880956984487
9,observed_physiology_scalar,artifacts/application_evaluation/2026-07-15_dingxin-task-aware-safe-residual/frozen/observed_physiology_scalar/leave_one_view_out__fold01__candidate_327/best.pt,13,21,0.05150949954986572,0.05107593163847923,0.05139429494738579,1.1727921962738037,False,False,True,leave_one_view_out__fold01__candidate_327,0.3980841636657715,0.49371853470802307,1.688265085220337,1.0924283266067505,2.800565481185913,frozen_safe_residual,False,3.2299675715751897
