stage,dataset_id,variant_id,seed,track,evaluation_group,split_group,sample_count,macro_f1,balanced_accuracy,rmse,mae
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,subjective,n_back,subject_13,1686,,,6.693587295528515,6.465378476631599
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,subjective,n_back,subject_14,1789,,,3.0449718467405207,2.6995365170542254
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,subjective,n_back,subject_15,1476,,,2.6826954163512973,2.203291274344695
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,subjective,n_back,subject_16,1767,,,2.166326834115516,1.7593807021844305
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,subjective,heat_the_chair,subject_01,324,,,2.116008517455329,1.9791333690101718
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,subjective,heat_the_chair,subject_02,314,,,2.1132664260009144,1.6363936563965622
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,subjective,heat_the_chair,subject_03,304,,,1.20596253554925,1.0037414384515662
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,subjective,heat_the_chair,subject_06,426,,,0.8393427411597306,0.7271376629950295
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,subjective,heat_the_chair,subject_08,241,,,2.255208443584082,2.180425717128263
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,subjective,heat_the_chair,subject_12,331,,,0.4546473322295331,0.3783615276532591
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,subjective,heat_the_chair,subject_16,313,,,1.1692342014754649,1.1670806187029463
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,subjective,heat_the_chair,subject_17,215,,,3.4725708091805636,3.456640056122181
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,subjective,heat_the_chair,subject_18,330,,,0.9621349438493703,0.9306930180751916
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,subjective,heat_the_chair,subject_19,312,,,0.4822917742015767,0.45255359625205016
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,subjective,heat_the_chair,subject_20,315,,,1.7555105334185133,1.6823317013089618
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,subjective,heat_the_chair,subject_21,311,,,1.313249321133477,1.128262680826463
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,subjective,heat_the_chair,subject_22,301,,,0.8390456061984948,0.8345157759530204
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,subjective,heat_the_chair,subject_23,324,,,1.8361200466593819,1.7879697687831926
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,subjective,heat_the_chair,subject_24,330,,,0.4373676428416408,0.3246358741413463
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,subjective,heat_the_chair,subject_25,428,,,0.7343601908909461,0.661573904697026
confirm,uab_workload_dataset,p37_public_force_adaptive_context_gate,42,subjective,heat_the_chair,subject_26,321,,,0.9673615454131455,0.8275833070463852
