seed,task,consumer,metric,direction,full_method,ablation_method,full_value,ablation_value,full_advantage_normalized,positive_favors_full
29,simulated_maneuver_state_segmentation,causal_tcn_duration,segmental_f1_iou_0.50,higher,chronaris,chronaris_no_corrected_physics,0.2902169555662203,0.3077428384183899,-0.017525882852169605,True
29,simulated_maneuver_state_segmentation,causal_tcn_duration,segmental_f1_iou_0.50,higher,chronaris,chronaris_no_missingness_curriculum,0.2902169555662203,0.28690667822101645,0.003310277345203838,True
29,simulated_maneuver_state_segmentation,causal_tcn_raw,boundary_detection_delay_s,lower,chronaris,chronaris_no_corrected_physics,4.40591577540107,3.842060810810811,-0.5638549645902589,True
29,simulated_maneuver_state_segmentation,causal_tcn_raw,boundary_detection_delay_s,lower,chronaris,chronaris_no_missingness_curriculum,4.40591577540107,4.559316353887399,0.1534005784863295,True
29,simulated_maneuver_state_segmentation,causal_tcn_raw,boundary_f1_1s,higher,chronaris,chronaris_no_corrected_physics,0.2040697341139968,0.1970566164499988,0.007013117663997981,True
29,simulated_maneuver_state_segmentation,causal_tcn_raw,boundary_f1_1s,higher,chronaris,chronaris_no_missingness_curriculum,0.2040697341139968,0.19829611724203441,0.005773616871962373,True
29,simulated_maneuver_state_segmentation,causal_tcn_raw,boundary_f1_2s,higher,chronaris,chronaris_no_corrected_physics,0.2901966714128092,0.2948189958530032,-0.004622324440194003,True
29,simulated_maneuver_state_segmentation,causal_tcn_raw,boundary_f1_2s,higher,chronaris,chronaris_no_missingness_curriculum,0.2901966714128092,0.28668290406632124,0.0035137673464879504,True
29,simulated_maneuver_state_segmentation,causal_tcn_raw,edit_score,higher,chronaris,chronaris_no_corrected_physics,0.4645140160765161,0.45989778875808285,0.0046162273184332525,True
29,simulated_maneuver_state_segmentation,causal_tcn_raw,edit_score,higher,chronaris,chronaris_no_missingness_curriculum,0.4645140160765161,0.45133513766326266,0.013178878413253436,True
29,simulated_maneuver_state_segmentation,causal_tcn_raw,frame_macro_f1,higher,chronaris,chronaris_no_corrected_physics,0.4216939501684384,0.4301543456320446,-0.008460395463606163,True
29,simulated_maneuver_state_segmentation,causal_tcn_raw,frame_macro_f1,higher,chronaris,chronaris_no_missingness_curriculum,0.4216939501684384,0.4065162034514348,0.015177746717003615,True
29,simulated_maneuver_state_segmentation,causal_tcn_raw,segmental_f1_iou_0.10,higher,chronaris,chronaris_no_corrected_physics,0.5369027892078395,0.5273454329181883,0.009557356289651264,True
29,simulated_maneuver_state_segmentation,causal_tcn_raw,segmental_f1_iou_0.10,higher,chronaris,chronaris_no_missingness_curriculum,0.5369027892078395,0.5168492539828162,0.02005353522502329,True
29,simulated_maneuver_state_segmentation,causal_tcn_raw,segmental_f1_iou_0.25,higher,chronaris,chronaris_no_corrected_physics,0.3767068712913333,0.39117512174787716,-0.014468250456543874,True
29,simulated_maneuver_state_segmentation,causal_tcn_raw,segmental_f1_iou_0.25,higher,chronaris,chronaris_no_missingness_curriculum,0.3767068712913333,0.36346534151657023,0.013241529774763061,True
29,simulated_maneuver_state_segmentation,causal_tcn_raw,segmental_f1_iou_0.50,higher,chronaris,chronaris_no_corrected_physics,0.2231978637261145,0.23509940472861332,-0.011901541002498822,True
29,simulated_maneuver_state_segmentation,causal_tcn_raw,segmental_f1_iou_0.50,higher,chronaris,chronaris_no_missingness_curriculum,0.2231978637261145,0.21777285957578144,0.005425004150333063,True
43,simulated_future_workload_classification,linear,balanced_accuracy,higher,chronaris,chronaris_no_corrected_physics,0.4251974010451765,0.43967347769145676,-0.014476076646280256,True
43,simulated_future_workload_classification,linear,balanced_accuracy,higher,chronaris,chronaris_no_missingness_curriculum,0.4251974010451765,0.4281981512327235,-0.0030007501875469744,True
43,simulated_future_workload_classification,linear,brier_score,lower,chronaris,chronaris_no_corrected_physics,0.6112836463312923,0.525911239651146,-0.08537240668014634,True
43,simulated_future_workload_classification,linear,brier_score,lower,chronaris,chronaris_no_missingness_curriculum,0.6112836463312923,0.6294549239392154,0.018171277607923142,True
43,simulated_future_workload_classification,linear,ece_10_bins,lower,chronaris,chronaris_no_corrected_physics,0.2851039351262548,0.2142196674986827,-0.0708842676275721,True
43,simulated_future_workload_classification,linear,ece_10_bins,lower,chronaris,chronaris_no_missingness_curriculum,0.2851039351262548,0.277781712190645,-0.007322222935609801,True
43,simulated_future_workload_classification,linear,macro_auprc,higher,chronaris,chronaris_no_corrected_physics,0.5730669919006925,0.5881680822141635,-0.015101090313470955,True
43,simulated_future_workload_classification,linear,macro_auprc,higher,chronaris,chronaris_no_missingness_curriculum,0.5730669919006925,0.5530092014787219,0.020057790421970645,True
43,simulated_future_workload_classification,linear,macro_f1,higher,chronaris,chronaris_no_corrected_physics,0.428749330643454,0.44845412297883785,-0.01970479233538386,True
43,simulated_future_workload_classification,linear,macro_f1,higher,chronaris,chronaris_no_missingness_curriculum,0.428749330643454,0.43574524292822087,-0.00699591228476687,True
43,simulated_future_workload_classification,minirocket,balanced_accuracy,higher,chronaris,chronaris_no_corrected_physics,0.4610898487333698,0.38992163295061055,0.07116821578275923,True
43,simulated_future_workload_classification,minirocket,balanced_accuracy,higher,chronaris,chronaris_no_missingness_curriculum,0.4610898487333698,0.4249134317477674,0.036176416985602367,True
